appno,pubdate,pubnum,title,abstract,invs,assignee,xref,filedate,govint,parentcase,childcase,date371,pctpubno
13276304,20120419,20120095168,METHODS AND SYSTEMS FOR SYNTHESIS OF AN ULTRA HIGH MOLECULAR WEIGHT POLYMER,"A method for controlling the physical state of an ultra-high molecular weight polymer to make the ultra-high molecular weight polymer suitable for further processing, and related polymers compositions methods and systems, wherein the method comprises combining a catalyst, monomers, and an additive, for a time and under condition to allow synthesis of a nascent polymer and co-crystallization of the nascent polymer with the additive.","","","The present application claims priority to U.S. Provisional Application No. 61/394,187, filed on Oct. 18, 2010 which is incorporated herein by reference in its entirety.",20111018,This invention was made with government support under DMR0710662 awarded by the National Science Foundation. The government has certain rights in the invention.,"","","",""
13199741,20120419,20120095322,"Devices, systems and methods for multimodal biosensing and imaging","Provided herein are robotic or automated multimodal tissue scanning or imaging systems and methods. The systems comprise a robotic delivery device configured to mechanically scan one or more zones of a tissue by co-registering at least two modalities, i.e., one or more of each of a sensor modality and an imaging modality and acquiring sensor modality data at one or more positions in the zone(s) as the sensor modality is dimensionally translated along the device axes. The system also comprises a computational core of a plurality of interlinked modules for planning, processing, tissue-sampling, visualization, fusion, and control of the delivery device and the system. The methods provided herein utilize the automated systems to produce spatial maps based on the analyzed sensor modality data.","","","This non-provisional application claims benefit of provisional application U.S. Ser. No. 61/402,941, filed Sep. 8, 2010, now abandoned, the entirety of which is hereby incorporated by reference.",20110908,The U.S. Government has a paid-up license in this invention and the rights in limited circumstances to require the patent owners to license others on reasonable terms as provided for by the terms of grant No. CNS-0932272 awarded by the National Science Foundation.,"","","",""
13211962,20120419,20120095354,QUANTITATIVE IMAGING WITH MULTI-EXPOSURE SPECKLE IMAGING (MESI),"Methods and systems relating to multi-exposure laser speckle contrast imaging are provided. One such system comprises a laser light source, a light modulator, and a detector for the measurement of reflected light comprising at least one camera, at least one magnification objective, and at least one microprocessor or data acquisition unit.","","","This application is a continuation-in-part of PCT/US2010/024427 filed Feb. 17, 2010 and claims priority to U.S. patent application Ser. No. 61/153,004 filed Feb. 17, 2009, which is incorporated herein by reference.",20110817,This invention was made with government support under Grant Nos. CBET-0644638 and CBET/0737731 awarded by the National Science Foundation and under Grant No. 0735136N awarded by the American Heart Association. The government has certain rights in the invention.,PCT/US2010/024427,13211962,"",""
13243541,20120419,20120095801,ANALOGY BASED WORKFLOW IDENTIFICATION,"A method of creating an analogous workflow is provided. A first workflow is received at a first device, the first workflow including a plurality of first modules that are connected. A second workflow is received at the first device, the second workflow including a plurality of second modules that are connected. A third workflow is received at the first device, the third workflow including a plurality of third modules that are connected. An analogy workflow is determined based on a difference between the received first workflow and the received second workflow. The determined analogy workflow is applied to the received third workflow to define a fourth workflow. A method of identifying a workflow of a plurality of workflows is provided. A query workflow includes a plurality of modules that are connected. A workflow is identified that at least partially matches the received query workflow.","",[],"This application claims the benefit as a divisional of U.S. patent application Ser. No. 11/697,929 that was filed Apr. 9, 2007, the disclosure of which is incorporated by reference in its entirety. U.S. patent application Ser. No. 11/697,929 claims the benefit of U.S. Provisional Patent Application Ser. No. 60/790,046 that was filed Apr. 7, 2006, the disclosure of which is incorporated by reference in its entirety.",20110923,This invention was made with government support under IIS0513692 awarded by National Science Foundation. The government has certain rights in this invention.,11697929,13243541,"",""
13237897,20120419,20120096234,INFORMATION REPRESENTATION AND CODING FOR NONVOLATILE MEMORIES,"A memory device having a plurality of cells, each of which stores a value, where the values of the cells are mapped to discrete levels and the discrete levels represent data, is programmed by determining a maximum number of cell levels in the memory device, and determining the set of values that are associated with each of the cell levels. The maximum number of cell levels for the memory device is determined by an adaptive programming system connected to the memory device, based on a plurality of cell values attained by at least one cell of the memory device, in response to voltage applied by the adaptive programming system to the cells of the memory device. The adaptive programming system associates, for each of the cell levels, a different set of cell values of the plurality of cell values attained by the cells to which voltage is applied. This technique increases the number of cell levels that can be configured in a memory device as compared with conventional techniques, and increases the number of data values that can be programmed into the cells of a memory device.","",[The Texas A&amp;M University][California Institute of Technology],"This application is a non-provisional patent application of co-pending U.S. Provisional Application Ser. No. 61/384,646 filed on Sep. 20, 2010, titled &#x201C;Information Representation and Coding for Next-Generation Nonvolatile Memories based on Phase-Change and Flash Technologies,&#x201D; which is hereby expressly incorporated by reference in its entirety for all purposes.",20110920,This work was supported by Grant No. ECCS-0802107 and CCF-0747415 awarded by the National Science Foundation. The Government of the United States of America may have certain rights in this invention.,"","","",""
13189263,20120419,20120096449,"Methods, Systems, and Media for Protecting Applications from Races","Methods, systems, and media for protecting applications from races are provided. In some embodiments, methods for protecting applications from races are provided, the methods comprising: adding to at least one cycle of the application an update check to determine when an update to the application is to be made; adding an update engine to the application, wherein the update engine is configured to: receive an update plan that is based on an execution filter that specifies how operations of the application are to be synchronized; and cause synchronization operations to be added to the application based on the update plan that prevent the race from occurring.","","","This application claims the benefit of U.S. Provisional Patent Application No. 61/366,900, filed Jul. 22, 2010, which is hereby incorporated by reference herein in its entirety.",20110722,"This invention was made with government support under CNS-1012633 and CNS-0905246 awarded by the National Science Foundation, and under FA8650-10-C-7024 and FA8750-10-2-0253 awarded by the Air Force Research Lab. The government has certain rights in the invention.","","","",""
13270700,20120419,20120096601,METHOD AND SYSTEM FOR NEAR-FIELD OPTICAL IMAGING,"A system and method for optically imaging a sample. The method and system uses a controlled scatterer of light positioned in the near field of a sample. The extinguished power from an incident field, which illuminates both the sample and the controlled scatterer, is then measured as a function of the controlled scatterer position and is used to mathematically reconstruct an image of the sample.","","","This application claims the benefit of U.S. Provisional Application Ser. No. 61/392,519, filed Oct. 13, 2010, the contents of which are incorporated herein by reference.",20111011,This invention was made with government support under grant no. FA9550-07-1-0096 awarded by United States Air Force Office of Scientific Research and grant no. DMR0425780 awarded by National Science Foundation. The government has certain rights in the invention.,"","","",""
13263760,20120426,20120097058,Multiplexed Biomolecule Arrays Made By Polymer Pen Lithography,"Methods of patterning multiple biomolecules on a surface are disclosed. The method includes inking a polymer pen array, where tips are inked with selected inks comprising the biomolecules, and transferring the biomolecules to a surface using a polymer pen lithography technique. Methods of using the multiple patterned biomolecules on a surface are also disclosed.","",[NORTHWESTERN UNIVERSITY],"This application claims the benefit of U.S. Provisional Application No. 61/172,481, filed Apr. 24, 2009, the entirety of which is incorporated by reference.",20100423,"This invention was made with U.S. government support under National Science Foundation Grant No. EEC-0647560, DARPA Grant No. N66001-08-102044, and National Institutes of Health (NIH)/National Cancer Institute/Centers of Cancer Nanotechnology Excellence (NCI/CCNE) Grant Number 1U54CA119341. The government has certain rights in this invention.",61172481,13263760,20111220,PCT/US10/32244
13281292,20120426,20120097551,COPPER-BASED WATER OXIDATION CATALYSTS,"Methods for electrolysis of water to oxygen gas are provided. The method utilizes dimeric copper cations in water at a basic pH. The cations are provided in the water by adding a complex in solid form with an appropriate anion, or through a “self-assembly” method whereby a copper salt and appropriate ligands are added to water adjusted to a basic pH. The cations decrease the overpotential of water electrolysis, thereby providing for efficient generations of oxygen gas using a catalyst formed from an abundant material (copper).","",[University of Washington through its Center for Commercialization],"This application claims the benefit of U.S. Provisional Application No. 61/406,211, filed Oct. 25, 2010, the disclosure of which is hereby expressly incorporated by reference in its entirety.",20111025,This invention was made with government support under grant CHE-0650456 awarded by the National Science Foundation. The government has certain rights in the invention.,"","","",""
13284051,20120426,20120097552,REFERENCE ELECTRODE HAVING A FLOWING LIQUID JUNCTION AND FILTER MEMBERS,"A flowing junction reference electrode comprising a liquid junction member matched with a filter. The junction member and the filter are situated between a reference electrolyte solution and a sample solution. An array of nanochannels spans the junction member and provides fluid communication between the electrolyte solution and the sample solution. The filter is configured to allow a greater flux of electrolyte than that associated with the junction member. Preferably, the number of pores is greater than the number of nanochannels. The filter is preferably configured to have pores with an inner diameter that is the same or less than the inner diameter of the nanochannels. In some embodiment, the resistance of the filter is made lower relative to the resistance of the junction member by selecting suitable length, number, and inner diameter size for the pores of the filter relative to the nanochannels of the junction member.","","","This application hereby incorporates by reference herein, U.S. application Ser. No. 09/590,781, filed Jun. 8, 2000, issued as U.S. Pat. No. 6,599,409 on Jul. 29, 2003; U.S. application Ser. No. 09/738,881, filed Dec. 14, 2000, issued as U.S. Pat. No. 6,616,821 on Sep. 9, 2003; U.S. application Ser. No. 10/361,708, filed Feb. 6, 2003, issued as U.S. Pat. No. 7,025,871 on Apr. 11, 2006; U.S. application Ser. No. 10/613,976, filed Jul. 2, 2003, issued as U.S. Pat. No. 7,344,627 on Mar. 18, 2008; U.S. Application No. 60/138,141, filed Jun. 8, 1999; and U.S. Application No. 60/394,106, filed Jul. 3, 2002.This application is a continuation of U.S. application Ser. No. 11/925,658, filed Oct. 26, 2007, which is a continuation of U.S. application Ser. No. 10/613,976, filed Jul. 2, 2003, issued as U.S. Pat. No. 7,344,627 on Mar. 18, 2008. U.S. application Ser. No. 10/613,976 is a continuation-in-part of U.S. application Ser. No. 10/361,708 (filed Feb. 6, 2003, issued as U.S. Pat. No. 7,025,871 on Apr. 11, 2006). U.S. application Ser. No. 10/613,976 is a continuation-in-part of U.S. application Ser. No. 09/738,881 (filed Dec. 14, 2000, issued as U.S. Pat. No. 6,616,821 on Sep. 9, 2003). U.S. application Ser. No. 10/613,976 is a continuation-in-part of U.S. application Ser. No. 09/590,781 (filed Jun. 8, 2000, issued as U.S. Pat. No. 6,599,409 on Jul. 29, 2003). U.S. application Ser. No. 10/361,708 is a continuation of U.S. application Ser. No. 09/590,781. U.S. application Ser. No. 09/738,881 is a continuation-in-part of U.S. application Ser. No. 09/590,781. U.S. application Ser. No. 09/590,781 (filed Jun. 8, 2000) claims the benefit of U.S. Provisional No. 60/138,141 (filed Jun. 8, 1999). U.S. application Ser. No. 10/613,976 (filed Jul. 2, 2003) claims the benefit of U.S. Provisional No. 60/394,106 (filed Jul. 3, 2002).",20111028,This invention was made with United States Government support under SBIR Phase I and Phase II Grant Nos. DMI-9960665 and DMI-0110520 awarded by the National Science Foundation. The United States Government has certain rights in this invention.,11925658,13284051,"",""
13337977,20120426,20120097832,ELECTROSPUN LIGHT-EMITTING FIBERS,The invention teaches electrospun light-emitting fibers made from ionic transition metal complexes (‘iTMCs”) such as [Ru(bpy)](PF)]/PEO mixtures with dimensions in the 10.0 nm to 5.0 micron range and capable of highly localized light emission at low operating voltages such as 3-4 V with turn-on voltages approaching the band-gap limit of the organic semiconductor that may be used as point source light emitters on a chip.,"",[CORNELL UNIVERSITY],"This application is a continuation of U.S. application Ser. No. 12/233,340, filed on Sep. 18, 2008, which claims the benefit under 35 U.S.C. &#xA7;119(e) of U.S. Provisional Application No. 60/973,326, filed on Sep. 18, 2007, the disclosures of each of which are hereby incorporated by reference in their entireties.",20111227,"This invention was made with Government support under Award Number EEC-0117770, awarded by the Nanoscale Science and Engineering Initiative of the National Science Foundation (NSF); this work was supported by the New York State Office of Science, Technology and Academic Research (NYSTAR) and performed in part at the Cornell NanoScale Facility, a member of NNIN, supported by NSF Grant ECS 03-35765. This work also made use of the Cornell Center for Materials Research Shared Experimental Facilities, Keck-SEM, supported through the NSF MRSEC program (DMR-0520404). The government has certain rights in this invention.",12233340,13337977,"",""
13278003,20120426,20120098579,CHARGE-BASED PHASE LOCKED LOOP CHARGE PUMP,"Charge-based charge pumps are described which include a switchable capacitor configured for connection to a voltage source, a ground, and a charge pump output. A first pair of switches include a first switch configured to connect the switchable capacitor to ground and a second switch configured to connect the switchable capacitor to the voltage source. A second pair of switches include a third switch configured to connect a first node, between the switchable capacitor and ground, to the charge pump output, and a fourth switch configured to connect a second node, between the switchable capacitor and the voltage source, to the charge pump output. Locked loop designs, such as phase locked loops or delay locked loops, are described that include charge-based charge pumps.","",[UNIVERSITY OF SOUTHERN CALIFORNIA],"This application claims priority to and benefit of U.S. Provisional Patent Application Ser. No. 61/394,908 filed Oct. 20, 2010, Attorney Docket No. 028080-0612, and entitled &#x201C;High-Speed Picowatt-Range phase locked loop charge pump,&#x201D; the entire content of which is incorporated herein by reference.",20111020,"This invention was made with Government support under Grant No. N66001-09-C-2081, awarded by the Defense Advanced Research Projects Agency (DARPA). This invention was made with Government support under Grant No. EEC-0310723, awarded by the National Science Foundation (NSF). The Government has certain rights in the invention.","","","",""
13382825,20120426,20120099103,METHOD AND APPARATUS TO LASER ABLATION-LASER INDUCED BREAKDOWN SPECTROSCOPY,"Embodiments of the invention relate to a method and apparatus for analyzing a target material. Specific embodiments can be referred to as laser ablation laser-induced breakdown spectroscopy (LA-LIBS). Embodiments of the invention relate to the use of a first laser beam pulse incident on a target material to create an ablation event so as to produce an ablation plume of target material. Such ablation events can include, for example, plasma ablation, sub-plasma ablation, and thermal desorption. At least a portion of the ablation plume of target material can then be transported a sufficient distance away from the ablation event that a second laser beam pulse can interact with the at least a portion of the ablation plume of target material to create an analytical plasma such that the analytical plasma is uncoupled from the ablation event. The creation of the analytical plasma results in one or more elements of the at least a portion of the ablation plume of target material undergoing atomic emission, which can, optionally, be collected and analyzed.","","[University of Florida Research Foundation, Inc.]","The present application claims the benefit of U.S. Provisional Application Ser. No. 61/224,506, filed July 10, 2009, which is hereby incorporated by reference herein in its entirety, including any figures, tables, or drawings.",20100712,"The subject invention was made with government support under a research project supported by National Science Foundation, Contract No. CHE-0822469. The government has certain rights to this invention.","","",20120106,PCT/US10/41705
13280280,20120426,20120100049,Rare Earth Elements Separation Using Phosphorus Based Adsorbent,"The present invention relates to methods for the separation of rare earth elements from aqueous solutions and, more particularly, to the separation of lanthanides (e.g., neodymium(III)) from aqueous solutions using an organo phosphorus functionalized adsorbent.","",[SYRACUSE UNIVERSITY],"The present application claims priority to U.S. provisional patent application No. 61/405,992, filed on Oct. 22, 2010; all of the foregoing patent-related document(s) and attached appendices are hereby incorporated by reference herein in their respective entirety(ies).",20111024,The U.S. Government may have certain rights in this invention pursuant to Grant No. CTS-0120204 awarded by the National Science Foundation.,"","","",""
13263232,20120426,20120100185,REGENERATION OF TISSUE WITHOUT CELL TRANSPLANTATION,The present invention provides methods and compositions for tissue regeneration without cell transplantation.,"","","This application claims the benefit, under 35 U.S.C. &#xA7;119(e), of U.S. Provisional Application No. 61/168,769, filed Apr. 13, 2009, the contents of which are incorporated by reference herein in their entirety.",20100413,Aspects of this invention were funded under Grant No. EPS-0447660 of the National Science Foundation USA. The U.S. Government has certain rights in this invention.,"","",20111201,PCT/US10/30865
13322880,20120426,20120100203,Fabrication of Biscrolled Fiber Using Carbon Nanotube Sheet,Fabrication of yarns or other shaped articles from materials in powder form (or nanoparticles or nanofibers) using carbon nanotube/nanofiber sheet as a platform (template). This includes methods for fabricating biscrolled yarns using carbon nanotube/nanofiber sheets and biscrolled fibers fabricated thereby.,"","[BOARD OF REGENTS, THE UNIVERSITY OF TEXAS SYSTEM]","This application for patent claims the benefit of priority from U.S. Provisional Patent Application Ser. No. 61/181,601, filed May 27, 2009, entitled &#x201C;Fabrication of Biscrolled Fiber Using Carbon Nanotube Sheet,&#x201D; which provisional patent application is commonly assigned to the assignee of the present invention, and which disclosure is considered part of and is incorporated by reference in its entirety in the disclosure of this application.",20100527,"This work was supported by Air Force Office of Scientific Research grant FA9550-09-1-0384, Office of Naval Research MURI grant N00014-08-1-0654, Air Force Grant AOARD-10-4067, NSF grant DMI-0609115, and Robert A. Welch Foundation grant AT-0029. The U.S. government may have certain rights in the invention.","","",20111128,PCT/US10/36378
12992225,20120426,20120100521,Microfluidic Isolation of Tumor Cells or Other Rare Cells from Whole Blood or Other Liquids,"Microdevices are disclosed to efficiently, accurately, and rapidly isolate and enumerate rare cells, such as circulating tumor cells, from liquids such as whole blood. The system employs multiple parallel meandering channels having a width on the order of 1-2 cell diameters. The microdevices can be produced at low-cost, may readily be automated, and in many instances may be used without pre-processing of the sample. They may be used to isolate and enumerate rare cells, including for example the detection and diagnosis of cancers, cancer staging, or evaluating the effectiveness of a therapeutic intervention, or detecting pathogenic bacteria. The device may optionally be used to nondestructively capture and later to release target cells.","","","The benefit of the 16 May 2008 filing date of U.S. provisional patent application Ser. No. 61/053,727 is claimed under 35 U.S.C. &#xA7;119(e) in the United States, and is claimed under applicable treaties and conventions in all countries.",20090513,The development of this invention was partially funded by the United States Government under grant 1R33-CA099246-01 awarded by the National Cancer Institute of the National Institutes of Health; and also under grant EPS-0346411 awarded by the National Science Foundation. The United States Government has certain rights in this invention.,"","",20111207,PCT/US2009/043697
11962981,20120426,20120100571,METHODS AND MATERIALS FOR NANOCRYSTALLINE SURFACE COATINGS AND ATTACHMENT OF PEPTIDE AMPHIPHILE NANOFIBERS THEREON,Biocompatible composites comprising peptide amphiphiles and surface modified substrates and related methods for attachment thereon.,"",[NORTHWESTERN UNIVERSITY],"This application claims priority benefit from U.S. provisional application Ser. Nos. 60/446,421 and 60/495,965 filed Feb. 11, 2003 and Aug. 18, 2003, respectively, each of which is incorporated herein by reference in its entirety.",20071221,"The United States Government has certain rights to this invention pursuant to grant No. DEFG02-00ER45810 and DMR0108342 from the Department of Energy and the National Science Foundation, respectively, to Northwestern University.",10777030,11962981,"",""
13278780,20120426,20120100628,"EMISSIVE AND BROADBAND NONLINEAR ABSORBING METAL COMPLEXES AND LIGANDS AS OLED, OPTICAL SWITCHING OR OPTICAL SENSING MATERIALS","Platinum (II) terdentate or bidentate complexes with non-linear optical properties are provided. The complexes have a broadband spectral and temporal response, and strong reverse saturable absorption and two-photon absorption in the visible and the near-IR region. As such, the complexes are useful for organic light-emitting diodes and optical-switching or sensing devices.","",[NDSU RESEARCH FOUNDATION],"This application claims the benefit of U.S. Provisional Application Ser. No. 61/405,387, filed Oct. 21, 2010 which is incorporated by reference herein.",20111021,"This invention was made with government support under grant CHE-0449598 awarded by the National Science Foundation (NSF), and grants W911NF-06-2-0032 and W911NF-10-2-0055 awarded by the Army Research Lab. The Government has certain rights in this invention.","","","",""
13262742,20120426,20120101022,SELF-ASSEMBLING PEPTIDES BEARING ORGANIC ELECTRONIC FUNCTIONALITY AND APPLICATIONS EMPLOYING THE SAME,"The aqueous self-assembly of oligopeptide-flanked π-conjugated molecules into discrete one-dimensional nanostructures is described. Unique to these molecules is the fact that the π-conjugated unit has been directly embedded within the peptide backbone by way of a synthetic amino acid with π-functionality that is compatible with standard Fmoc-based peptide synthesis or by way of a diacid or other bis(electrophile) that can covalently cross-link peptide chains presented on a synthesis support. The peptide-based molecular designs enforce intimate π-π communication within the aggregates after charge-screening and self-assembly, making these nanostructures attractive for optical or electronic applications in biological environments. In other embodiments, a convenient method to incorporate π-electron units into peptides that assemble into amyloid-like supramolecular polymers is disclosed. Self-assembly manipulates these “electronic peptides” into delocalized sub-10 nm one dimensional (1-D) nanostructures under completely aqueous conditions.","",[THE JOHNS HOPKINS UNIVERSITY],"",20100402,This invention was made in part with United States Government support under DGE-0549350 awarded by the National Science Foundation. The U.S. Government has certain rights in the invention.,"","",20120113,PCT/US10/29747
13278932,20120426,20120101271,DIAMINE SYNTHESIS VIA CATALYTIC C-H AMINATION OF AZIDES,"Selective intramolecular C—H amination via metalloradical activation of azides: synthesis of 1,3-diamines under neutral and nonoxidative conditions. One aspect of the present invention is the synthesis of 1,3-diamines by intramolecular C—H amination of sulfamoyl azides. More specifically, sulfamoyl azides may be selectively aminated via metalloradical activation of azides, preferably with Co(II) porphyrins. In a particularly preferred embodiment, the Co(II) porphyrin is a D-symmetric porphyrin.","","","The present application claims the benefit of U.S. Provisional Application Ser. No. 61/405,899, filed Oct. 22, 2010, which is hereby incorporated by reference herein in its entirety.",20111021,"This invention was made with Government support under grant number NSF #0711024, awarded by the National Science Foundation, Division of Chemistry. The Government has certain rights in the invention.","","","",""
13280167,20120426,20120102068,SYSTEM AND METHOD FOR IDENTIFYING NETWORKS OF TERNARY RELATIONSHIPS IN COMPLEX DATA SYSTEMS,"A system and method for identifying high order associations between variables in complex systems that is particularly useful where there is no correlation or weak correlation between variables due to the influence of a third variable, a ternary relationship. The ternary relationship describes how the variation in the pattern of association between a pair of variables, including its sign and strength, is mediated by a third variable. In one embodiment applied to gene expression data, the activity of pairs of correlated genes due to the activity of one or more third genes is shown.","",[THE REGENTS OF THE UNIVERSITY OF CALIFORNIA],"This application is a division of U.S. patent application Ser. No. 12/168,257 filed on Jul. 7, 2008, now U.S. Pat. No. 8,046,174 incorporated herein by reference in its entirety, which is a division of U.S. patent application Ser. No. 10/330,007 filed on Dec. 24, 2002, now U.S. Pat. No. 7,406,384 incorporated herein by reference in its entirety, which claims priority from U.S. provisional application Ser. No. 60/343,990 filed on Dec. 26, 2001, incorporated herein by reference in its entirety.This application is also related to PCT International Publication No. WO/2003/058503, published on Jul. 17, 2003, incorporated herein by reference in its entirety.",20111024,"This invention was made with Government support under Grant No. DMS-9803459, Grant No. 0104038, and Grant No. 0201005, awarded by the National Science Foundation. The Government has certain rights in this invention",12168257,13280167,"",""
13190316,20120426,20120102470,"Methods, Systems, and Media for Providing Determinism in Multithreaded Programs","Methods, systems, and media for providing determinism in multithreaded programs are provided. In some embodiments, methods for providing determinism in multithreaded programs are provided, the methods comprising: instrumenting a program with: a proxy that: receives inputs to the program; and determines whether a schedule corresponding to a set of input constraints satisfied by the inputs has been memoized; and a replayer that: if it is determined that a schedule corresponding to a set of input constraints satisfied by the inputs has been memoized, processes the inputs by the program according to the schedule.","","","This application claims the benefit of U.S. Provisional Patent. Application No. 61/367,357, filed Jul. 23, 2010, which is hereby incorporated by reference herein in its entirety.",20110725,"This invention was made with government support under CNS-1012633 and CNS-0905246 awarded by the National Science Foundation, and under FA8650-10-C-7024 and FA8750-10-2-0253 awarded by the Air Force Research Laboratory (AFRL). The government has certain rights in the invention.","","","",""
13041104,20120503,20120103792,HIGH SPEED LOW POWER MAGNETIC DEVICES BASED ON CURRENT INDUCED SPIN-MOMENTUM TRANSFER,"A high speed and low power method to control and switch the magnetization direction and/or helicity of a magnetic region in a magnetic device for memory cells using spin polarized electrical current. The mapetic device comprises a reference magnetic layer with a fixed magnetic helicity and/or magnetization direction and a free magnetic layer with a changeable magnetic helicity and/or magnetization direction. The fixed magnetic layer and the free magnetic layer are preferably separated by a non-magnetic layer. The fixed and free magnetic layers may have magnetization directions at a substantially nonzero angle relative to the layer normal. A current can be applied to the device to induce a torque that alters the magnetic state of the device so that it can act as a magnetic memory for writing information. The resistance, which depends on the magnetic state of the device, is measured to read out the information stored in the device.","",[],"This patent application is a divisional of U.S. patent application Ser. No. 12/490,588, filed Jun. 24, 2009, which is a continuation-in-part of U.S. patent application Ser. No. 11/932,745, filed Oct. 31, 2007, which is a continuation-in-part of U.S. patent application Ser. No. 11/498,303, filed Aug. 1, 2006, which is a continuation-in-part of U.S. patent application Ser. No. 11/250,791, filed Oct. 13, 2005, allowed Nov. 14, 2006, and issued as U.S. Pat. No. 7,170,778 on Jan. 30, 2007, which is a continuation of U.S. patent application Ser. No. 10/643,762, filed Aug. 19, 2003, allowed Sep. 12, 2005, and issued as U.S. Pat. No. 6,980,469 on Dec. 27, 2005, all of which are incorporated herein by reference in their entirety.",20110304,"This invention was made with government support under Contract Number NSF-DMR-0706322 entitled &#x201C;Spin Transfer in Magnetic Nanostructures&#x201D; and NSF-PHY-0601179 entitled &#x201C;Noise-Induced Escape in Multistable Systems&#x201D; awarded by the National Science Foundation, and Contract Number ARO-W911NF-07-1-0643 entitled &#x201C;Electronics: Ultra-Fast Magnetoelectronic Devices&#x201D; awarded by the Army Research Office. The government has certain rights in the invention.",12490588,13041104,"",""
13266433,20120503,20120103822,ELECTROADDRESSING AND IN-FILM BIOPROCESSING USING STIMULI-RESPONSIVE HYDROGEL-FORMING POLYMERS,"Methods for the generation of hydrogels formed by electrodeposition of an electroaddressable polymer are described. The hydrogels may contain one or more cell populations electroaddressed or electroaddressable to a location within the hydrogel and where the cells of the cell populations are entrapped by the hydrogel and are capable of expansion within the hydrogel and may be releasable from the hydrogel. Further provided are electroaddressable polysaccharide blends for the in-film expansion of a cell population, allowing probing of the cells and formation of immunocomplexes. Further provided are methods of using hydrogels containing electroaddressed or electroaddressable cell populations in in-film bioprocessing methods such as cell-based biosensing, protein-based biosensing, and in studies of cell signaling.","",[UNIVERSITY OF MARYLAND COLLEGE PARK],"This application claims the benefit of priority of U.S. Provisional Patent Application Ser. No. 61/173,197 filed Apr. 27, 2009 in the names of Xiao-Wen Shi, Yi Liu, and Gregory F. Payne for &#x201C;ELECTROADDRESSING OF CELL POPULATIONS BY CO-DEPOSITION WITH CALCIUM ALGINATE HYDROGELS&#x201D; and further claims the benefit of U.S. Provisional Patent Application No. 61/258,401 filed Nov. 5, 2009, in the names of Xiao-Wen Shi, Yi Liu, Gregory F. Payne, and Xiaohua Yang for &#x201C;ELECTROADDRESSING OF CELL POPULATIONS BY CO-DEPOSITION WITH CALCIUM ALGINATE HYDROGELS AND IN FILM BIOPROCESSING OF THE SAME.&#x201D; The disclosures of said U.S. Provisional Patent Application Nos. 61/173,197 and 61/258,401 are hereby incorporated herein by reference in their respective entireties, for all purposes.",20100427,"This invention was made with government support under Contract No. EFRI-0735987 awarded by the National Science Foundation and Contract No. W91B9480520121 awarded by the Department of Defense, Defense Threat Reduction Agency. The invention was also made with support under Contract No. CBET-0650650 awarded by the R.W. Deutsch Foundation. The government has certain rights in the invention.","","",20120111,PCT/US10/32575
13266079,20120503,20120104325,Materials and Methodss for the Preparation of Nanocomposites,"Disclosed herein is an isolable colloidal particle comprising a nanoparticle and an inorganic capping agent bound to the surface of the nanoparticle, a solution of the same, a method for making the same from a biphasic solvent mixture, and the formation of structures and solids from the isolable colloidal particle. The process can yield photovoltaic cells, piezoelectric crystals, thermoelectric layers, optoelectronic layers, light emitting diodes, ferroelectric layers, thin film transistors, floating gate memory devices, imaging devices, phase change layers, and sensor devices.","",[THE UNIVERSITY OF CHICAGO],"This application claims priority to U.S. Provisional Applications 61/214,434 filed Apr. 23, 2009 and 61/264,790 filed Nov. 28, 2009, the content of which are incorporated herein in their entirety.",20100423,This invention was made with governmental support under grants from the U.S. National Science Foundation (DMR-0847535) and the U.S. Department of Energy (DE-AC02-06CH11357). The U.S. government has certain rights in the invention.,"","",20120119,PCT/US10/32246
12916934,20120503,20120105528,High Resolution Sensing and Control of Electrohydrodynamic Jet Printing,"Provided are various methods and devices for electrohydrodynamic (E-jet) printing. The methods relate to sensing of an output current during printing to provide control of a process parameter during printing. The sensing and control provides E-jet printing having improved print resolution and precision compared to conventional open-loop methods. Also provided are various pulsing schemes to provide high frequency E-jet printing, thereby reducing build times by two to three orders of magnitude. A desk-top sized E-jet printer having a sensor for real-time sensing of an electrical parameter and feedback control of the printing is provided.","","","",20101101,This invention was made with government support under DMI-0328162 awarded by the National Science Foundation. The government has certain rights in the invention.,"","","",""
12943916,20120503,20120105853,SENSING DEVICES AND TECHNIQUES USING 3-D ARRAYS BASED ON SURFACE PLASMON EXCITATIONS,"Techniques, apparatus, material and systems are described for implementing a three-dimensional composite mushroom-like metallodielectric nanostructure. In one aspect, a surface plasmon based sensing device includes a substrate and a layer of an anti-reflective coating over the substrate. The surface Plasmon based sensing device includes a dielectric material on the anti-reflective coating shaped to form a 2-dimensional array of nanoholes spaced from one another. Also, the surface Plasmon based sensing device includes a layer of a metallic film formed on the 2-dimensional array of nanoholes to include openings over the nanoholes, respectively, wherein the sensing device is structured to support both propagating surface plasmon polariton (SPP) waves and localized surface plasmon resonant (LSPR) modes.","",[The Regents of the University of California],"This application claims benefit of U.S. Provisional Patent Application No. 61/259,972, filed Nov. 10, 2009, the entire content of which is incorporated by reference.",20101110,This invention was made with government support under Grant No. ECS0608863 awarded by the National Science Foundation and Grant Nos. 67L-1083656 and HR0011-04-1-0032 awarded by the Defense Advanced Research Projects Agency. The government has certain rights in the invention.,"","","",""
