appno,pubdate,pubnum,title,abstract,invs,assignee,xref,filedate,govint,parentcase,childcase,date371,pctpubno
12541111,20100218,20100039855,EXCHANGE-ASSISTED SPIN TRANSFER TORQUE SWITCHING,"In general, the invention is directed to techniques for reducing the amount of switching current that is utilized within a magnetic storage (e.g., MRAM) device. An example apparatus includes a fixed magnetic layer that provides a fixed direction of magnetization, an exchange-coupled magnetic multi-layer structure, and a non-magnetic layer placed between the fixed magnetic layer and the exchange-coupled magnetic multi-layer structure. The exchange-coupled magnetic multi-layer structure includes a recording layer configured to record information and an assisting layer having a lower anisotropy than the recording layer. The exchange coupling between the recording and assisting layers is operable to switch a magnetization direction of the recording layer. In some cases, the exchange-coupled magnetic multi-layer structure may further include a spacer separating the recording and assisting layers and configured to weaken an exchange coupling between the recording and assisting layers.",[Randall H. Victora][Xi Chen],[Regents of the University of Minnesota],"This application claims the benefit of U.S. Provisional Application No. 61/088,971, filed on Aug. 14, 2008 and entitled &#x201C;EXCHANGE-ASSISTED SPIN TRANSFER TORQUE SWITCHING,&#x201D; the entire content of which is incorporated herein by reference.",20090813,"The United States Government may have certain rights in this application, which was made, at least in part, with United States Government support under Contract DMR-0212302 with the National Science Foundation, and also under Contract ECS-0621868 with the National Science Foundation.","","","",""
12542663,20100218,20100040105,"HIGH REPETITION-RATE, ALL LASER DIODE-PUMPED EXTREME ULTRAVIOLET/SOFT X-RAY LASER AND PUMP SYSTEM",An extreme ultraviolet/soft x-ray laser driven by a compact solid-state chirped pulse amplification laser system entirely pumped by laser diodes is described. The solid-state pump laser generates compressed pulses of sub-10 ps duration with energy greater than 1 J at a chosen repetition rate in a cryogenically cooled Yb:YAG system. Lasing in the 18.9 nm line of Ni-like Mo was observed. The diode-pumped laser has the potential to greatly increase the repetition rate and average power of lasers having a variety of EUV/SXR wavelengths on a significantly smaller footprint.,[Jorge J. Rocca][Bradley M. Luther][Brendan A. Reagan][Federico J.A. Furch],"[XUV, Inc.]","The present patent application claims the benefit of Provisional Patent Application Ser. No. 61/089,158 filed on 15 Aug. 2008 entitled: &#x201C;Compact High Repetition EUV Laser&#x201D; by Jorge J. Rocca et al., the disclosure and teachings of which are hereby incorporated by reference herein.",20090817,This invention was made with government support under NSF Award Number EEC-0310717 from the Engineering Research Centers Program of the National Science Foundation to the NSF Center for Extreme Ultraviolet Science and Technology. The government has certain rights in the invention.,"","","",""
11867570,20100218,20100040224,OPTICAL SECURITY SYSTEM USING FOURIER PLANE ENCODING,"A method of encrypting a set of data is disclosed. The method may include encoding a set of data with a first encryption key, and transforming the set of data encoded with the first encryption key. The method may also include using a second encryption key to encode the transformation of the set of data encoded with the first encryption key. The method may also include transforming the encoded transformation of the set of data encoded with the first encryption key generating thereby and encrypted set of data.",[Bahram Javidi][Ahouzi Esmail][Guansheng Zhang],[THE UNIVERSITY OF CONNECTICUT],"This is a divisional application of application Ser. No. 11/424,129, filed Jun. 14, 2006, priority to which is claimed herein and which is incorporated herein by reference. application Ser. No. 11/424,129 is a divisional application of application Ser. No. 09/493,692 filed Jan. 28, 2000, which claims the benefit of U.S. provisional application No. 60/117,872, filed Jan. 29, 1999, priority to both of which is claimed herein and both of which are incorporated herein by reference.",20071004,This application was supported by the USAF Rome Lab grant F19628-95-C-0136 and the National Science Foundation.,11424129,11867570,"",""
12482199,20100218,20100040530,Methods and Compositions for Generating Singlet Oxygen,"Methods for producing singlet oxygen from 1,1-dihydroperoxides are provided herein. In some embodiments, the methods involve base-mediated decomposition of monoactivated derivatives of 1,1-dihydroperoxides. In some embodiments, the methods involve additive-mediated decomposition of 1,1-dihydroperoxides.",[Patrick H. Dussault][Prasanta Ghorai],"","This application claims priority under 35 U.S.C. &#xA7;119(e) of U.S. provisional application Ser. No. 61/131,799, filed Jun. 11, 2008.",20090610,This invention was made with government support under Grant No. CHE-0749916 awarded by the National Science Foundation. The government has certain rights in the invention.,"","","",""
12520978,20100218,20100040549,Composition for Targeted Drug Delivery and Controlled Release,"Disclosed herein are novel targeted drug delivery and controlled release methods and compositions where optically absorbing nanoparticles, such as nanoshells, are functionalized on their surfaces with thermolabile molecules that bind the drug molecules to be delivered. The linkage between the thermolabile moiety on the nanoparticles and the drug is deliberately designed or selected to be temperature sensitive, so that upon illumination of the nanoparticle at a wavelength of light, the drug molecules on the nanoparticles will be released. Targeting molecules, such as antibodies, aptamers or other molecules like folic acid, can be concurrently bound to the nanoparticle surface to deliver the nanoparticle to specifically targeted cells or tissues prior to the photothermally induced drug release. In this way the nanoparticles can be advantageously concentrated on the target prior to illumination, which makes the disclosed compositions both a targeted delivery and a controllable drug release vehicle.",[Nancy J. Halas][Dongmao Zhang][Aoune Barhoumi],[WILLIAM MARSH RICE UNIVERSITY],"This application is a filing under 35 U.S.C. 371 of International Application No. PCT/US2008/050301 filed Jan. 4, 2008, entitled &#x201C;Composition for Targeted Drug Delivery and Controlled Release,&#x201D; claiming priority of U.S. Provisional Application No. 60/883,599 filed Jan. 5, 2007, which applications are incorporated by reference herein in their entirety.",20080104,"This work was supported by the National Science Foundation (NSF) Grant EEC-0304097, AFOSR F49620-03-C-0068, Robert A. Welch Foundation C-1220, the Multidisciplinary University Research Initiative (MURI) of the Department of Defense W911NF-04-01-0203, and the Department of Defense Breast Cancer Research Program DAMD17-03-1-0384, and the Texas Institute for Bio-Nano Materials and Structures for Aerospace Vehicles funded by NASA.","","",20090623,PCT/US2008/050301
12481400,20100218,20100040672,DELIVERY OF THERAPEUTICS,"The present invention provides materials and devices for the controlled release of therapeutics, and methods for uses thereof.",[Dean Ho][Robert Lam][Mark Chen][Houjin Huang][Erik Pierstorff][Erik Robinson],[Northwestern University],"The present application claims priority to U.S. Provisional Patent Application Ser. No. 61/059,976 filed Jun. 9, 2008, and U.S. Provisional Patent Application Ser. No. 61/059,979 filed Jun. 9, 2008, which are herein incorporated by reference in their entireties.",20090609,"This invention was made with government support under grant no. U54 AI065359-02 awarded by the National Institutes of Health, and grant no. DMI-0327077 awarded by the National Science Foundation. The government has certain rights in the invention.","","","",""
12542267,20100218,20100040674,CONTROLLED DELIVERY OF BIOACTIVE AGENTS FROM DECOMPOSABLE FILMS,"A decomposable thin film includes a plurality of multilayer units including a first layer having a first charge and a second layer having a second charge, wherein at least a portion of the multilayers includes a polymeric cyclodextrin associated with a bioactive agent, wherein decomposition of the thin film is characterized by sequential removal of at least a portion of the layers having the first charge and degradation of layers having the second charge and by release of the bioactive agent from a corresponding layers; wherein the decomposable thin film including at least one degradable polyelectrolyte layer that is hydrolyzable.",[Renee Chivon Smith][Paula T. Hammond-Cunningham],[MASSACHUSETTS INSTITUTE OF TECHNOLOGY],"This application claims priority to U.S. provisional patent application Ser. No. 61/089,560, filed Aug. 17, 2008, the entire contents of which are herein incorporated by reference.",20090817,"The work described herein was supported, in part, by a grant from the National Institutes of Health (1-R01-6914977). The work described herein made use, in part, of MRSEC Shared Facilities supported by the National Science Foundation under Award Number DMR-0213282. The Government of the United States has certain rights in this application.","","","",""
12491228,20100218,20100041134,SELF-ASSEMBLING MULTICELLULAR BODIES AND METHODS OF PRODUCING A THREE-DIMENSIONAL BIOLOGICAL STRUCTURE USING THE SAME,"Structures and methods for tissue engineering include a multicellular body including a plurality of living cells. A plurality of multicellular bodies can be arranged in a pattern and allowed to fuse to form an engineered tissue. The arrangement can include filler bodies including a biocompatible material that resists migration and ingrowth of cells from the multicellular bodies and that is resistant to adherence of cells to it. Three-dimensional constructs can be assembled by printing or otherwise stacking the multicellular bodies and filler bodies such that there is direct contact between adjoining multicellular bodies, suitably along a contact area that has a substantial length. The direct contact between the multicellular bodies promotes efficient and reliable fusion. The increased contact area between adjoining multicellular bodies also promotes efficient and reliable fusion. Methods of producing multicellular bodies having characteristics that facilitate assembly of the three-dimensional constructs are also provided.",[Gabor Forgacs][Francoise Suzanne Marga][Cyrille Norotte],[THE CURATORS OF THE UNIVERSITY OF MISSOURI],"",20090624,The invention was made in part from government support under Grant No. NSF-0526854 from the National Science Foundation. The U.S. Government has certain rights in the invention.,"","","",""
12496730,20100218,20100041566,ARRAYS AND METHODS FOR GUIDED CELL PATTERNING,"Guided cell patterning arrays for single cell patterning, methods for making the arrays, and methods for using the arrays.",[Miqin Zhang][Mandana Veiseh],"[WASHINGTON, UNIVERSITY OF]","This application is a continuation of International Application No. PCT/US2008/050307, filed Jan.4, 2008, which claims the benefit of Provisional Application No. 60/883,480, filed Jan. 4, 2007. Each application is incorporated herein by reference in its entirety.",20090702,"This invention was made with Government support under Contract No. 5R01 GM075095, awarded by the National Institutes of Health and under Contract No. EEC9529161, awarded by the National Science Foundation. The Government has certain rights in the invention.",PCT/US2008/050307,12496730,"",""
12492866,20100218,20100041742,"RIBOSWITCHES, METHODS FOR THEIR USE, AND COMPOSITIONS FOR USE WITH RIBOSWITCHES","It has been discovered that certain natural mRNAs serve as metabolite-sensitive genetic switches wherein the RNA directly binds a small organic molecule. This binding process changes the conformation of the mRNA, which causes a change in gene expression by a variety of different mechanisms. Modified versions of these natural “riboswitches” (created by using various nucleic acid engineering strategies) can be employed as designer genetic switches that are controlled by specific effector compounds. Such effector compounds that activate a riboswitch are referred to herein as trigger molecules. The natural switches are targets for antibiotics and other small molecule therapies. In addition, the architecture of riboswitches allows actual pieces of the natural switches to be used to construct new non-immunogenic genetic control elements, for example the aptamer (molecular recognition) domain can be swapped with other non-natural aptamers (or otherwise modified) such that the new recognition domain causes genetic modulation with user-defined effector compounds. The changed switches become part of a therapy regimen-turning on, or off, or regulating protein synthesis. Newly constructed genetic regulation networks can be applied in such areas as living biosensors, metabolic engineering of organisms, and in advanced forms of gene therapy treatments.",[Ronald R. Breaker][Ali Nahvi][Narasimhan Sudarsan][Margaret S. Ebert][Wade Winkler][Jeffrey E. Barrick][John K. Wickiser],[Yale University],"This application is a Divisional Application of U.S. application Ser. No. 10/669,162, filed Sep. 22, 2003, which claims benefit of U.S. Provisional Application No. 60/412,468, filed Sep. 20, 2002. U.S. application Ser. No. 10/669,162, filed Sep. 22, 2003, and U.S. Provisional Application No. 60/412,468, filed Sep. 20, 2002, are hereby incorporated herein by reference in their entirety.",20090626,"This invention was made with government support under Grants NIH GM48858 and NIH GM559343 awarded by the National Institutes of Health, and Grant NSF EIA-0129939 awarded by the National Science Foundation. The government has certain rights in the invention.",10669162,12492866,"",""
12542260,20100218,20100041777,COMPACTED POLYELECTROLYTE COMPLEXES AND ARTICLES,"A method is described for producing an osmotically compacted polyelectrolyte complex having a first region and a second region, the first region having a greater modulus than the second region. The method comprises contacting an article comprising polyelectrolyte complex to a solution comprising a preferred osmolyte of concentration sufficient to compact said polyelectrolyte complex and terminating the compaction process before the entire article is osmotically compacted.A method is also described for producing a article comprising water and an intermolecular blend of at least one positively charged polyelectrolyte polymer and at least one negatively charged polymer, said article having a core region and a surface region, the surface region having at least twice the elastic modulus of the core region, the method comprising contacting a starting article comprising a blend of said polymers with a solution of osmolyte, wherein the osmolyte is excluded from said article.",[Joseph B. Schlenoff],"[FLORIDA STATE UNIVERSITY RESEARCH FOUNDATION, INC.]","This application claims priority from U.S. provisional application, U.S. Ser. No. 61/089,286, which was filed on Aug. 15, 2008.",20090817,This invention was made with Government support from the National Science Foundation under Grant No. DMR-0309441. The Government has certain rights in the invention.,"","","",""
12487424,20100218,20100041895,Synthesis and Stabilization of Neutral Compounds with Homonuclear Bonds,"The present invention is directed to the synthesis and stabilization of neutral molecules containing homonuclear single or multiple bonds, methods of preparation, and uses thereof.",[Gregory H. Robinson][Yuzhong Wang],"[University of Georgia Research Foundation, Inc.]","This application claims the benefits of U.S. provisional applications 61/129,368, filed Jun. 20, 2008, and 61/098,512, filed Sep. 19, 2008, both of which are incorporated herein by reference in their entirety.",20090618,"Part of the work performed during development of this invention utilized U.S. Government funds under CHI0608142, CHE-0608142, and CHE-0716718 awarded by National Science Foundation. Therefore, the U.S. Government has certain rights in this invention.","","","",""
12448175,20100218,20100042322,MODULAR NAVIGATION SYSTEM AND METHODS,"Systems and methods are provided to generate positioning and orientation data for subjects disposed in stressed environments. In an illustrative implementation, a navigation module comprises an integration module and various sensors to determine the position and orientation of the user. In the illustrative implementation, the navigation module may cooperate with a larger navigation platform comprising a global navigation satellite system (GNSS) receiver, inertial measurement unit (IMU), altimeter, magnetometer, pedometer, and an angular measuring device. Additionally, the illustrative integration module may comprise power and signal conditioning circuitry, a transceiver to send the position and orientation information to other cooperating components such as a monitoring device and integration software for use in processing the various sensor data.",[Chang-Hee Won],"","This patent application claims the benefit of U.S. Provisional Patent Application No. 60/874,614, filed Dec. 13, 2006.",20071211,This invention was made in part with Government support under Grant Number ECS-0554748 awarded by the National Science Foundation. The Government may have certain rights in this invention.,"","",20090610,PCT/US07/25313
12541823,20100218,20100042824,HARDWARE TRUST ANCHORS IN SP-ENABLED PROCESSORS,"A trust system and method is disclosed for use in computing devices, particularly portable devices, in which a central Authority shares secrets and sensitive data with users of the respective devices. The central Authority maintains control over how and when shared secrets and data are used. In one embodiment, the secrets and data are protected by hardware-rooted encryption and cryptographic hashing, and can be stored securely in untrusted storage. The problem of transient trust and revocation of data is reduced to that of secure key management and keeping a runtime check of the integrity of the secure storage areas containing these keys (and other secrets). These hardware-protected keys and other secrets can further protect the confidentiality and/or integrity of any amount of other information of arbitrary size (e.g., files, programs, data) by the use of strong encryption and/or keyed-hashing, respectively. In addition to secrets the Authority owns, the system provides access to third party secrets from the computing devices. In one embodiment, the hardware-rooted encryption and hashing each use a single hardware register fabricated as part of the computing device's processor or System-on-Chip (SoC) and protected from external probing. The secret data is protected while in the device even during operating system malfunctions and becomes non-accessible from storage according to various rules, one of the rules being the passage of a certain time period. The use of the keys (or other secrets) can be bound to security policies that cannot be separated from the keys (or other secrets). The Authority is also able to establish remote trust and secure communications to the devices after deployment in the field using a special tamper-resistant hardware register in the device, to enable, disable or update the keys or secrets stored securely by the device.",[Ruby B. Lee][Jeffrey S. Dwoskin],[The Trustees of Princeton University],"This application claims priority to Provisional Patent Application Ser. No. 61/188,930 filed Aug. 14, 2008 entitled, &#x201C;HARDWARE TRUST ANCHORS IN SP-ENABLE PROCESSORS,&#x201D; which application is hereby incorporated by reference herein.",20090814,This invention was made with Government support under contract number CNS-0430487 awarded by the National Science Foundation. The Government has certain rights in the invention.,"","","",""
12476035,20100218,20100043081,Detecting and Revoking Pirate Redistribution of Content,"Disclosed are methods, systems and articles for tracing and disabling one or more unauthorized distributors of content originally transmitted by a distribution center. In some embodiments, a method includes receiving rebroadcast transmissions of a data segment previously transmitted by the distribution center, the received segment including embedded information associated with a subset of recipients that includes at least one of the unauthorized distributors, and identifying the subset based on the embedded information. The method further includes assigning recipients in the identified subset into two or more new subsets such that the at least one unauthorized distributor is assigned to one of the two or more new subsets, and coding a subsequent data segment to be transmitted with additional embedded information associated with the two or more new subsets. The above operations may be repeated until the at least unauthorized distributor is identified.",[Aggelos Kiayias][Serdar Pehlivanoglu],[The University of Connecticut],"This application claims priority to provisional U.S. application Ser. No. 61/189,044, entitled &#x201C;System to Detect and Revoke Pirate Redistribution of Digital Content,&#x201D; filed Aug. 16, 2008, the content of which is hereby incorporated by reference in its entirety.",20090601,The present invention was developed in part with funding from the National Science Foundation (NSF) under Grant Award #0447808. The United States Government has certain rights in this invention.,"","","",""
12506895,20100218,20100043097,Brassinosteroid Regulated Kinases (BRKs) That Mediate Brassinosteroid Signal Transduction and Uses Thereof,"The present invention identifies a novel family of kinases regulated by brassinosteroids, referred to as BRKs (brassinosteroid regulated kinases) or BSKs (brassinosteroid signaling kinases). The present invention provides methods for modulating the response of a plant cell to a brassinosteroid using BRKs.",[Zhi-Yong Wang][Wenqiang Tang],[Carnegie Institution of Washington],"This application claims priority to U.S. Provisional Application No. 61/082,444, filed Jul. 21, 2008, which is hereby incorporated in its entirety.",20090721,"The work leading to this invention was supported by grants from the National Science Foundation (NSF 0724688), U.S. Department of Energy (DE-FG02-04ER15525), and NIH (R01GM066258). The government may have certain rights to the invention.","","","",""
12299072,20100225,20100043633,"SORPTION METHOD, DEVICE, AND SYSTEM","Methods, devices, and systems, and devices for carrying out sorption (adsorption and absorption) for separating and/or purifying fluid mixtures are disclosed. Medical oxygen generators, dehumidifying units, sorptive heat pumps, ozone generators and Peltier devices are also disclosed. The sorption methods involve pressure swing operation of at least two sorption units. Energy from the desorbing and decompressing fluid is substantially recovered and used within the system.",[S. Douglas Galbraith],"[Separation Design Group, LLC]","This application claims the benefit of U.S. Application No. 60/798,597 filed May 5, 2006, the entire disclosure of which is incorporated herein by reference.",20070430,Portions of the disclosure herein may have been supported in part by grants from the National Science Foundation/Small Business Innovative Research Grant No. 0419821 and the National Institutes of Health/Small Business Technology Transfer Research Grant No. 1 R41 HL080825-01. The United States Government may have certain rights in this application.,"","",20090521,PCT/US07/10500
12511867,20100225,20100043861,ORGANIC PHOTOVOLTAIC DEVICES,"The present invention generally relates to organic photosensitive optoelectronic devices. More specifically, it is directed to organic photovoltaic devices, e.g., organic solar cells. Further, it is directed to an optimized organic solar cell comprising multiple stacked subcells in series. High power conversion efficiency are achieved by fabrication of a photovoltaic cell comprising multiple stacked subcells with thickness optimization and employing an electron blocking layer.",[Stephen R. Forrest][Aharon Yakimov],[THE TRUSTEES OF PRINCETON UNIVERSITY],"This application is a continuation application of U.S. patent application Ser. No. 10/719,784, entitled &#x201C;Organic Photovoltaic Devices,&#x201D; filed Jun. 17, 2004, attorney docket number 082007-0073, which is a continuation application of U.S. patent application Ser. No. 09/948,226, entitled &#x201C;Organic Photovoltaic Devices,&#x201D; filed Sep. 6, 2001 (now U.S. Pat. No. 6,657,378, issued Dec. 2, 2003), attorney docket number 082007-0072. The entire content of both the application and the patent identified above is incorporated herein by reference.",20090729,This invention was made with Government support under Grant No. DMR-9400362 awarded by the National Science Foundation. The government has certain rights in the invention.,10719784,12511867,"",""
12195376,20100225,20100044210,METHOD OF DIGESTING CELLULOSE TO GLUCOSE USING SALTS AND MICROWAVE (muWAVE) ENERGY,"A method for digesting biomass carbohydrate polymers is disclosed. The method includes irradiating the polymers in an acid/salt solution in the presence of a microwave energy field, where the acid, salt and microwave energy are sufficient to convert a desired amount of the polymers into useful platform chemicals.",[J. Michael Robinson],[The Board of Regents of the University of Texas System],"The present invention claims priority to and the benefit of U.S. Provisional Patent Application Ser. No. 60/956,851, filed Aug. 20, 2007.",20080820,Some or all of the subject matter disclosed in this application was funded to some degree by funds supplied by the United States Government under NSF grant no. 26-0705-0320.,"","","",""
12605938,20100225,20100044598,Terahertz Laser Components And Associated Methods,"Systems and methods for generating terahertz radiation include a pair of optical horns, each of which forms a gap at respective vertices thereof. The first horn is ruled such that an electron beam interacting with a grating period produces terahertz radiation. The horns are diametrically opposed to one another such that radiation exiting the first horn enters the second horn through the gaps. Systems and methods for generating terahertz radiation include generating and focusing an electron beam adjacent a vertex of an optical horn that is ruled with a grating period. Interaction between the electron beam and the grating period produces the terahertz radiation. A method of evaluating interaction between a material and terahertz radiation includes passing a sample of the material through the radiation. At least one of an effect of the radiation on the material, and an effect of the material on the radiation, is measured.",[James Hayden Brownell],[],"This application is a continuation-in-part of U.S. application Ser. No. 10/529,343, filed Mar. 25, 2005 as a United States National Stage Entry of PCT application PCT/US03/30566, filed Sep. 26, 2003, which claimed the benefit of priority to U.S. Application No. 60/414,119, filed Sep. 27, 2002. This application is also a continuation-in-part of U.S. application Ser. No. 12/089,878, filed Apr. 10, 2008 as a United States National Stage Entry of PCT application PCT/US06/028066, filed Jul. 19, 2006, which claimed the benefit of priority to U.S. Application No. 60/700,619, filed Jul. 19, 2005. All of the above-identified applications are incorporated herein by reference in their entireties.U.S. Patent Application Publication No. US 2002/0097755 A1 and U.S. Pat. Nos. 5,263,043, 5,790,585 and 6,991,927 are incorporated herein by reference in their entireties.",20091026,"The U.S. Government has certain rights in this invention as provided for by the terms of Grant No. DAAD 19-99-1-0067 awarded by the Army Research Office, and Grant No. ECS-0070491 awarded by the National Science Foundation.",10529343,12605938,"",""
12255436,20100225,20100044639,STABILIZED CORE-SHELL NANOPARTICLES OF HYDROPHOBIC METAL COMPLEXES AND REPRECIPATION-ENCAPSULATION METHOD FOR PREPARING SAME,"In one aspect, the invention relates to stable, luminescent, lanthanide-based nanoparticles and methods for making same. Thus, disclosed are lanthanide-based nanoparticles exhibiting a luminescence brightness of at least about 4%×(3×10Mcm) with a particle diameter of less than about 100 nm; stable, luminescent nanoparticles with cores comprising at least one lanthanide chelate and a shell comprising organic silane residues; and processes for preparing a stable, luminescent nanoparticle, the process comprising the step of combining a basic protic solvent with a mixture of an alkylsilane and an aprotic solution of lanthanide chelate. This abstract is intended as a scanning tool for purposes of searching in the particular art and is not intended to be limiting of the present invention.",[Jason D. McNeill][Changfeng Wu][Hongshang Peng],"","This application claims the benefit of and priority to U.S. Provisional Application No. 60/982,008, filed Oct. 23, 2007, which is hereby incorporated herein by reference in its entirety.",20081021,"This invention was made with government support under Grant Nos. 0547846, 2001 RII-EPS-0132573, and 2004 RII-EPS-0447660 awarded by the National Science Foundation. The United States government has certain rights in the invention.","","","",""
12547062,20100225,20100044650," NANOPARTICLE COMPOSITION, A DEVICE AND A METHOD THEREOF","The invention provides a nanoparticle composition, a device including the nanoparticle composition, and a method thereof. The composition comprises nanoparticles such as Gold nanorods (NR) and electrically charged self-assembled molecular aggregates such as disodium chromoglycate (DSCG) in a common solvent such as water. The nanoparticles are assembled as, for example, side-by-side and end-to-end assemblies of nanorods, through a non-covalent interaction such as anisotropic electrostatic interaction with the electrically charged self-assembled molecular aggregates. The invention can be used in a cloaking device, a biological sensing device, a drug delivery, a meta material, a negative index material, an enhanced imaging device, and a device for solar energy conversion, and exhibits many merits such as simpler process without the need of a covalent bonding between the nanoparticles, different manners of nanoparticles assembling with same linker, higher thermal stability, cost effectiveness, and capability of gradual controlling of the degree of NR assembly, among others.",[OLEG D. LAVRENTOVICH][HEUNG-SHIK PARK],"","This application claims priority based on the U.S. Provisional Application 61/190,014 filed on Aug. 25, 2008, which is incorporated herein by reference in its entirety.",20090825,"The U.S. government may have an interest in the present invention, which is supported by AFOSR under MURI grant FA9550-06-1-0337, W. Keck Foundation, NSF DMR-0504516, ONR under grant N00014-06-1-0473, AFOSR under grants GRT00008581/RF60012388 and FA9550-05-1-043, and NSF under grant CMS-0528867.","","","",""
12610522,20100225,20100044823,SEMICONDUCTOR PHOTONIC DEVICES WITH ENHANCED RESPONSIVITY AND REDUCED STRAY LIGHT,"In accordance with the invention, a photonic device comprises a semiconductor substrate including at least one circuit component comprising a metal silicide layer and an overlying layer including at least one photoresponsive component. The metal silicide layer is disposed between the circuit component and the photoresponsive component to prevent entry into the circuit component of light that penetrates the photoresponsive component. The silicide layer advantageously reflects the light back into the photoresponsive element. In addition, the overlying layer can include one or more reflective layers to reduce entry of oblique light into the photoresponsive component. In an advantageous embodiment, the substrate comprises single-crystal silicon including one or more insulated gate field effect transistors (IGFETs), and/or capacitors, and the photoresponsive element comprises germanium and/or germanium alloy epitaxially grown from seeds on the silicon. The metal silicide layer can comprise the gate of the IGFET and/or an electrode of the capacitor.",[Conor S. Rafferty][Clifford Alan King],[Noble Peak Vision Corp.],"",20091102,The United States Government has certain rights in this invention pursuant to NSF Phase II SBIR Award DMI-0450487.,11351638,12610522,"",""
12609915,20100225,20100045783,METHODS AND SYSTEMS FOR DYNAMIC VIRTUAL CONVERGENCE AND HEAD MOUNTABLE DISPLAY USING SAME,Methods and systems for dynamic virtual convergence () and a video see through head mountable display () that uses dynamic virtual convergence are disclosed. A dynamic virtual convergence algorithm () includes sampling an image with two cameras. The cameras each have a field of view that is larger than a field of view of displays used to display images sampled by the cameras (). A heuristic is used to estimate the gaze distance of the viewer. The display frustums are transformed so that they converge at the estimated gaze distance. The images sampled by the cameras () are then reprojected into the transformed display frustums. The reprojected images are displayed to the user to simulate viewing of close range objects.,[Andrei State][Kurtis P. Keller][Jeremy D. Ackerman][Henry Fuchs],"","This application is a continuation of U.S. patent application Ser. No. 10/492,582, filed Apr. 14, 2004, which is a national stage application under 35 U.S.C. &#xA7;371 of PCT Application No. PCT/US02/33957, filed Oct. 18, 2002, and which further claims the benefit of U.S. Provisional Patent Application Ser. No. 60/335,052, filed Oct. 19, 2001, the disclosures of which are incorporated by reference herein in their entireties.",20091030,"This invention was made with Government support under Grant Nos. CA47287 awarded by National Institutes of Health, and ASC8920219 awarded by National Science Foundation. The Government has certain rights in the invention.",10492582,12609915,"",""
11920808,20100225,20100045932,Wireless scleral search coil including systems for measuring eye movement and methods related thereto,"Featured is a wireless scleral search coil that includes one or more passive, resonant coils and in a particular embodiment two orthogonal, passive, resonant coils, where each coil resonates at a different frequency. Each resonant coil includes a coil-capacitor circuit, each circuit being configured to resonant at a different frequency. Such a wireless scleral search coil is disposed within a biocompatible material that is shaped to conform and rest upon the eye of a subject. Also featured are system including such a wireless scleral search coil, one or more transmitter coils, an assembly of one or more receiver coils and a calculating sub-system for processing signal data to obtain eye measurement information.",[Mark John Shelhamer][Dale Charles Roberts],[The Johns Hopkins University],"This application claims the benefit of U.S. Provisional Application Ser. No. 60/682,731 filed May 19, 2005, the teachings of which are incorporated herein by reference.",20060519,"The present invention was supported by grants from the National Science Foundation (NSF), grant number DBI-9876635 and the National Institute of Health (NIH/MIBIB), grant number R)1 EB001914. The U.S. Government may have certain rights to the present invention.","","",20090417,PCT/US06/19578
12545700,20100225,20100046002,SINGLE WAFER FABRICATION PROCESS FOR WAVELENGTH DEPENDENT REFLECTANCE FOR LINEAR OPTICAL SERIALIZATION OF ACCELEROMETERS,A plurality of Fabry-Perot interferometric sensors are optically coupled in series with each other to form an ordered optical series. Each Fabry-Perot interferometric sensor has a unique signalband and a passband. Each Fabry-Perot interferometric sensor has its unique signalband within the passbands of all of the next higher ordered Fabry-Perot interferometric sensors in the optical series so that a corresponding unique fringe signal from each of the Fabry-Perot interferometric sensors is a multiplexed output from the optical series.,[Maximillian A. Perez][Andrei A. Shkel],[THE REGENTS OF THE UNIVERSITY OF CALIFORNIA],"The present application is related to U.S. Provisional Patent Application Ser. No. 61/091,329, filed on Aug. 22, 2008, which is incorporated herein by reference and to which priority is claimed pursuant to 35 USC 119.",20090821,"This invention was made with Government support under Grant No. CMS0330470, awarded by the National Science Foundation. The Government has certain rights in this invention.","","","",""
12474738,20100225,20100046371,FEEDBACK-BASED ONLINE NETWORK CODING,"A method, apparatus and computer program product for feedback-based online network coding is presented. In one embodiment, a transmitting node determines a linear combination of packets to transmit from a transmit queue. The transmitting node transmits the linear combination of packets. The transmitting node determines whether a packet can be removed from the transmit queue, wherein when a determination is made that a packet can be removed from the transmit queue then removing the packet from the transmit queue, and when a determination is made that a packet cannot be removed from the transmit queue then refraining from removing the packet from the transmit queue.",[Jay Kumar Sundararajan][Devavrat Shah][Muriel Medard][Parastoo Sadeghi],"","The present application claims the benefit of U.S. Provisional Patent Application No. 61/056,986 filed on May 29, 2008, which is incorporated herein by reference in its entirety.",20090529,"This invention was made with the following grants: NRO 0000-06-00037 issued by the NRO, CNS-0627021 issued by the NSF, N0004-05-1-0197 issued by DRAPA-ONR, 18870740-37362-C issued by DARPA-ITMANET, subcontract #060786 issued by BAE SYSTEMS (CBMANET), subcontract #S0176938 issued by UC Santa Cruz, by the United States Army under Award No. W911NF-05-1-0246, and the DARPA under Grant No. HR0011-08-1-0008. The government has certain rights in the invention.","","","",""
