appno,pubdate,pubnum,title,abstract,invs,assignee,xref,filedate,govint,parentcase,childcase,date371,pctpubno
12199891,20090402,20090084163,AMBIENT-TEMPERATURE GAS SENSOR,"The invention provides a novel method for the fabrication of nanomaterials, especially nanostructures arranged on a substrate with nanoparticles deposited thereon. The methods of the present invention can be used to fabricate a novel ambient-temperature gas sensor that is capable of detecting a variety of specific gasses over a range of concentrations.",[Junhong Chen][Ganhua Lu],"","This application is a continuation-in-part of U.S. patent application Ser. No. 11/508,687 filed Aug. 23, 2006, which claims the benefit of priority to U.S. Provisional Patent Application Ser. No. 60/710,642 filed Aug. 23, 2005, and to U.S. Provisional Patent Application Ser. No. 61/088,597 filed Aug. 13, 2008, both of which are incorporated herein by reference in their entirety.",20080828,This invention was made with government support under grant number 0609059 awarded by the National Science Foundation. The U.S. Government has certain rights in the invention.,11508687,12199891,"",""
12151582,20090402,20090084517,Cooling control system for continuous casting of metal,"Maintaining the shell surface temperature profile under transient conditions by spray water cooling in continuous casting of steel is often desired to reduce occurrence of surface cracks. For this purpose, a real-time spray-cooling control system is provided that includes one or more of: a virtual sensor for accurate estimation/prediction of shell surface temperature, control algorithm and data checking subroutines for robust temperature control, server and client programs for communicating between these software components and the caster, and a real-time monitor to display the predicted shell surface temperature profiles, water flow rates, and operating data, among other things.",[Brian G. Thomas][Joseph Bentsman][Kai Zheng],"","The present application claims the benefit of U.S. Provisional Patent Application No. 60/928,043, filed May 7, 2007, which is hereby incorporated by reference herein.",20080507,The present invention was made with Government assistance under National Science Foundation (NSF) Grant DMI 05-00453.,"","","",""
12111159,20090402,20090084685,DESIGN OF AN IC-PROCESSED POLYMER NANO-LIQUID CHROMATOGRAPHY SYSTEM ON-A-CHIP AND METHOD OF MAKING IT,"Embodiments in accordance with the present invention relate to packed-column nano-liquid chromatography (nano-LC) systems integrated on-chip, and methods for producing and using same. The microfabricated chip includes a column, frits/filters, an injector, and a detector, fabricated in a process compatible with those conventionally utilized to form integrated circuits. The column can be packed with supports for various different stationary phases to allow performance of different forms of nano-LC, including but not limited to reversed-phase, normal-phase, adsorption, size-exclusion, affinity, and ion chromatography. A cross-channel injector injects a nanolitre/picolitre-volume sample plug at the column inlet. An electrochemical/conductivity sensor integrated at the column outlet measures separation signals. A self-aligned channel-strengthening technique increases pressure rating of the microfluidic system, allowing it to withstand the high pressure normally used in high performance liquid chromatography (HPLC). On-chip sample injection, separation, and detection of mixture of anions in water is successfully demonstrated using ion-exchange nano-LC.",[Yu-Chong TAI][Qing HE][Jun XIE][Changlin PANG][Terry D. LEE],[][],"This application is a continuation of U.S. Ser. No. 10/917,257 filed Aug. 11, 2004, which claims priority to U.S. Provisional patent application No. 60/496,964 filed Aug. 20, 2003, each of which are incorporated by reference in their entireties herein for all purposes.",20080428,"Work described herein has been supported, in part, by the NSF CENS Center (Grant No. CCR 0121778), the NSF ERC Center at the California Institute of Technology (Grant No. EEC-9402726) and the National Institute of Health (grant No. R01RR06217). The United States Government may therefore have certain rights in the invention.",10917257,12111159,"",""
12237551,20090402,20090084688,SOLID STATE DEVICE,"A system that incorporates teachings of the present disclosure may include, for example, a solid-state selector having a vessel for carrying a liquid medium with one or more molecules surrounded by ions, a solid state conductive structure doped with impurities having one or more through-holes extending between two surfaces of the solid state conductive structure positioned within the liquid medium of the vessel, a voltage source coupled to the solid state conductive structure to selectively stimulate the ions surrounding the one or more molecules to pass through the one or more through-holes. Additional embodiments are disclosed.",[JEAN-PIERRE LEBURTON][Gregory Timp][Maria E. Gracheva][Julien Vidal],[THE BOARD OF TRUSTEES OF THE UNIVERSITY OF ILLINOIS],"The present application claims the benefit of priority to U.S. Provisional Application No. 60/975,774 filed on Sep. 27, 2007, which is hereby incorporated herein by reference in its entirety.",20080925,"This invention was made with government support under CCR 02-10843 awarded by the National Science Foundation (NSF), and PHS1-R01-HG003713-01 awarded by the National Institutes of Health (NIH). The government has certain rights in this invention.","","","",""
12215158,20090402,20090084985,Cadmium sulfide quantum dot lasing in room temperature liquid solution,Disclosed is a lasing complex comprising a room temperature solution containing cadmium sulfide (CdS) quantum dots. Optical gain has been observed in CdS nanocrystal quantum dots in strong confinement regime in toluene solution at room temperature using femtosecond transient absorption techniques. The optical gain lifetime is measured to be 20 picoseconds under pump fluence of 0.77 mJ/cm. The relative lower gain threshold compared to that of CdSe quantum dots is attributed to the long lifetime of fluorescence and biexcitons and the relatively sharp photoluminescence linewidth. The CdS nanocrystals are excellent gain media for semiconductor quantum dot based blue lasers.,[Moustafa A. El-Sayed][Wei Qian][Qusai Darugar],"","",20080625,"This invention was made in part with government support under Contract Number DMR-0527297 awarded by the National Science Foundation. Therefore, the government may have certain rights in this invention.","","","",""
12180173,20090402,20090085258,SYSTEM AND METHODS OF LASER ASSISTED FIELD INDUCED OXIDE NANOPATTERNING,"A method of forming a nanoscale pattern on a substrate surface. In one embodiment, the method includes the steps of providing a substrate having a surface; providing a nanoscale pattern forming device, comprising an elongated cantilever that has a tip portion proximate an end of the elongated cantilever; and controllably illuminating at least the tip portion of the cantilever with a beam of substantially coherent monoenergetic particles when the cantilever moves relative to the substrate to form a nanoscale pattern on the surface, wherein the tip portion of the cantilever is made from lightly doped silicon.",[Mark C. HERSAM][Liam S.C. PINGREE],[NORTHWESTERN UNIVERSITY],"This application claims the benefit, pursuant to 35 U.S.C. &#xA7; 19(e), of U.S. provisional patent application Ser. No. 60/952,694, filed Jul. 30, 2007, entitled &#x201C;LASER ASSISTED FIELD INDUCED OXIDE NANOPATTERNING OF HYDROGEN PASSIVATED SILICON SURFACES&#x201D; by Hersam et al., which is incorporated herein by reference in its entirety.",20080725,"This invention was made with Government support under Contract No. EEC-0647569 awarded by National Science Foundation of the United States and Contract No. W911NF-05-1-0177 awarded by the Young Investigator Program of Army Research Office of the United States. Accordingly, the United States Government has certain rights in this invention pursuant to these grants.","","","",""
12180848,20090402,20090085556,METHOD OF FABRICATING MONOLITHIC NANOSCALE PROBES,"A monolithic pair of nanoscale probes, including: a substrate having a cavity that extends from a surface of the substrate into its body; a dielectric layer formed on the substrate; a pair of nanoscale probe precursors formed over the dielectric layer; a plurality of sub-monolayers of electrode material selectively atomic layer deposited over the pair of nanoscale probe precursors. The dielectric layer includes a window that extends through it to the cavity of the substrate such that a portion of the dielectric layer adjacent to the window extends over the cavity. The pair of nanoscale probe precursors includes a pair of edges facing each other across the window. These edges correspond to tips of the pair of nanoscale probes. The sub-monolayers of electrode material include the pair of edges, so that a distance between the tips of the nanoscale probes is between about 0.1 nm and about 20 nm.",[Brian G. Willis][Rahul Gupta],[University of Delaware],"This Application claims the priority date of U.S. Provisional Application 60/952,090, filed Jul. 26, 2007, the contents of which are herein incorporated by reference.",20080728,The U.S. Government has a paid-up license in the present invention and the right in limited circumstances to require the patent owner to license others on reasonable terms as provided for by contract as awarded by the National Science Foundation under funding number NSF-ECS0608730.,"","","",""
12157290,20090402,20090086201,Surface Enhanced Raman Spectroscopy (SERS) systems for the detection of viruses and methods of use thereof,"Surface-enhanced Raman spectroscopic (SERS) systems and methods for detecting and differentiating biomolecules of interest, such as human immunodeficiency virus (HIV), are provided.",[Richard A. Dluhy][Ralph A. Tripp][Yiping Zhao][Jeremy Driskell],"","This application is a continuation-in-part application, which claims priority to copending U.S. Utility patent application Ser. No. 11/376,661 entitled &#x201C;SURFACED ENHANCED RAMAN SPECTROSCOPY (SERS) SYSTEMS, SUBSTRATES, FABRICATION THEREOF, AND METHODS OF USE THEREOF&#x201D; filed on Mar. 15, 2006, which claims priority to co-pending U.S. patent application entitled, &#x201C;STRUCTURES HAVING ALIGNED NANORODS AND METHODS OF MAKING,&#x201D; having Ser. No. 11/256,385, filed Oct. 21, 2005, which claims priority to U.S. Provisional Application entitled, &#x201C;DIRECT DEPOSITION OF ALIGNED NANOROD ARRAY ONTO CYLINDRICAL OBJECTS,&#x201D; having Ser. No. 60/620,810, filed Oct. 21, 2004, all of which are incorporated herein by reference. U.S. Utility patent application Ser. No. 11/376,661 also claims priority to U.S. Provisional Applications entitled &#x201C;SURFACE ENHANCED RAMAN SPECTROSCOPY (SERS) SYSTEMS, SUBSTRATES, FABRICATION THEREOF, AND METHODS OF USE THEREOF,&#x201D; having Ser. No. 60/662,089, filed Mar. 15, 2005, and &#x201C;SURFACE ENHANCED RAMAN SPECTROSCOPY (SERS) SYSTEMS, SUBSTRATES, FABRICATION THEREOF, AND METHODS OF USE THEREOF,&#x201D; having Ser. No. 60/703,110, filed Jul. 28, 2005, both of which are entirely incorporated herein by reference.This application is a continuation-in-part application, which also claims priority to copending U.S. Utility patent application Ser. No. 11/495,980 entitled &#x201C;SURFACE ENHANCED RAMAN SPECTROSCOPY (SERS) SYSTEMS AND METHODS OF USE THEREOF,&#x201D; filed on Jul. 28, 2006, which claims priority to co-pending U.S. provisional application entitled &#x201C;SURFACE ENHANCED RAMAN SPECTROSCOPY (SERS) SYSTEMS, SUBSTRATES, FABRICATION THEREOF, AND METHODS OF USE THEREOF,&#x201D; having Ser. No. 60/703,110, filed Jul. 28, 2005, both of which are entirely incorporated herein by reference.U.S. Utility patent application Ser. No. 11/495,980 also claims priority to co-pending U.S. patent application entitled, &#x201C;STRUCTURES HAVING ALIGNED NANORODS AND METHODS OF MAKING,&#x201D; having Ser. No. 11/256,385, filed Oct. 21, 2005, which claims priority to U.S. provisional application entitled, &#x201C;DIRECT DEPOSITION OF ALIGNED NANOROD ARRAY ONTO CYLINDRICAL OBJECTS,&#x201D; having Ser. No. 60/620,810, filed Oct. 21, 2004, both of which are entirely incorporated herein by reference.U.S. Utility patent application Ser. No. 11/495,980 also claims priority to co-pending U.S. patent application entitled, &#x201C;SURFACE ENHANCED RAMAN SPECTROSCOPY (SERS) SYSTEMS, SUBSTRATES, FABRICATION THEREOF, AND METHODS OF USE THEREOF&#x201D; having Ser. No. 11/376,661, filed on Mar. 15, 2006, which claims priority to U.S. provisional application entitled &#x201C;SURFACE ENHANCED RAMAN SPECTROSCOPY (SERS) SYSTEMS, SUBSTRATES, FABRICATION THEREOF, AND METHODS OF USE THEREOF,&#x201D; having Ser. No. 60/662,089, filed Mar. 15, 2005, both of which are entirely incorporated herein by reference.In addition, this application claims priority to co-pending U.S. provisional application entitled &#x201C;Surface Enhanced Raman Spectroscopy (SERS) Systems and Methods of Use Thereof&#x201D; having ser. No. 60/942,482 filed on Jun. 7, 2007, which is entirely incorporated herein by reference.",20080609,This invention was made with government support under Contract No. ECS-0304340 awarded by the National Science Foundation and under EB001956 awarded by the National Institutes of Health. The U.S. government has certain rights in the invention.,11376661,12157290,"",""
12239520,20090402,20090086208,BROAD WAVELENGTH RANGE TUNABLE PHOTONIC MATERIALS,"The present invention provides polymeric materials arranged as photonic crystals, or portions of photonic crystals, having properties which can be easily tuned over a large range of wavelengths upon exposure to an external stimulus. In some embodiments, the photonic crystals comprise at least one portion which can undergo a change in a physical, chemical, dielectric, or other property upon exposure to an altering stimulus, resulting in a change in a diffracted wavelength of electromagnetic radiation (e.g, light) by the photonic crystal. Embodiments of the invention may advantageously exhibit large stop band tunability and rapid response times. Photonic crystals of the invention may be useful in a wide variety of applications, such as colorimetric sensors, active components of simple display devices, electrically controlled tunable optically pumped laser, photonic switches, multiband filters, and the like.",[Youngjong Kang][Joseph Walish][Edwin L. Thomas],[Massachusetts Institute of Technology],"This application claims the benefit of U.S. Provisional Patent Application Ser. No. 60/995,579, filed Sep. 27, 2007, entitled &#x201C;Broad Wavelength Range Chemically-Tunable Photonic Materials,&#x201D; by Kang, et al., incorporated herein by reference.",20080926,"This invention was made with the support under the following government contracts: HR0011-04-C0042, awarded by the Defense Advanced Research Projects Agency; DAAD19-02-D-0002, awarded by the Army Research Office; and DMR-0308133, awarded by the National Science Foundation. The government has certain rights in the invention.","","","",""
12131390,20090402,20090086216,Partially Coherent Illumination For Inverse Scattering Full-Field Interferometric Synthetic Aperture Microscopy,"Methods and apparatus for three-dimensional imaging of a sample. A source is provided of a beam of light characterized by partial spatial coherence. The beam is focused onto a sample and scattered light from the sample is superposed with a reference beam derived from the source onto a focal plane detector array to provide an interference signal. A forward scattering model is derived relating measurement data to structure of an object to allow solutions of an inverse scattering problem, based upon the interference signal so that a three-dimensional structure of the same may be inferred. The partial spatial coherence of the source, which may be fixed or variable, may advantageously provide for rejection of multiple scattering artifacts and thus improve image quality.",[Daniel L. Marks][Brynmor J. Davis][Stephen A. Boppart][Paul Scott Carney],[The Board of Trustees of the University of Illinois],"The present application is a continuation-in-part of U.S. Patent Application Ser. No. 11/775,572, filed Jul. 10, 2007, and, like that application, claims the priority of U.S. Provisional Patent Application Ser. No. 60/819,593, filed Jul. 10, 2006. Both of these applications are incorporated herein by reference in their entirety.",20080602,"This invention was developed with Government support under Grant Nos. IR21-EB005321 and IR01-EB005221, awarded by the National Institutes of Health and CAREER Awards BES 03-47747, BES 05-19920, BES 06-19257 and 0239265, awarded by the National Science Foundation. The Government has certain rights in the invention.",11775572,12131390,"",""
11920613,20090402,20090086322,Photonic Crystal Devices Using Negative Refraction,"Negative refraction in photonic crystals and diffraction grating is used to design plano-concave lenses to focus plane waves. Microwave experiments are carried out to demonstrate negative refraction and the performance of these lenses. Demonstration of negative refraction of visible light is also performed for the grism. These lenses can be used in optical circuits, astronomical applications, etc.",[Wentao T. Lu][Srinivas Sridhar][Plarenta Vodo][Patanjali Parimi][Yongjian Huang],[NORTHEASTERN UNIVERSITY],"This application claims the benefit under 35 U.S.C. &#xA7; 119(e) of U.S. Provisional Patent Application No. 60/681,521, filed on May 16, 2005, the disclosure of which is incorporated by reference herein.",20060516,"This invention was made under Air Force Research Laboratories, Hanscom AFB, Contract No. F33615-01-1-1007 and NSF Grant No. PHY-0457002. The government has certain rights in this invention.","","",20071116,PCT/US2006/019021
12243830,20090402,20090087064,TOMOGRAPHIC IMAGING WITH A STRIPE-LIKE SHAPED SENSOR,"Tomographic imaging using an imaging sensor that has a stripe-like shape is disclosed where a stripe sensor is mechanically scanned over a sample at different angles. For a single stripe detector imaging, linear motion and angular rotation are required. Single stripe sensor imaging may be performed using an elongated inductive coil detector. By utilizing an array of parallel stripe sensors that can be individually addressed, two-dimensional imaging can be performed with rotation only, eliminating the requirement for linear motion, e.g. with parallel coils array. Imaging with a stripe-type sensor of particular width and thickness (where width is much larger than thickness) is resolution limited only by the thickness (smaller parameter) of the sensor. Multiple sensor families can be produced where this imaging technique may be beneficial such as magneto-resistive, inductive, SQUID, and Hall effect sensors, and particularly in the field of magnetic resonance imaging (MRI).",[Mladen Barbic][Axel Scherer],[California Institute of Technology],"This application claims the benefit under 35 U.S.C. &#xA7;119(e) of the following U.S. provisional patent application, which is incorporated by reference herein:U.S. Provisional Patent Application No. 60/997,140, filed Oct. 1, 2007, and entitled &#x201C;METHOD OF TOMOGRAPHIC IMAGING WITH A STRIPE-LIKE SHAPED SENSOR&#x201D;, by Barbic et al. (Attorney Docket CIT-4995-P).",20081001,The U.S. Government has certain rights in this invention pursuant to Grant No. HG026440 awarded by the National Institutes of Health and Grant No. DMR0349319 &amp; 0622228 awarded by the National Science Foundation.,60997140,12243830,"",""
12192806,20090402,20090087356,Microfluidic Rotary Flow Reactor Matrix,"A microfluidic device comprises a matrix of rotary flow reactors. The microfluidic matrix device offers a solution to the “world-to-chip” interface problem by accomplishing two important goals simultaneously: an economy of scale in reagent consumption is achieved, while simultaneously minimizing pipetting steps. Nindependent assays can be performed with only 2N+1 pipetting steps, using a single aliquot of enzyme amortized over all reactors. The chip reduces labor relative to conventional fluid handling techniques by using an order of magnitude less pipetting steps, and reduces cost by consuming two to three orders of magnitude less reagents per reaction. A PCR format has immediate applications in medical diagnosis and gene testing. Beyond PCR, the microfluidic matrix chip provides a universal and flexible platform for biological and chemical assays requiring parsimonious use of precious reagents and highly automated processing.",[Jian Liu][Carl L. Hansen][Stephen R. Quake],[CALIFORNIA INSTITUTE OF TECHNOLOGY],"This application is a continuation of U.S. patent application Ser. No. 10/837,025 filed Apr. 30, 2004, entitled &#x201C;MICROFLUIDIC ROTARY FLOW REACTOR MATRIX,&#x201D; which claims priority to U.S. Provisional Patent Application No. 60/494,432 filed Aug. 11, 2003, the entire disclosures of which are hereby incorporated by reference, for all purposes, as if fully set forth herein.",20080815,"Work described herein has been supported, in part, by the NSF XYZ on a chip program and by the DARPA Bioflips program. The United States Government may therefore have certain rights in the invention.",10837025,12192806,"",""
12239478,20090402,20090087469,ALGINATE-BASED NANOFIBERS AND RELATED SCAFFOLDS,"Alginate nanofibers, scaffolds that include alginate nanofibers, implantable devices that include alginate nanofibers, and methods for making the alginate nanofibers by electrospinning.",[Miqin Zhang][Narayan Bhattarai],"[Washington, University of]","This application is a continuation of International Application No. PCT/US2007/065388, filed Mar. 28, 2007, which claims the benefit of U.S. Provisional Application No. 60/787,099, filed Mar. 28, 2006. Each application is expressly incorporated herein by reference in its entirety.",20080926,"The invention was made with government support under Contract No. EEC 9529161, awarded by the National Science Foundation. The government has certain rights in the invention.",PCT/US2007/065388,12239478,"",""
12085883,20090402,20090087622,Directed Assembly of Carbon Nanotubes and Nanoparticles Using Nanotemplates With Nanotrenches,"The present invention provides methods and tools for directed assembly of nanoelements across a large area using a nanosubstrate. The nanosubstrate has a substrate layer, an adhesive layer, a conductive layer, and an insulating layer that is interrupted by one or more nanotrenches or nanowells having a width of at least 20 nm. The nanosubstrate allows the rapid assembly of linear assemblies and arrays of single walled carbon nanotubes and nanoparticles by DC electrophoresis. The density of nanoelements assembled can be controlled by varying the voltage and trench size. Functionalized nanoparticles can be assembled into arrays useful, e.g., as biosensors.",[Ahmed Busnaina][Nicol E. McGruer],"","This application claims the priority of U.S. Provisional Application No. 60/741,421 filed Dec. 1, 2005 and entitled, DIRECTED ASSEMBLY OF CARBON NANOTUBES AND NANOPARTICLES USING NANOTEMPLATES WITH NANO-TRENCHES OR NANOWIRES, which is hereby incorporated by reference herein.",20061201,The invention was made with support from Grant EEC-0425826 from the National Science Foundation Nanoscale Science and Engineering Center. The United States Government has certain rights in the invention.,"","",20080602,PCT/US06/45911
12180251,20090402,20090088115,Novel Distributed Direct Conversion Receiver (DDCR) for UWB Systems,A novel DDCR RF front-end for use in UWB applications combining a distributed approach which provides wideband functionality of the RF front-end with I-Q requirement of DCRs. The distributed architecture uses composite cells of a merged LNA and mixer along the input RF T-line.,[Aminghasem Safarian][Lei Zhou][Payam Heydari],"","This application claims the benefit of U.S. Provisional Patent Application Ser. No. 60/951,817, filed Jul. 25, 2007, which is hereby incorporated by reference in its entirety.",20080725,"The inventions were made with Government support under Grant No. 0449433, awarded by the National Science Foundation. The Government has certain rights in the inventions.","","","",""
10683472,20090402,20090088572,METHOD FOR PREPARING LADDERANES,"Ditopic molecules in the form of linear reaction templates have been used to construct ladder-like hydrocarbons known as [n]-ladderanes (n=3,5). The templates assemble and position reactant molecules in the solid state by way of hydrogen bonds for [2+2] photodimerization. The products, which are based on recently identified naturally occurring frameworks, form stereospecifically, in gram quantities, and in quantitative yield. The control of reactivity achieved using linear templates provides a basis for the development of molecular tools, termed assemblers, that could be used to manufacture, with atomic-level precision, a wide range of products (e.g. molecular nanostructures) with unique properties.",[Leonard R. MacGillivray],"","",20031008,"The invention described herein was made with government support under CAREER Award, DMR-0133138, L.R.M. awarded by the National Science Foundation. The United States Government has certain rights in the invention.","","","",""
12017608,20090402,20090088578,NUCLEAR MAGNETIC RESONANCE IMAGING OF SELECTIVE SMALL MOLECULE DRUGS AS CONTRAST AGENTS,"Imaging agents for magnetic resonance imaging are disclosed. Also disclosed are methods of non-invasively generating a visible image of a target tissue. In some embodiments, the discloses methods include the steps of (a) providing a contrast enhancement agent comprising a small molecule that binds to a biomolecule present in the target tissue; (b) introducing the contrast enhancement agent into the target tissue; and (c) scanning the target tissue using magnetic resonance imaging, whereby a visible image of the target tissue is non-invasively generated. Further discloses are methods for monitoring a response to a therapy, methods for selecting a therapy for a subject, methods for delineating a boundary between a diseased cell and a non-diseased cell in a tissue, and methods for assessing the degree to which a target tissue has been removed from a subject.",[Christopher D. Lascola][Allen W. Song][Timothy A. Haystead],"","This application claims the benefit of U.S. Provisional Patent Application Ser. No. 60/881,423, filed Jan. 19, 2007; the disclosure of which is incorporated herein by reference in its entirety.",20080122,"This work was supported by Grant No. BES-0092672 from the National Science Foundation and Grant Nos. R01 NS50329, R01-MH 58251-01A3, RO1 DK 52378-09, RO1 HL 078795-01, P30 ES011961, and 2-P30-CA14238-3 from the United States National Institutes of Health. Accordingly, the United States government has certain rights in the presently disclosed subject matter.","","","",""
12138289,20090402,20090088843,FUNCTIONAL ABIOTIC NANOSYSTEMS,"The invention relates to imparting photoreactivity to target cells, e.g., retinal cells, by introducing photoresponsive functional abiotic nanosystems (FANs), nanometer-scale semiconductor/metal or semiconductor/semiconductor hetero-junctions that in this case include a photovoltaic effect. The invention further provides methods of making and using FANs, where the hetero-junctions bear surface functionalization that localizes them in cell membranes. Illumination of these hetero-junctions incorporated in cell membranes generates photovoltages that depolarize the membranes, such as those of nerve cells, in which FANs photogenerate action potentials. Incorporating FANs into the cells of a retina with damaged photoreceptor cells reintroduces photoresponsiveness to the retina, so that light creates action potentials that the brain interprets as sight.",[Siyuan Lu][Anupam Madhukar][Mark S. Humayun],[University of Southern California],"This application claims the benefit of Provisional Application No. 60/943,360, filed Jun. 12, 2007, entitled &#x201C;FUNCTIONAL ABIOTIC NANOSYSTEMS&#x201D;. The benefit under 35 USC &#xA7;119(e) of the U.S. provisional application is hereby claimed. The above priority application is hereby incorporated herein by reference.",20080612,"The U.S. Government has certain rights in this invention pursuant to grant No. EEC-0310723, awarded by the National Science Foundation, Engineering Research Centers Program and AFOSR 49620-01-0474 awarded by the Department of Defense.","","","",""
12135904,20090402,20090089022,Modeling Nonlinear Systems,"Systems and techniques, including machine-readable instructions, for modeling of nonlinear systems. In one aspect, an apparatus includes a collection of two or more inputs configured and arranged to receive input signals, a collection of two or more outputs configured and arranged to output output signals, a processing unit configured to transform the input signals into the output signals, wherein the transformation is non-linear and treats the non-linear system as a collection of multiple input, single output non-linear systems, and a data storage that stores characteristics of the transformation.",[Dong Song][Vasilis Z. Marmarelis][Theodore W. Berger],[UNIVERSITY OF SOUTHERN CALIFORNIA],"This application claims the priority of U.S. Provisional Application Ser. No. 60/942,520, filed on Jun. 7, 2007, the contents of which are incorporated herein by reference.",20080609,"The U.S. Government may have certain rights in this invention pursuant to Grant No. N66001-02-C-8057, awarded by The Defense Advanced Research Projects Agency DARPA, Grant No. P41 EB001978, awarded by the National Institute of Biomedical Imaging and BioEngineering, and/or Grant No. EEC-0310723, awarded by the National Science Foundation.","","","",""
12215502,20090409,20090090410,Nanoengineered biophotonic hybrid device,"An improved method for the design and development of high performance hybrid devices having biological and nonbiological components. The biological component is used in hybrid constructs that may be nanostructures, given the small size of the biological parts. In one specific embodiment, chlorosomes of () enhance performance of a silicon photovoltaic cell. , strain J-10-f1, has the A.T.C.C. designation number 29366, having been deposited in July, 1976. Its chlorosomes are harvested and positioned in light communicating relation to a photoactive semiconductor. The chlorosomes react to light of a first wavelength by emitting light at a second wavelength to which the semiconductor electrically responds.",[Jeffrey T. LaBelle][Vincent B. Pizziconi],"","This application is a Continuation-in-Part application off of U.S. application Ser. No. 11/475,342 in the name of Jeffrey T. LaBelle and Vincent B. Pizziconi, filed Jun. 26, 2006, entitled &#x201C;Nanoengineered Biophotonic Hybrid Device,&#x201D; which claims priority from the divisional U.S. application Ser. No. 10/658,541 in the name of Jeffrey T. LaBelle and Vincent B. Pizziconi, filed Sep. 8, 2003, entitled &#x201C;Nanoengineered Biophotonic Hybrid Device,&#x201D; now U.S. Pat. No. 7,067,293, issued Jun. 27, 2006, which claims priority from provisional U.S. patent application Ser. No. 60/408,775, of the same inventors, filed Sep. 7, 2002 entitled &#x201C;Method &amp; Apparatus for Synthesis, Processing, Design &amp; Manufacturing of High Performance, Scalable &amp; Adaptive, Robust Energy-Interactive Materials, Devices &amp; Systems.&#x201D; As to subject matter in this application common to one or more of the foregoing three applications, priority from each of the foregoing three applications is hereby claimed. Each of the foregoing three applications is incorporated herein by reference.This application is related to three concurrently filed applications, each in the name of the present applicants and all sharing priority from the above-identified provisional and parent U.S. utility application Ser. No. 10/658,541. The three concurrently filed applications are entitled &#x201C;Device With Biological Component And Method Of Making To Achieve A Desired Figure of Merit,&#x201D; Ser. No. 11/475,343, &#x201C;Device With Biological Component And Method of Making To Achieve A Desired Transfer Function,&#x201D; Ser. No. 11,475,338, and &#x201C;Method Of Making Biological Components For Devices By Forced Environmental Adaptation,&#x201D; Ser. No. 11/475,356.",20080626,Financial assistance for this project was provided by the U.S. Government through the National Science Foundation Under Grant Numbers 9602258 and 9986614 and the United States Government may own certain rights to this invention.,11475342,12215502,"",""
11973815,20090409,20090090886,Single-crystalline hematite rhombohedra and magnetic nanocomposites of iron and magnetite and methods of making same,"The present invention relates to nanostructures, in particular to hematite rhombohedra and iron/magnetite nanocomposites, and methods of making same.",[Stanislaus S. Wong][Tae-Jin Park],[],"",20071009,"This invention was made with Government support from the U.S. Department of Energy under contract number DE-AC02-98CH10886 for facility support, the National Science Foundation under CAREER award Grant No. DMR-0348239, and the donors of the American Chemical Society Petroleum Research Fund. The Government has certain rights in this invention.","","","",""
12153394,20090409,20090092314,"Method, system and apparatus for determining and modifying saliency of a visual medium","A method, system and apparatus for determining and modifying saliency of a visual medium are provided. The method, system and apparatus may obtain saliency values for a visual medium based on a plurality of visual channels. The saliency values may be obtained based on at least one of computer-generated modeling, user-specified input and eye-tracking. The method, system and apparatus may aggregate the obtained saliency values and classify regions of the visual medium based on the aggregated saliency values. The visual channels may include one or more of absolute mean curvature, a gradient of mean curvature, a gradient of color intensity, color luminance, color opponency, color saturation, lighting and focus. When calculating mean curvature, the method, system and apparatus may calculate a change in mean curvature for a plurality of vertices around a region and displace the vertices in accordance with the calculated change in mean curvature to change a saliency of the region.",[Amitabh Varshney][Youngmin Kim][Cheuk Yiu Ip],"","This application claims priority of U.S. Provisional Patent Application No. 60/938,543, filed May 17, 2007. The subject matter of this earlier filed application is hereby incorporated by reference in its entirety.",20080519,This invention was made under a contract with an agency of the United States Government. The U.S. Government agency is the National Science Foundation (NSF) and the Government contract number is CFF0541120.,"","","",""
12229975,20090409,20090092509,Apparatus and method for magnetic-based manipulation of microscopic particles,Apparatus and method for manipulating particles on a micro- or nano-scale. An embodiment of the present invention includes a magnetic micro-manipulation technique that utilizes micro-coils and soft magnetic microscopic wires for localized manipulation of particles. Another embodiment of the present invention uses magneto-static interaction between two magnetic microscopic wires to mechanically manipulate particles. Yet another embodiment of the present invention combines a magnetic particle with a magnetic manipulator or other device for generating magnetic fields to operate as a micro-fluidic micro-motor. Other embodiments of the present invention employ a magnetic separation system employing porous membranes partially filled with magnetic wires.,[Mladen Barbic][Jack J. Mock][Andrew P. Gray],[],"This application is a division of U.S. application Ser. No. 10/411,771, filed Apr. 11, 2003, incorporated by reference herein, which claims priority of Provisional Patent Application Ser. No. 60/372,322, filed Apr. 12, 2002, under 35 U.S.C. &#xA7; 119.",20080828,"The present invention was made with Government assistance under National Science Foundation Grant No. NSF-DMR 97-24535, National Institute of Health Grant No. PHSH601959-02, and ONR (DARPA) Grant No. N00014-00-1-0632. The Government has certain rights in this invention.",10411771,12229975,"",""
