appno,pubdate,pubnum,title,abstract,invs,assignee,xref,filedate,govint,parentcase,childcase,date371,pctpubno
12857430,20110217,20110037029,Copolymer-associated nanomaterial,"A nanomaterial can include an outer layer including a ligand. The ligand can include a first monomer unit including a first moiety having affinity for a surface of the nanocrystal, a second monomer unit including a second moiety having a high water solubility, and a third monomer unit including a third moiety having a selectively reactive functional group or a selectively binding functional group. The ligand can be a random copolymer.",[Wenhao Liu][Peter Allen][Numpon Insin][Moungi G. Bawendi],"","This application claims priority to provisional U.S. Patent Application Ser. No. 61/234,305, filed on Aug. 16, 2009, which is incorporated by reference in its entirety.",20100816,"This invention was made with government support under contract number 207607 from the National Institutes of Health, W911NF-07-D-0004 from ARO-ISN, 5-U54-CA119349-04 from the National Institutes of Health, and DMR-0819762 from the National Science Foundation. The government has certain rights in the invention.","","","",""
12856348,20110217,20110037033,Sorting Two-Dimensional Nanomaterials By Thickness,"The present teachings provide, in part, methods of separating two-dimensional nanomaterials by atomic layer thickness. In certain embodiments, the present teachings provide methods of generating graphene nanomaterials having a controlled number of atomic layer(s).",[Alexander A. Green][Mark C. Hersam],"","This application claims priority to and the benefit of U.S. Provisional Patent Application Ser. No. 61/234,132, filed on Aug. 14, 2009, the entire disclosure of which is incorporated by reference herein.",20100813,"This invention was made with government support under Grant Nos. DMR-0520513, EEC-0647560, and DMR-0706067 awarded by the National Science Foundation; and Grant Nos. N00014-09-1-0180 and N00014-09-1-0795 awarded by the Office of Naval Research. The government has certain rights in the invention.","","","",""
12863771,20110217,20110037951,HEAD-MOUNTED PROJECTION DISPLAY USING REFLECTIVE MICRODISPLAYS,"The present invention relates generally to a head-mounted projection display, and more particularly, but not exclusively to a polarized head-mounted projection display including a light engine and a compact, high-performance projection lens for use with reflective microdisplays.",[Hong Hua][Rui Zhang],"","This application claims the benefit of priority of U.S. Provisional Application No. 61/011,789, filed on Jan. 22, 2008, the entire contents of which application are incorporated herein by reference.",20090121,This invention was made with government support under government contract IIS0534777 awarded by the National Science Foundation. The government has certain rights in the invention.,"","",20101029,PCT/US09/31606
12857730,20110217,20110037976,"FLEXIBLE SURFACE ENHANCED RAMAN SPECTROSCOPY (SERS) SUBSTRATES, METHODS OF MAKING, AND METHODS OF USE","Flexible SERS substrates, methods of making flexible SERS substrates, and methods of using flexible SERS substrates are disclosed.",[Yiping Zhao][HsiaoYun Chu],"","This application claims priority to co-pending U.S. provisional application entitled &#x201C;Flexible Surface Enhanced Raman Spectroscopy (SERS) Substrates, Methods of Making, and Methods of Use,&#x201D; having Ser. No. 61/234,364 filed on Aug. 17, 2009, which is entirely incorporated herein by reference.",20100817,"Aspects of this disclosure may have been made with government support under ECCS0701787, awarded by the National Science Foundation. The government may have certain rights in the invention(s).","","","",""
12848626,20110217,20110038196,Electronic Devices Containing Switchably Conductive Silicon Oxides as a Switching Element and Methods for Production and Use Thereof,"In various embodiments, electronic devices containing switchably conductive silicon oxide as a switching element are described herein. The electronic devices are two-terminal devices containing a first electrical contact and a second electrical contact in which at least one of the first electrical contact or the second electrical contact is deposed on a substrate to define a gap region therebetween. A switching layer containing a switchably conductive silicon oxide resides in the gap region between the first electrical contact and the second electrical contact. The electronic devices exhibit hysteretic current versus voltage properties, enabling their use in switching and memory applications. Methods for configuring, operating and constructing the electronic devices are also presented herein.",[James M. Tour][Jun Yao][Douglas Natelson][Lin Zhong][Tao He],[William Marsh Rice University],"This application claims priority to U.S. Provisional Patent Applications 61/230,547, filed Jul. 31, 2009; 61/246,902, filed Sep. 29, 2009; and 61/330,654 filed May 3, 2010, each of which is incorporated by reference in its entirety herein.",20100802,"This invention was made with Government support under grant number CNS-0720825 awarded by the National Science Foundation, grant numbers DE-FC-36-05-GO15073 and DE-AC05-000R22725 awarded by the Department of Energy and grant numbers W911NF-08-C-0019 and W911NF-08-C-0133 awarded by the Department of Defense&#x2014;Army via pass through funding from PrivaTran LLC. The Government has certain rights in the invention.","","","",""
11935392,20110217,20110038198,ELECTRONIC DEVICES BASED ON CURRENT INDUCED MAGNETIZATION DYNAMICS IN SINGLE MAGNETIC LAYERS,"The present invention generally relates to magnetic devices used in memory and information processing applications, such as giant magneto-resistance (GMR) devices and tunneling magneto-resistance devices. More specifically, the present invention is directed to a single ferromagnetic layer device in which an electrical current is used to control and change magnetic configurations as well as induce high frequency magnetization dynamics. The magnetic layer includes full spin-polarized magnetic material, which may also have non-uniform magnetization. The non-uniform magnetization is achieved by varying the shape or roughness of the magnetic material. The present invention may be used in memory cells, as well as high frequency electronics, such as compact microwave sources, detectors, mixers and phase shifters.",[Andrew Kent][Barbaros Ozyilmaz],[New York University],"This application claims the priority under 35 U.S.C. &#xA7;120 of U.S. Provisional Application No. 60/856,556 filed on Nov. 3, 2006, which is incorporated herein by reference in its entirety.",20071105,This invention was made with government support under Contract Nos. NSF-DMR-0405620 and NSF-DMR-0706322. The U.S. Government has a paid-up license in this invention and the right in limited circumstances to require the patent owner to license others on reasonable terms as provided for by the terms of Grant Nos. NSF-DMR-0405620 and NSF-DMR-0706322 awarded by the National Science Foundation.,"","","",""
12817818,20110217,20110038784,ALKYNE-ASSISTED NANOSTRUCTURE GROWTH,"The present invention relates to the formation and processing of nanostructures including nanotubes. Some embodiments provide processes for nanostructure growth using relatively mild conditions (e.g., low temperatures). In some cases, methods of the invention may improve the efficiency (e.g., catalyst efficiency) of nanostructure formation and may reduce the production of undesired byproducts during nanostructure formation, including volatile organic compounds and/or polycylic aromatic hydrocarbons. Such methods can both reduce the costs associated with nanostructure formation, as well as reduce the harmful effects of nanostructure fabrication on environmental and public health and safety.",[Desiree L. Plata][Philip M. Gschwend][Anastasios John Hart][Eric R. Meshot][Christopher M. Reddy],"[Massachusetts Institute of Technology][University of Michigan, The Board of Regents Acting For and On Behalf of the C/O Technology][Woods Hole Oceanographic Institute]","This application claims priority under 35 U.S.C. &#xA7;119(e) to co-pending U.S. Provisional Application Ser. No. 61/187,704, filed Jun. 17, 2009, the contents of which are incorporated herein by reference in its entirety.",20100617,This invention was made with the support under the following government contract: CMMI0800213 awarded by the National Science Foundation. The government has certain rights in the invention.,"","","",""
12652292,20110217,20110038786,Separation of Carbon Nanotubes in Density Gradients,"The separation of single-walled carbon nanotubes (SWNTs), by chirality and/or diameter, using centrifugation of compositions of SWNTs in and surface active components in density gradient media.",[Mark C. Hersam][Samuel I. Stupp][Michael S. Arnold],[Northwestern University],"This application is a continuation of U.S. patent application Ser. No. 11/368,581, filed on Mar. 6, 2006, which claims priority to and the benefit of U.S. Provisional Patent Application Ser. No. 60/658,502, filed on Mar. 4, 2005, the disclosure of each of which is incorporated by reference in its entirety.",20100105,"The United States Government has certain rights to this invention pursuant to Grant Nos. DMR-0134706 and EEC-0118025 from the National Science Foundation and Grant No. DE-FG02-00ER45810/A001 from the Department of Energy, all to Northwestern University.",11368581,12652292,"",""
12810900,20110217,20110038941,Lipid Nanoparticle Compositions and Methods of Making and Using the Same,"Oligonucleotide-lipid nanoparticles made of at least one oligonucleotide, at least one lipid and at least one complexation agent for the oligonucleotide, methods of making and using, and devices for making the same are disclosed.",[Robert J. Lee][Bo Yu][L. James Lee],[THE OHIO STATE UNIVERSITY RESEARCH FOUNDATION],"This application claims the benefit of U.S. Provisional Application No. 61/009,268 filed Dec. 27, 2007, the disclosure of which is incorporated herein by reference.",20081223,This invention was made with Government support and the Government has rights in this invention under the grant under the National Science Foundation Grant NSEC (EEC-0425626) Sponsored Research Project Number 60003575.,"","",20100823,PCT/US08/88168
12854530,20110217,20110039323,Isoprene Production,"A method of producing isoprene is disclosed. In one embodiment, the method comprises the steps of obtaining a host transgenic microorganism and observing the production of isoprene by the microorganism. In another embodiment, the invention is a transgenic host microorganism for producing isoprene.",[Eric Lawrence Singsaas][Amy Elizabeth Wiberley][Thomas David Sharkey],"","This non-provisional application claims the benefit of U.S. Provisional application 61/234,156, filed Aug. 14, 2009, which is incorporated herein by reference in its entirety.",20100811,"This invention was made with United States government support awarded by the following agencies: Department of Defense W911NF-09-2-003, National Science Foundation IBN-0212204 and IOB-0640853. The United States government has certain rights in this invention.","","","",""
12739537,20110217,20110039980,Solvent-Promoted Self-Healing Materials,"A composite material includes a solid polymer matrix, a plurality of capsules and a liquid, in the capsules. The liquid includes from 50 to 100 wt % of a solvent, and from 0 to 50 wt % of a polymerizer. There is no polymerizer outside of the capsules. The solid polymer matrix may include a native activating moiety for the polymerizer. The solvent may have a swelling ratio with the solid polymer matrix of at least 1.1 and/or may have a polarity ET of from 0.10 to 0.50. A composite material includes a solid polymer matrix, a plurality of capsules and a liquid, in the capsules. The liquid includes from 50 to 100 wt % of a solvent, and from 0 to 50 wt % of a polymerizer. There is no polymerizer outside of the capsules. The solid polymer matrix may include a native activating moiety for the polymerizer. The solvent may have a swelling ratio with the solid polymer matrix of at least 1.1 and/or may have a polarity ET of from 0.10 to 0.50.",[Mary M. Caruso][David A. Delafuente][Benjamin J. Blaiszik][Jason M. Kamphaus][Nancy R. Sottos][Scott R. White][Jeffrey S. Moore],[The Board of Trustees of the University of III],"This application claims the benefit of U.S. Provisional Application No. 60/983,004, entitled &#x201C;Solvent-Promoted Self-Healing Materials&#x201D; filed Oct. 26, 2007, which is incorporated by reference in its entirety.",20081027,The subject matter of this application may have been funded in part under a research grant from the Air Force Office of Scientific Research MURI under Grant Number FA9550-05-1-0346) and the National Science Foundation under Grant Number DMI 0328162. The U.S. Government may have rights in this invention.,"","",20101105,PCT/US2008/081291
12741178,20110217,20110040013,LAYERED ZEOLITE MATERIALS AND METHODS RELATED THERETO,"A novel oxide material (MIN-I) comprising YO; and XO, wherein Y is a tetravalent element and X is a trivalent element, wherein X/Y=O or Y/X=30 to 100 is provided. Surprisingly, MIN-I can be reversibly deswollen. MIN-I can further be combined with a polymer to produce a nanocomposite, depolymerized to produce predominantly fully exfoliated layers (MIN-2), and pillared to produce a pillared oxide material (MIN-3), analogous to MCM-36. The materials are useful in a wide range of applications, such as catalysts, thin films, membranes, and coatings.",[Michael Tsapatsis][Sudeep Maheshwari][Frank S. Bates][William J. Koros],[Georgia Institute of Technology],"This document claims the benefit of priority, under 35 U.S.C. Section 119(e), of U.S. Provisional Patent Application Ser. No. 60/985,551, entitled NOVEL LAYERED ZEOLITE MATERIALS AND METHODS FOR MAKING AND USING SAME, filed on Nov. 5, 2007 (Attorney Docket No. 600.708PRV), which is hereby incorporated by reference in its entirety.",20081104,"This invention was made with support of the United States Government under National Science Foundation Contract CTS-0403574 and Department of Energy Award No, DE-FG26-04NT42119. The Government has certain rights in this invention.","","",20100907,PCT/US2008/012455
12856154,20110217,20110040098,"Organoactinide-, Organolanthanide-, and OrganoGroup-4-Mediated Hydrothiolation of Terminal Alkynes with Aliphatic, Aromatic and Benzylic Thiols","An efficient and highly Markovnikov selective organoactinide-, organolanthanide-, and organozirconium-catalyzed addition of aryl, benzyl, and aliphatic thiols to terminal alkynes is described. The corresponding vinyl sulfides are produced with little or no side-products.",[Tobin J. Marks][Charles J. Weiss][Stephen D. Wobser],"","",20100813,This invention was made with government support under Grant No. CHE-0809589 awarded by the National Science Foundation. The government has certain rights in the invention.,"","","",""
12864438,20110217,20110040619,BELIEF PROPAGATION FOR GENERALIZED MATCHING,"Entities may be matched to enhance the efficiency of various commercial activities using various system and method embodiments of the disclosed subject matter. Belief propagation on a graph data structure defining a bipartite or unipartite matching opportunity is used to calculate a best matching. In embodiments, functions are implemented based upon the match, such as executing sales between matched buyers and sellers in an online auction system. In embodiments, messages with scalar values carry information about the relative value of possible matchings, initially provided as weights or values for the possible matchings. Weights may depend on, for example, bids or costs. Messages may be passed, for example over a network between processors respective to the nodes. Belief values reflecting a best matching can be continuously updated for each node responsively to the value information and received messages to rank the matches respective to each node, which progressively improve. This allows short or complete terminations conditions to determine the goodness of the matching. Differing numbers of matches respective to each member of the disjoint sets and distributions of the desirability of different numbers of matches can be integrated in the matchings in respective embodiments.",[Tony Jebara][Bert Huang],[Trustees of Columbia University in the City of New York],"This application claims the benefit of U.S. Provisional Application No. 61/023,767, entitled &#x201C;Belief Propagation for Generalized Matching&#x201D; filed on Jan. 25, 2008, and U.S. Provisional Application No. 61/029,206, entitled &#x201C;Belief Propagation for Generalized Matching&#x201D; filed on Jan. 25, 2008, each of which is incorporated herein by reference in its entirety.",20090126,This invention was made with government support under Grant No. IIS-0347499 awarded by National Science Foundation. The government has certain rights in the invention.,"","",20101103,PCT/US09/32070
12867712,20110224,20110041967,Eutectic Alloys of the Type FE 25-35 NI 15-25 MN 30-40 AL 10-20 M 0-5 and Methods for Production Thereof,"Alloys, formed by a eutectic transformation of the type Fe25-35 Ni15-25 Mn30-40 Al10-20 MO-5, are disclosed. M is selected from chromium, molybdenum, carbon and combinations thereof. The alloys have high strength and ductility. The alloys are prepared from readily available transition metals, and can be used in applications where properties similar to steel are necessary or advantageous.",[Ian Baker][Yifeng Liao],[THE TRUSTEES OF DARTMOUTH COLLEGE],"This application claims the benefit of priority to U.S. Provisional Patent Application Ser. No. 61/028,809, filed Feb. 14, 2008, which is incorporated by reference herein.",20090213,The United States Government has rights in this invention under Contract No. NSF-DMR-0505774 between the National Science Foundation (NSF) and Dartmouth College.,"","",20101110,PCT/US2009/034123
12861627,20110224,20110042353,"NANOMETER-SCALE ABLATION USING FOCUSED, COHERENT EXTREME ULTRAVIOLET/SOFT X-RAY LIGHT","Ablation of holes having diameters as small as 82 nm and having clean walls was obtained in a poly(methyl methacrylate) on a silicon substrate by focusing pulses from a Ne-like Ar, 46.9 nm wavelength, capillary-discharge laser using a freestanding Fresnel zone plate diffracting into third order is described. Spectroscopic analysis of light from the ablation has also been performed. These results demonstrate the use of focused coherent EUV/SXR light for the direct nanoscale patterning of materials.",[Carmen S. Menoni][Jorge J. Rocca][Georgiy Vaschenko][Scott Bloom][Erik H. Anderson][Weilun Chao][Oscar Hemberg],"[Colorado State University Research Foundation][JMAR Technologies, Inc.][The Regents of University of California]","The present patent application is a Divisional of patent application Ser. No. 11/840,898 filed on Aug. 17, 2007, which claimed the benefit of Provisional Patent Application Ser. No. 60/838,959 filed on Aug. 19, 2006, entitled &#x201C;Advanced EUV Laser And Techniques&#x201D; by Carmen S. Menoni et al., the disclosure and teachings of which applications are hereby incorporated by reference herein.",20100823,"This invention was made with government support under the Engineering Research Centers Program of the National Science Foundation under NSF award EEC-0310717, and under Contract No. DE-AC02-05CH11231 awarded to the Lawrence Berkeley National Laboratory by the U.S. Department of Energy. The government has certain rights in the invention.",11840898,12861627,"",""
12545787,20110224,20110042618,SYSTEMS AND METHODS FOR HANDLING AND/OR ISOLATING NANOTUBES AND OTHER NANOSTRUCTURES,"Systems and methods related to handling and/or isolating nanotubes and other nanostructures are generally described. In some embodiments, a polymer can be exposed to a collection of agglomerated nanostructures to produce individuated nanostructures. The polymer can comprise one or more pendant groups capable of participating in a pi-pi interaction with at least a portion of the agglomerated nanostructures to produce individuated nanostructures. Individuated nanostructures can be isolated from nanostructures that remain agglomerated. In some cases, individuated nanostructures can be freeze dried to provide, for example, a plurality of nanostructures in solid form. The systems and methods described herein may be so effective in maintaining separation between individuated nanostructures that pluralities of dried nanostructures can be re-suspended in a fluid after they are dried, in some cases with relatively low forces applied during re-suspension.",[Michael S. Strano][Woo-Jae Kim][Paul W. Barone],[Massachusetts Institute of Techonology],"",20090821,"This invention was sponsored by NSF Grant No. CBET-0758352, Army Research Office Grant No. W911NF-07-D-0004, and Office of Naval Research Grant No. N00014-09-1-0374. The government has certain rights in the invention.","","","",""
12866079,20110224,20110042813,PRINTED ELECTRONICS,Printed electronic device comprising a substrate onto at least one surface of which has been applied a layer of an electrically conductive ink comprising functionalized graphene sheets and at least one binder. A method of preparing printed electronic devices is further disclosed.,[John M. Crain][John S. Lettow][Ilhan A. Aksay][Sibel A. Korkut][Katherine S. Chiang][Chuan-hua Chen][Robert K. Prud'Homme],[VORBECK MATERIALS CORPORATION][THE TRUSTEES OF PRINCETON UNIVERSITY],"",20090109,"This invention was made with Government support under Grant No. CMS-0609049, awarded by the National Science Foundation, and under Grant No. NCC1-02037, awarded by NASA. The Government has certain rights in the invention.","","",20101103,PCT/US09/30570
12646524,20110224,20110043046,WIRELESS ENERGY TRANSFER WITH HIGH-Q CAPACITIVELY LOADED CONDUCTING LOOPS,"Described herein are embodiments of a source resonant structure and a device resonant structure, the structures may be capable of performing wireless near-field energy transfer when separated a distance D from each other, where the absolute value of the difference of said angular frequencies wand wmay be smaller than the magnitude of the coupling rate, k, and where at least one of the resonant structures comprises a high-Q capacitively-loaded conducting-wire loop.",[John D. Joannopoulos][Aristeidis Karalis][Marin Soljacic],"","This application is a continuation of co-pending U.S. patent application entitled WIRELESS NON-RADIATIVE ENERGY TRANSFER filed on Sep. 3, 2009 having Ser. No. 12/553,957 ('957 Application), the entirety of which is incorporated herein by reference. The '957 application is a continuation of co-pending U.S. patent application entitled WIRELESS NON-RADIATIVE ENERGY TRANSFER filed on Jul. 5, 2006 and having Ser. No. 11/481,077 ('077 Application), the entirety of which is incorporated herein by reference. The '077 Application claims the benefit of provisional application Ser. No. 60/698,442 filed Jul. 12, 2005 ('442 Application), the entirety of which is incorporated herein by reference.",20091223,"This invention was made, in whole or in part by grant DMR-0213282 from the National Science Foundation. Accordingly, the Government may have certain rights in the invention.",12553957,12646524,"",""
12863441,20110224,20110043395,DIGITAL BACKGROUND CALIBRATION IN PIPELINED ADCS,"Digital background calibration in a pipelined ADC is performed by extracting a capacitor mismatch value Δ that represents a mismatch between a sampling capacitor Cand a feedback capacitor Cin the pipelined ADC, and using Δ to correct the capacitor mismatch error. Δ is extracted by performing commutated feedback capacitor switching (CFCS) in a background correlation loop. The error caused by the capacitor mismatch is calibrated out by subtracting the error from a digital output Dof the pipelined ADC. Convergence speed may be accelerated and convergence accuracy may be increased during digital background calibration of pipelined ADCs, by using a higher order LPF. A bandwidth switching scheme may be implemented by the LPF, i.e. a larger bandwidth may be utilized during calibration start-up to increase convergence speed during start-up and a smaller bandwidth may be utilized during steady state to increase convergence accuracy during steady state.",[Nan Sun][Donhee Ham],[PRESIDENT AND FELLOWS OF HARVARD COLLEGE],"This application is based upon, and claims the benefit of priority under 35 U.S.C. &#xA7;119(e) from U.S. Provisional Patent Application Ser. No. 61/021,739 (the &#x201C;'739 provisional application&#x201D;), filed Jan. 17, 2008, entitled &#x201C;Digital Background Calibration in Pipelined ADCs.&#x201D; The contents of the '739 provisional application is incorporated herein by reference in its entirety as though fully set forth.",20090121,"This invention was made with government support under grant NSF/PHY 06-46094, awarded by the National Science Foundation. The government has certain rights in the invention.","","",20101115,PCT/US2009/000420
12938126,20110224,20110043405,MEMS CONTROLLED OSCILLATOR,"An array of micromechanical oscillators have different resonant frequencies based on their geometries. In one embodiment, a micromechanical oscillator has a resonant frequency defined by an effective spring constant that is modified by application of heat. In one embodiment, the oscillator is disc of material supported by a pillar of much smaller diameter than the disc. The periphery of the disc is heated to modify the resonant frequency (or equivalently the spring constant or stiffness) of the disc. Continuous control of the output phase and frequency may be achieved when the oscillator becomes synchronized with an imposed sinusoidal force of close frequency. The oscillator frequency can be detuned to produce an easily controlled phase differential between the injected signal and the oscillator feedback. A phased array radar may be produced using independent phase controllable oscillators.",[Robert B. Reichenbach][Keith Aubin][Maxim Zalalutdinov][Jeevak M. Parpia][Harold G. Craighead],"[Cornell Research Foundation, Inc.]","This application is a continuation of U.S. patent application Ser. No. 11/598,097, Filed Nov. 9, 2006 which claims priority to U.S. Provisional Application Ser. No. 60/734,836, filed Nov. 9, 2005 (entitled MEMS CONTROLLED OSCILLATOR). This application is also related to U.S. patent application Ser. No. 10/097,178 (entitled HEAT PUMPED PARAMETRIC MEMS DEVICE, filed Mar. 12, 2002) which are incorporated herein by reference.",20101102,The invention described herein was made with U.S. Government support under Grant Number DMR-0079992 awarded by National Science Foundation. The United States Government has certain rights in the invention.,11598097,12938126,"",""
12938058,20110224,20110043474,Method And Apparatus For Providing Haptic Effects To A Touch Panel,A touch panel assembly includes a touch-sensitive panel oriented along a plane. An actuator includes a frame having a first portion and a second portion at least partially oriented parallel to the plane. The first portion and the second portion are coupled together with a biasing element. A first magnetic device is coupled to the first portion. A second magnetic device is coupled to the second portion and positioned adjacent to the first magnetic device. The first magnetic device configured to move the first portion in a first direction parallel to the plane when energized by a current to cause a haptic effect to be felt on the touch sensitive panel. The biasing element applies a biasing force which causes the first portion to move in a second direction opposite to the first direction.,[George V. Anastas][Neil T. Olien],[IMMERSION CORPORATION],"The present application is a continuation of co-pending U.S. patent application Ser. No. 11/128,717 filed May 12, 2005, in the name of inventors George V. Anastas and Neil T. Olien and entitled &#x201C;Method And Apparatus For Providing Haptic Effects To A Touch Pane,l&#x201D; commonly owned herewith.",20101102,This invention was made with support under grant number DMI-0441692 from the National Science Foundation. The United States Government has certain rights in the invention.,11128717,12938058,"",""
12740628,20110224,20110043607,TRACKING AND CHARACTERIZING PARTICLES WITH HOLOGRAPHIC VIDEO MICROSCOPY,"In-line holography to create images of a specimen, such as one or more particles dispersed in a transparent medium. Analyzing these images with results from light scattering theory yields the particles' sizes with nanometer resolution, their refractive indexes to within one part in a thousand, and their three dimensional positions with nanometer resolution. This procedure can rapidly and directly characterize mechanical, optical and chemical properties of the specimen and its medium.",[David G. Grier][Sang-Hyuk Lee][Fook C. Cheong],"","This application claims the benefit under 35 USC 119(e) of U.S. Application 61/001,023, filed Oct. 30, 2007 and U.S. Application 61/073,959, filed Jun. 19, 2008, incorporated herein by reference in its entirety.",20081030,This work was supported by the National Science Foundation under Grant Number DMR-0606415.,"","",20101112,PCT/US2008/081794
12518001,20110224,20110043918,DEVICES AND METHODS FOR LIGHT CONTROL IN MATERIAL COMPOSITES,"Grating structures adapted to support cavity modes (“CMs”), including CMs produced by waveguide modes (WGs) of TE-polarized radiation; and those produced by WGs or vertically-oriented surface plasmons (VSPs) on the groove walls of incident TM-polarized radiation are provided. Such grating structures include those that provide enhanced transmission for a predetermined polarization state at a predetermined wavelength, simultaneous TM and TE transmission, and those that provide light circulation and weaving. The grating structures can include wires, or arrays of holes in thin (metallic) films, and include multiple-groove-per-period structures. Methods for optimizing such grating structures are also provided.",[David Thomas Crouse][Pavan Kumar Reddy],"","This application claims priority to U.S. provisional application Ser. No. 60/874,037, filed Dec. 8, 2006, the entirety of which is incorporated herein by reference.",20071210,"The U.S. Government may have certain rights in this invention including the right in limited circumstances to require the patent owner to license others on reasonable terms as provided for by the terms of a Phase I Small Business Innovative Research (SBIR) Contract No. 0539541, entitled &#x201C;Advanced Silicon-based Photodetectors Using Light Localization and Channeling&#x201D; awarded by the National Science Foundation.","","",20101108,PCT/US07/25351
12861686,20110224,20110044865,MICROFLUIDIC SYSTEM AND METHOD FOR USING SAME,"In a microfluidic system, a magnetic clamp for sealing a flexible microchannel chip includes a base formed from a magnetically-attractable material. The base supports a window for viewing the face of the microfluidic chip. A ring with magnets uniformly distributed around it is disposed over the base. A transparent disk attached to the top of the ring has an inlet and an outlet for introducing and removing a fluid medium into a cavity defined the disk, the window, the center opening of the ring and the base. An elastomer cushion is attached to the inner surface of the disk. The magnetic force between the base and the magnets on the ring compresses the cushion against the microfluidic chip so that the microchannels are sealed against the window with a uniform and reproducible pressure.",[Alexander Groisman][Edgar Gutierrez][Eugene Tkachenko][Mark H. Ginsberg],[THE REGENTS OF THE UNIVERSITY OF CALIFORNIA],"This application claims the priority of U.S. Provisional Application No. 61/236,017, filed Aug. 21, 2009, which is incorporated herein by reference.",20100823,"This invention was made with government support under Grant No. NIRT 0608863 awarded by the National Science Foundation (NSF), and Grants No. HL078784 and No. AR27214 awarded by the National Institutes of Health (NIH). The government has certain rights in the invention.","","","",""
12731021,20110224,20110045080,Single-Walled Carbon Nanotube/Bioactive Substance Complexes and Methods Related Thereto,"The present invention includes single-walled carbon nanotube compositions for the delivery of siRNA and methods of making such single-walled carbon nanotube compositions. A single-walled carbon nanotube composition for delivery of siRNA includes a nonfunctionalized single-walled carbon nanotube; and siRNA noncovalently complexed with the nonfunctionalized single-walled carbon nanotube, wherein the siRNA solubilizes such nonfunctionalized single-walled carbon nanotube.",[Garth Powis][Jeffrey Bartholomeusz][James Tour][Howard Schmidt][Paul Cherukuri][R. Bruce Weisman],[WILLIAM MARSH RICE UNIVERSITY],"The present application claims priority to provisional application No. 61/162,933 filed on Mar. 24, 2009 which is incorporated by reference herein in its entirety.",20100324,"This invention was made during work supported by the NIH (CA-52995-18, CA-77204, CA-98920 and CA-109552), the NSF Center for Biological and Environmental Nanotechnology (EEC-0647452) and the Alliance for NanoHealth (NASA JSC-NNJ06HC25G). The Government has certain rights in the invention.","","","",""
12716135,20110224,20110045230,Metallic Nanowire Arrays and Methods for Making and Using Same,Freestanding metallic nanowires attached to a metallic substrate are disclosed. A method of creating the nanowire structure using an anodized layer is presented. In one embodiment an optical SERS sensor is formed. The sensor head has at least one array of nanowires chemically functionalized to recognize molecules of interest. A method of forming a SERS sensor and using the sensor to analyze a sample is presented.,[Youssef M. Habib][John Steinbeck],[ILLUMINEX CORPORATION],"This non-provisional patent application claims priority from non-provisional patent application Ser. No. 11/206,632, filed on Aug. 18, 2005, entitled Metallic Nanowire Arrays and Methods for Making and Using Same which claims priority from provisional application Ser. No. 60/603,203, filed Aug. 20, 2004, entitled Nanowire Optical Sensor System And Methods Of Use Thereof, both of which are incorporated herein by reference in their entirety.",20100302,This invention was supported in part by U.S. Government contract number Phase I SBIR Navy Contract N65540-03-0055 and NSF Phase I DMI-0339668 and portions of this invention are subject to a paid-up license to the U.S. Government.,11206632,12716135,"",""
12858785,20110224,20110045352,"MESOPOROUS Co3O4 NANOPARTICLES, ASSOCIATED METHODS AND APPLICATIONS","Each of: (1) a nanoparticle comprising a substantially single crystalline mesoporous CoOmaterial; (2) a battery electrode comprising a plurality of nanoparticles comprising the substantially single crystalline mesoporous CoOmaterial; (3) a battery comprising the battery electrode comprising the plurality of nanoparticles comprising the substantially single crystalline mesoporous CoOmaterial; and (4) a plurality of methods for preparing the nanoparticle comprising the substantially single crystalline mesoporous CoOmaterial, may be employed within the context of a lithium containing battery, such as a lithium ion battery. When the substantially single crystalline mesoporous CoOmaterial has a pore size of about 3 to about 8 nanometers enhanced lithium containing battery electrical performance properties are observed.",[Lynden A. Archer][Xiong Wen Lou],[CORNELL UNIVERSITY],"The instant application claims priority to U.S. Provisional Application Ser. No. 61/235,892 filed on Aug. 21, 2009, the subject matter of which is incorporated herein by reference in its entirety.",20100818,This invention was made with government support under Contract No. DMR0551185 awarded by the National Science Foundation. The government has certain rights in the invention.,"","","",""
12860752,20110224,20110045523,Optical Nanosensors Comprising Photoluminescent Nanostructures,"Systems and methods related to optical nanosensors comprising photoluminescent nanostructures are generally described. Generally, the nanosensors comprise a photoluminescent nanostructure and a polymer that interacts with the photoluminescent nanostructure. In some cases, the interaction between the polymer and the nanostructure can be non-covalent (e.g., via van der Waals interactions). The nanosensors comprising a polymer and a photoluminescent nanostructure may be particularly useful in determining the presence and/or concentration of relatively small molecules, in some embodiments. In addition, in some instances the nanosensors may be capable of determining relatively low concentrations of analytes, in some cases determining as little as a single molecule. In some embodiments, the interaction between the analyte and the nanosensor (e.g., between the analyte and the photoluminescent nanostructure) can be reversible, which may allow, for example, for the reuse of a nanosensor after it has been exposed to an analyte.",[Michael S. Strano][Jong-Ho Kim][Jingqing Zhang][Daniel A. Heller],[Massachusetts Institute of Technology],"This application claims priority to provisional U.S. Patent Application No. 61/235,921, filed Aug. 21, 2009, which is incorporated by reference in its entirety.",20100820,This invention was sponsored by NSF Grant No. CBET 0753036. The government has certain rights in the invention.,"","","",""
