appno,pubdate,pubnum,title,abstract,invs,assignee,xref,filedate,govint,parentcase,childcase,date371,pctpubno
10559000,20070503,20070098638,Macrocyclic cyanine and indocyanine bioconjugates provide improved biomedical applications,"The sensitivity and specificity of the optical modality can be enhanced by the use of highly absorbing compounds as contrast agents. Novel macrocyclic cyanine and indocyanine bioconjugates that absorb and emit light in the near infrated region of electromagnetic spectrum are disclosed. These compounds are especially useful for endoscopic, localized photoacoustic, and sonofluorescence imaging, detection and therapy of tumors and other abnormalities. ",[Samuel Achilefu][Yunpeng Ye],""," This application is related to U.S. Provisional Application Ser. No. 60/474,453 filed May 31, 2003 which priority is claimed.",20040601, This invention was made with government support under grant number BES-01194889 (NSF). The federal government has certain rights in this invention.,"","",20051130,PCT/US04/17142
11454538,20070503,20070098902,Fabricating inorganic-on-organic interfaces for molecular electronics employing a titanium coordination complex and thiophene self-assembled monolayers,"Systems and methods for preparing inorganic-organic interfaces using transition metal coordination complexes and self-assembled monolayers as organic surfaces. In one embodiment, a silicon wafer supports a polycrystalline gold layer, optionally using an intermediate adhesionlayer such as Cr. The surface is reacted with the thiophene end of organic molecular species comprising a thiophene moiety to prepare self assembling monomers (SAMs). The functionalized end of the SAM is then reacted with metal-bearing species such as tetrakis(dimethylamido)titanium, Ti[N(CH)], (TDMAT) to provide a titanium nitride layer. ",[James Engstrom][Andrew Chadeayne][Peter Wolczanski][Abhishek Dube][Manish Sharma],"[Cornell Research Foundation, Inc.]"," This application claims priority to and the benefit of co-pending U.S. provisional patent application Ser. No. 60/691,605, filed Jun. 17, 2005, and is a continuation-in-part of co-pending U.S. patent application Ser. No. 11/155,453, filed Jun. 17, 2005, each of which applications is incorporated herein by reference in its entirety.",20060616," The invention described herein was made in the performance of work under NSF grants ECS-0210693 and DMR-0079992, and is subject to the provisions of Public Law 96-517 (35 U.S.C. &#xA7;202) in which the Contractor has elected to retain title.",11155453,11454538,"",""
11120650,20070503,20070098990,NANOPARTICLES MODIFIED WITH MULTIPLE ORGANIC ACIDS,"Surface-modified nanoparticles of boehmite, and methods for preparing the same. Aluminum oxyhydroxide nanoparticles are surface modified by reaction with selected amounts of organic acids. In particular, the nanoparticle surface is modified by reactions with two or more different carboxylic acids, at least one of which is an organic carboxylic acid. The product is a surface modified boehmite nanoparticle that has an inorganic aluminum oxyhydroxide core, or part aluminum oxyhydroxide core and a surface-bonded organic shell. Organic carboxylic acids of this invention contain at least one carboxylic acid group and one carbon-hydrogen bond. One embodiment of this invention provides boehmite nanoparticles that have been surface modified with two or more acids one of which additional carries at least one reactive functional group. Another embodiment of this invention provides boehmite nanoparticles that have been surface modified with multiple acids one of which has molecular weight or average molecular weight greater than or equal to 500 Daltons. Yet, another embodiment of this invention provides boehmite nanoparticles that are surface modified with two or more acids one of which is hydrophobic in nature and has solubility in water of less than 15 by weight. The products of the methods of this invention have specific useful properties when used in mixture with liquids, as filler in solids, or as stand-alone entities. ",[Ronald Cook][Silvia Luebben][Andrew Myers][Bryan Smith][Brian Elliott][Cory Kreutzer][Carolina Wilson][Manfred Meiser],""," This application is a continuation-in-part of U.S. patent application Ser. No. 10/412,737, filed Apr. 11, 2003; Ser. No. 10/171,402, filed Jun. 12, 2002 and Ser. No. 10/171,422, filed Jun. 12, 2002, to be issued as U.S. Pat. No. 6,887,517 on May 3, 2005, all of which applications are incorporated in their entirety by reference herein.",20050503," This invention was made, at least in part, with funding from the Department of Defense, Contract No. N68335-02-C-0024, the Department of Energy, Contracts No. DE-FG03-00ER82928 and No. DE-FG03-01 ER83309, National Science Foundation Contracts No. DMI-0214732 and No. DMI-0214769, NASA Contract No. NAS 9-03017, Environmental Protection Agency Contract No. 68-D-02-060, National Institute of Health Contract No. 1R43DE13767-01. Accordingly, the U.S. government may have certain rights in this invention.",10412737,11120650,"",""
10559993,20070503,20070099284,Dehalococcoides isolate for bioremediation,"A bacterium, designated BAV 1 belonging to the Pinellas group within the cluster has been discovered. BAV 1 is able to completely metabolize chloroethenes to non-toxic products. The isolate is able to grow with dichloroethenes and vinyl chloride (VC) as electron acceptors, reductively dechlorinating dichloroethenes and VC to ethene and inorganic chloride under anaerobic conditions. The BAV1 isolate is useful for bioremediation approaches for cleaning contaminated subsurface environments and restoring drinking water reservoirs. ",[Frank Loeffler],[GEORGIA TECH RESEARCH CORPORATION]," The present application claims the benefit of priority under 35 U.S.C. &#xA7;119(e) of provisional application Ser. No. 60/477,799, filed Jun. 10, 2003, which is hereby incorporated herein by reference in its entirety.",20040610," This work was supported in part by the U.S. Department of Defense Strategic Environmental Research and Development Program (contract no. DACA72-00-C-0023) and the National Science Foundation (contract no. IBN-0090496). Accordingly, the United States Government may have certain rights to this invention.","","",20051207,PCT/US04/19000
11535757,20070503,20070101054,COMPUTER STORAGE DEVICE PROVIDING IMPLICIT DETECTION OF BLOCK LIVENESS,A disk drive or similar storage medium uses a semantic understanding of its associated file system to monitor file metadata and derive block liveness normally only known by the file system. Knowledge of block liveness can be used to improve the disk performance and to create a disk that provides for secure deletion without explicit instructions from the file system. ,[Muthian Sivathanu][Andrea Arpaci-Dusseau][Remzi Arpaci-Dusseau],""," This application claims priority to Provisional Application Ser. No. 60/721,260 filed on Sep. 28, 2005 entitled &#x201C;Computer Storage Device Providing Implicit Detection of Block Liveness&#x201D; and which is incorporated herein.",20060927, This invention was made with United States government support awarded by the following agencies: NSF 0098274. The United States has certain rights in this invention.,"","","",""
11432086,20070510,20070102663,Magnetic composites and methods of making and using,"Disclosed herein is a magnetic paste that generally includes a magnetic component and a liquid organic component. The magnetic component includes a plurality of discrete nanoparticles, a plurality of nanoparticle-containing assemblies, or both. Magnetic devices can be formed from the magnetic paste. Methods of making and using the magnetic paste are also described. ",[T. Xiao][Xinqing Ma][Heng Zhang][Junfeng Zhou],""," This application claims the benefit of U.S. Provisional Patent Application Ser. No. 60/679,859 filed May 11, 2005, which is incorporated herein by reference in its entirety.",20060511, The United States Government has certain rights in this invention pursuant to National Science Foundation Grant Number DMI-0512262.,"","","",""
11354185,20070510,20070103068,Light emitting devices including semiconductor nanocrystals,A light emitting device includes a semiconductor nanocrystal and a charge transporting layer that includes an inorganic material. The charge transporting layer can be a hole or electron transporting layer. The inorganic material can be an inorganic semiconductor. ,[Moungi Bawendi][Vladimir Bulovic][Seth Coe-Sullivan][Jean-Michel Caruge][Jonathan Steckel][Jonathan Halpert],""," This application claims priority to provisional U.S. application No. 60/653,094, filed Feb. 16, 2005, which is hereby incorporated by reference.",20060215, The U.S. Government may have certain rights in this invention pursuant to Grant Number FA9550-04-1-0462 from Air Force Aerospace Research and Grant Number DMR-0213282 from the National Science Foundation.,"","","",""
11619025,20070510,20070104238,TERAHERTZ LASERS AND AMPLIFIERS BASED ON RESONANT OPTICAL PHONON SCATTERING TO ACHIEVE POPULATION INVERSION,"The present invention provides quantum cascade lasers and amplifier that operate in a frequency range of about 1 Terahertz to about 10 Terahertz. In one aspect, a quantum cascade laser of the invention includes a semiconductor heterostructure that provides a plurality of lasing modules connected in series. Each lasing module includes a plurality of quantum well structure that collectively generate at least an upper lasing state, a lower lasing state, and a relaxation state such that the upper and the lower lasing states are separated by an energy corresponding to an optical frequency in a range of about 1 to about 10 Terahertz. The lower lasing state is selectively depopulated via resonant LO-phonon scattering of electrons into the relaxation state. ",[Qing Hu][Benjamin Williams],[Massachusetts Institute of Technology]," This application is a continuation of U.S. patent application Ser. No. 10/661,831, filed Sep. 12, 2003, which is herein incorporated by reference.",20070102," This invention was made with government support under Contract No. PO#P927326 awarded by AFOSR, Contract No. NAG5-9080 awarded by NASA, and Contract No. ECS-0217782 awarded by NSF. The government has certain rights in the invention.",10661831,11619025,"",""
11552851,20070510,20070104664,TREATMENT OF TOENAIL FUNGUS,"Aspects of the invention disclosed herein relate to devices that provide heat and/or ultraviolet light to fingernails or toenails that are afflicted by onychomycosis, as well as methods for treating onychomycosis by application of heat and/or ultraviolet light. The devices of the present invention may be used in connection with systemic and/or topical anti-fungal agents to treat onychomycosis. ",[George Maltezos][Axel Scherer],[CALIFORNIA INSTITUTE OF TECHNOLOGY]," This application claims the benefit of priority to U.S. Provisional Application Ser. No. 60/730,545, filed Oct. 26, 2005, which is incorporated by reference herein in its entirety.",20061025," The invention described herein was made in the performance of work under a grant from the National Science Foundation (No. DMI0328162; Univ of Illinois Subcontract 2003-07452-1), and is subject to the provisions of Public Law 96-517 (35 USC 202) in which the Contractor has elected to retain title.","","","",""
11268547,20070510,20070104922,Superhydrophilic coatings,A superhydrophilic coating can be antireflective and antifogging. The coating can remain antireflective and antifogging for extended periods. ,[Lei Zhai][Fevzi Cebeci][Robert Cohen][Michael Rubner],"","",20051108, The U.S. Government may have certain rights in this invention pursuant to Grant Nos. CTS-9729569 and DMR-9808941 awarded by the National Science Foundation.,"","","",""
11361753,20070510,20070105007,Dry impregnation of platinum on a carbon substrate,"This invention provides a method for preparing particles of a platinum metal element on a carbon substrate. An aqueous solution of a platinum metal element complex is prepared by dissolving the platinum metal element complex in water not exceeding the pore volume of the carbon substrate to be impregnated. The pH of the aqueous solution is adjusted if necessary, to a value of less than 2. A carbon substrate is dry impregnated with the aqueous solution and dried at ambient conditions. The platinum metal complex-loaded substrate is heated to a temperature of about 200° to 300° C. under reducing conditions. The platinum metal particles so formed are preferably about 15 to about 25 Å in diameter. The carbon substrate is used to make a carbon membrane or electrode having highly dispersed platinum metal elements of at least 120 mPt/g Pt at platinum metal loadings of at least 20%. ",[John Regalbuto],[]," This application is a continuation-in-part of U.S. Provisional Ser. No. 60/736,093, entitled &#x201C;DRY IMPREGNATION OF PLATINUM ON A CARBON SUBSTRATE&#x201D;, filed Nov. 10, 2005, herein incorporated by reference.",20060224, The present invention was made with the financial support of the National Science Foundation Grant CTS-9908181. The U.S. government has certain rights in this invention.,"","","",""
11529280,20070510,20070105176,Method and apparatus for glucose monitoring,"This disclosure relates to systems, devices, and methods of sensing an analyte. An implantable sensor may be contacted with a test sample under conditions that permit a binding protein and a ligand of the sensor to interact in an analyte-dependent manner to produce an analyte-dependent signal, and (b) detecting the analyte-dependent signal with a detector. A binding protein may reversibly bind an analyte and/or a ligand. A binding protein may have a higher binding affinity for an analyte than for a ligand. A binding protein and a ligand may each include a fluorophore, the absorption and/or emission properties of which may change in an analyte-dependent manner. A binding protein and/or a ligand may be bound to an active or inactive substrate. Some embodiments of systems, devices, and methods may be practiced in vitro, in situ, and/or in vivo. Systems and/or devices of the disclosure may be configured to be wearable. ",[Bennett Ibey][Vamsi Yadavalli][Rebecca Rounds][Hope Beier][Gerard Cote][Michael Pishko],""," This application claims the benefit of U.S. Provisional Application No. 60/721,447 filed Sep. 28, 2005, the contents of which are incorporated herein, in their entirety, by reference.",20060928, This invention was made with Government support via NSF Contract No. #BES9908439. The Government may have certain rights in this invention.,"","","",""
11443384,20070510,20070105726,Inert wear resistant PTFE-based solid lubricant nanocomposite,"A PTFE-based composite material includes a PTFE major phase filled with a metal oxide minor phase. The major phase is intermixed with the metal oxide minor phase, wherein the minor phase includes a plurality of irregularly shaped metal oxide nanoparticles. The irregularly shaped nanoparticles provide substantial reductions in steady state wear rate over otherwise similar nanocomposites. The metal oxide can comprise aluminum oxide. ",[W. Sawyer][David Burris],"[University of Florida Research Foundation, Inc.]"," This application claims benefit of U.S. Provisional Application Ser. No. 60/685,275 entitled &#x201C;INERT WEAR RESISTANT PTFE-BASED SOLID LUBRICANT NANOCOMPOSITE&#x201D; filed on May 27, 2005, the entirety of which is incorporated herein by reference.",20060530, The United States Government may have certain rights to this invention pursuant to NSF Grant No. CMS-0219889 and AFOSR-MURI Grant No. FA9550-04-1-0367.,"","","",""
11586197,20070510,20070105972,Microstructure synthesis by flow lithography and polymerization,"In a method for synthesizing polymeric microstructures, a monomer stream is flowed, at a selected flow rate, through a fluidic channel. At least one shaped pulse of illumination is projected to the monomer stream, defining in the monomer stream a shape of at least one microstructure corresponding to the illumination pulse shape while polymerizing that microstructure shape in the monomer stream by the illumination pulse. ",[Patrick Doyle][Daniel Pregibon][Dhananjay Dendukuri],[Massachusetts Institute of Technology]," This application claims the benefit of U.S. Provisional Application No. 60/730,052, filed Oct. 25, 2005, the entirety of which is hereby incorporated by reference.",20061025, This invention was made with Government support under Contract No. CTS-0304128 awarded by NSF. The Government has certain rights in the invention.,"","","",""
11548531,20070517,20070107502,OVERLAY MEASUREMENT METHODS WITH FIRAT BASED PROBE MICROSCOPE,"A method, system and unit for determining alignment in a layered device such as a semiconductor device includes providing a first layer having detectable surface and subsurface material properties and positioning a patterned photoresist layer over the first layer, patterned photoresist layer having detectable surface and subsurface material properties. The layers are imaged with a FIRAT probe to detect the material properties, and the detectable material properties are compared for mapping an alignment of the compared detectable material properties. The first layer may be a substrate or have a previously processed layer formed thereon. A surface topography may be included over the substrate and an etchable layer formed over the substrate or first layer. The FIRAT probe may be a single tip probe or a dual tip probe. ",[Fahrettin DEGERTEKIN],""," This application claims priority to U.S. Provisional Patent Application Ser. No. 60/691,972 filed on Jun. 17, 2005; U.S. Provisional Patent Application Ser. No. 60/703,849 filed on Jul. 29, 2005; U.S. Provisional Patent Application Ser. No. 60/707,219 filed on Aug. 11, 2005; U.S. Provisional Patent Application Ser. No. 60/724,596 filed on Oct. 17, 2005, and is a Continuation in Part Application of U.S. patent application Ser. No. 11/260,238 filed on Oct. 28, 2005, the disclosures of which are incorporated by reference herein in their entirety.",20061011, This invention was developed under Contract ECS-0348582 between the Georgia Institute of Technology and the National Science Foundation. The U.S. Government may have certain rights to this invention.,11260238,11548531,"",""
11594687,20070517,20070107761,Height and width adjustable saddle sling seat walker with controllable directional tracking and optional arm supports,"The invention relates to a walker having a main supporting frame, a superstructure frame and a body support means. The superstructure frame is operatively arranged for vertical adjustment relative to the main supporting frame and includes an adjustable interior opening for accommodating a user and an entrance gate operatively arranged to provide access to the adjustable interior opening. The body support means is secured to the superstructure frame and operatively arranged to support the user. Furthermore, the walker may include four wheels, each of which may include a directional locking apparatus and/or braking system, and the walker may include at least one arm support operatively arranged for supporting the user. The walker may also include at least one handle operatively arranged for transmission of the walker. ",[Peter Kovachi][Joseph Mollendorf][Roger Teagarden][Chee Heam],[The Research Foundation of State University of New York]," This patent application claims the benefit under 35 U.S.C. &#xA7;119(e) of U.S. Provisional Application No. 60/735,160, filed Nov. 9, 2005, which application is incorporated herein by reference.",20061108, The United States Government has a paid-up license in this invention and the right in limited circumstances to require the patent owner to license others on reasonable terms as provided for by the terms of Grant No. BES-0436538 awarded by the National Science Foundation.,"","","",""
11639551,20070517,20070107939,Logging-while-coring method and apparatus,"A method and apparatus for downhole coring while receiving logging-while-drilling tool data. The apparatus includes core collar and a retrievable core barrel. The retrievable core barrel receives core from a borehole which is sent to the surface for analysis via wireline and latching tool The core collar includes logging-while-drilling tools for the simultaneous measurement of formation properties during the core excavation process. Examples of logging-while-drilling tools include nuclear sensors, resistivity sensors, gamma ray sensors, and bit resistivity sensors. The disclosed method allows for precise core-log depth calibration and core orientation within a single borehole, and without at pipe trip, providing both time saving and unique scientific advantages. ",[David Goldberg][Gregory Myers],[THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK]," This application is a continuation of U.S. patent application Ser. No. 10/850,691, filed May 21, 2004, which claims priority under 35 U.S.C. &#xA7;119(e) to U.S. Provisional Patent Application No. 60/499,265, filed on Aug. 29, 2003, entitled SYSTEM FOR PERFORMING DOWNHOLE LOGGING WHILE CORING, both of which are expressly incorporated herein by reference in their entireties.",20061215," The invention described herein was made at least in part with U.S. government support under Contract No. JSC 2-94, which was awarded by the U.S. National Science Foundation to Joint Ocean Institutions, Inc. and subcontracted to the assignee and under Contract No. JSC 2-06, which was awarded by the U.S. Department of Energy to Joint Ocean Institutions, Inc. and subcontracted to the assignee. Accordingly, the government may have certain rights in the subject invention.",10850691,11639551,"",""
11467341,20070517,20070108052,Hydrogen Sensor,"A novel, resistance-based porous silicon sensor with Pd nano structures as the hydrogen sensing layer is presented. The sensor operates at room temperature. The hydrogen sensor of the present includes a p-Type Si substrate that is subjected to porous Si etching to form a nanoporous substrate. The substrate is then coated with a thin layer of Pd and annealed at 900 degrees C. This results in some Pd getting oxidized on porous Si and a thin PdO layer forms on the surface of the substrate. The sensor in accordance with the present invention exhibits an inverse relationship between increased hydrogen concentration versus resistance. ",[Kevin Luongo][Shekhar Bhansali],[UNIVERSITY OF SOUTH FLORIDA]," This application claims priority to currently pending U.S. Provisional Patent Application 60/711,185, entitled, &#x201C;High Sensitivity Hydrogen Sensor&#x201D;, filed Aug. 25, 2005.",20060825, This invention was made with Government support under Grant No. 0403800 and 0239262 awarded by the National Science Foundation. The Government may have certain rights in the invention.,"","","",""
11591915,20070517,20070108055,Matrix and dynamic polymer systems and compositions for microchannel separation,"Matrix polymers and dynamic coating polymers, compositions thereof and related methods, systems and apparatus for microchannel separation. ",[Annelise Barron][Cheuk Kan][Christopher Fredlake],""," This invention claims priority benefit from application Ser. No. 60/732,398 filed Nov. 1, 2005, the entirety of which is incorporated herein by reference.",20061101," The United States government has certain rights to this invention pursuant to Grant Nos. 1 R01 HG 019770-01 and DMR-0076097 from the National Institutes of Health and the National Science Foundation, respectively, to Northwestern University.","","","",""
11651269,20070517,20070108057,Enzyme immobilization for electroosmotic flow,"Disclosed herein is a method and apparatus of immobilizing a biocatalyst on a microfluidic biochip for conducting reactions in the presence of electroosmotic flow. The biochip includes a polymer on its microfluidic flow surfaces, wherein the polymer includes a first substituent selected from ionic groups of the same polarity or precursors thereof, a second substituent that is a hydrophobic group, and a third substituent comprising an immobilized biocatalyst-or precursor thereof. The biochip can be used to conduct multiple sequential biocatalyzed reactions in the presence of electroosmotic flow. ",[Jonathan Dordick][Moo-Yeal Lee][Aravind Srinivasan][Bosung Ku],""," This application is a divisional of U.S. application Ser. No. 10/351,976, filed Jan. 24, 2003. The entire teachings of the above application are incorporated herein by reference.",20070109," The invention was supported, in whole or in part, by grants from the Defense Advanced Research and Projects Agency, the Biotechnology Research and Development Corporation and the National Science Foundation under grant number BES-0118820. The Government has certain rights in the invention.",10351976,11651269,"",""
11583350,20070517,20070108366,Tunable inverse pendulum vibration isolation system,A vibration isolation system couples two resonant systems to provide isolation of transverse vibrational motions. The first system incorporates a plurality of tunable inverse pendulum assemblies. The second system incorporates a table of large mass suspended at several points from the inverse pendulum assemblies. The table is further suspended from the pendulum assemblies at each point via an assembly to isolate vertical vibrational motion. ,[Kyung-Suk Kim][Allan Rydberg],""," This application claims the benefit under 35 U.S.C. &#xA7;119(e) of U.S. Provisional Application No. 60/728,281, filed Oct. 19, 2005, the disclosure of which is incorporated by reference herein.",20061019, This invention was developed under National Science Foundation Contract Nos. NSF/CMS 0070057 and NSF/DMR 0079964. The federal government may have certain rights in this invention.,"","","",""
11508526,20070517,20070108408,Biaxial liquid crystal electro-optic devices,"An electro-optical device including a biaxial liquid crystal having a primary and secondary director is provided. A change in orientation of at least one of the directors due to an applied electric field produces a change in the optical state of the device. Response times are increased dramatically over uniaxial nematic based liquid crystal devices, offering improved performance and efficiency. ",[Satyendra Kumar],""," This application claims the priority benefit of U.S. application Ser. No. 60/711,046, filed Aug. 24, 2005, the disclosure of which is incorporated herein by reference.",20060823, The U.S. Government has a paid-up license in this invention and the right in limited circumstances to require the patent owner to license others on reasonable terms as provided for by the terms of Contract No. NSF-DMR-03-12792 awarded by the National Science Foundation.,"","","",""
11599177,20070517,20070108980,Spatially reconfigurable magnetic resonance coil,"This document discusses, among other things, a system and method for a coil having a plurality of resonant elements and an adjustable frame. A position of at least one resonant element can be adjusted relative to at least one other resonant element. A variable impedance is coupled to adjacent resonant elements and the impedance varies as a function of a separation distance. Cables are coupled to each resonant element and are gathered at a junction in a particular manner. ",[Gregor Adriany][Pierre-Francois Van de Moortele][Johannes Ritter][William Voje][J. Vaughan][Kamil Ugurbil],""," This application claims priority under 35 U.S.C. &#xA7;119(e) to U.S. Provisional Patent Application No. 60/736,543, filed Nov. 14, 2005, which is incorporated herein by reference.",20061114," This work was supported by NIH grant P41 RR08079, W. M. Keck Foundation, and the MIND Institute, the Keck Foundation, NSF grant 9907842, and NIH grant S10 RR1395. The United States government has certain rights in the technology disclosed herein.","","","",""
11356767,20070517,20070109460,Generation and applications of negative dielectric constant materials,"A negative dielectric is induced by the application of a dc bias-electric field in aggregates of oxide nano-particles whose surfaces have been specially treated. The magnitude of the dielectric constant and the frequency where the negative dielectric constant occurs can be adjusted. Such material systems have profound implications in novel devices as well as in science development, e.g. unusual wave propagation, secured communication and ultra-high temperature superconductivity. ",[Ching-Wu Chu][Feng Chen][Yu-Yi Xue][Jason Shulman][Stephen Tsui],""," This application claims the benefit under 35 U.S.C. &#xA7; 119(e) of U.S. Provisional Patent Application No. 60/653,805, filed on Feb. 17, 2005, which is incorporated by reference in its entirety herein for all purposes.",20060217," The U.S. Government has a paid-up license in this invention, and the right in limited circumstances to require the patent owner to license others on reasonable terms as provided for by the terms of the U.S. Air Force Contract No. F49620-93-1-0310 and the National Science Foundation (NSF) Grant No. 9804325.","","","",""
11358689,20070517,20070109656,MEMS device annealing,"A method of increasing a quality factor for a micromechanical resonator uses a laser beam to anneal the micromechanical resonator. In one embodiment, the micromechanical oscillator is formed by fabricating a mushroom shaped silicon oscillator supported by a substrate via a pillar. The laser beam is focused on a periphery of the mushroom shaped silicon oscillator to modify the surface of the mushroom shaped silicon oscillator. In a further embodiment, the mushroom shaped oscillator is a silicon disk formed on a sacrificial layer. Portions of the sacrificial layer are removed to free the periphery of the disk and leave a supporting pillar at the center of the disk. In further embodiments, different type resonators may be used. ",[Keith Aubin][Maxim Zalalutdinov][Lidija Sekaric][Brian Houston][Alan Zehnder][Jeevak Parpia][Harold Craighead],""," This application is a Continuation Under 35 U.S.C. &#xA7; 1.111(a) of International Application No. PCT/US2004/027226, filed Aug. 20, 2004 and published in English as WO 2005/035436 on Apr. 21, 2005, which claims priority to U.S. Provisional Application Ser. No. 60/496,430 (entitled Laser Annealing for MEMS Devices, filed Aug. 20, 2003) which is incorporated herein by reference. This application also claims priority to U.S. Provisional Application Ser. No. 60/496,431 (entitled Method and Apparatus for Thermal-Mechanical Signal Processing, filed Aug. 20, 2003), which is incorporated herein by reference. This application also claims priority to U.S. Provisional Application Ser. No. 60/496,421 (entitled Shell-Type Micromechnical Actuator and Resonator, filed Aug. 20, 2003) which is incorporated herein by reference. This application is related to U.S. patent application Ser. No. 10/097,178 (entitled Heat Pumped Parametric MEMS Device, filed Mar. 12, 2002), which is incorporated herein by reference.",20060220, The invention described herein was made with U.S. Government support under Grant Number DMR-0079992 awarded by National Science Foundation. The United States Government has certain rights in the invention.,PCT/US04/27226,11358689,"",""
11494854,20070517,20070111027,Light-emitting organic materials,"The subject matter disclosed herein generally relates to organic light-emitting materials and methods for their preparation and use. Also, devices involve organic light emitting materials are disclosed. ",[Shaw Chen][Andrew Chen][Jason Wallace][Lichang Zeng],""," This application claims the benefit of priority to U.S. Provisional Application No. 60/703,908, filed Jul. 29, 2005. U.S. Provisional Application No. 60/703,908 is hereby incorporated by reference in its entirety.",20060728, This work was supported by grant CTS0204827 from the National Science Foundation. The U.S. Government has certain rights in this invention.,"","","",""
11592454,20070517,20070111198,"Nanopatterned surfaces and related methods for selective adhesion, sensing and separation","Nanodimensioned heterogeneous surface compositions and configurations, related systms ad methods for sensing particle or analyte interaction therewith. ",[Maria Santore][Natalia Kozlova],""," This application claims priority benefit from prior provisional application Ser. No. 60/732,941 filed Nov. 3, 2005.",20061103, The United States government has certain rights to this invention pursuant to Grant Nos. CTS-0234166 and CTS-0242647 from the National Science Foundation to the University of Massachusetts.,"","","",""
11438758,20070517,20070111222,Nucleic acid aptamer-based compositions and methods,"The present invention relates to compositions that can detect the presence of specific entities or substances in an environment, and provide an amplified response to the detection as manifested by release of enzymes, reporter signals or drugs. The detection and response is based on nucleic acid functionalities, such as aptamer regions that are designed to specifically bind almost any entity or ligand, and enzymatic regions that can cleave nucleic acids at specific sequences. The response can be amplified on a first order through creating an allosteric relationship between the different nucleic acid functionalities present on the same nucleic acid molecule and on a second order through the release of active cargo molecules capable of generating molecules detectable by their color, fluorescence, luminescence, or ability to modulate an electric signal. ",[Lawrence Chasin][Ponisseril Somasundaran][Collin Nuckolls],[THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK]," This application is a continuation-in-part of PCT/US04/39329, which was filed on Nov. 19, 2004 and claims priority to U.S. Ser. No. 60/524,740, which was filed on Nov. 21, 2003, both of which are hereby incorporated by reference in their entireties.",20060522," The invention disclosed herein was made with U.S. Government support from the National Science Foundation (NSF SGER CTS-03-4694). Accordingly, the U.S. Government has certain rights in this invention.",PCT/US04/39329,11438758,"",""
11495951,20070517,20070111227,Small regulatory RNAs and methods of use,"The present invention relates to unique small ribonucleic acid molecules, for example siRNAs and miRNAs, identified and isolated using MPSS. Specifically, the invention is directed to the identification of a library of unique small RNA sequences from . In another aspect, the small RNA sequences themselves are useful for performing biological functions, such as for example, RNA interference. ",[Pamela Green][Blake Meyers][Cheng Lu][Shivakundan Tej][Frederic Souret],""," Under 35 U.S.C. &#xA7; 119(e) this application claims the benefit of U.S. Provisional Application No. 60/703,215, filed Jul. 28, 2005; and U.S. Provisional Application No. 60/772,666, filed Feb. 13, 2006, which are hereby incorporated by reference in their entirety and for all purposes.",20060728, The work described in this application was sponsored by the NSF SGER under Contract Number 0439186; with additional support from the NSF Plant Genome Program Grant Number 0321437 (B.C.M) DOE DE-FG02-04ER15541 (P.J.G.) and NIH P20RR16472-04.,"","","",""
11589335,20070517,20070111243,Detection of polyketide synthetase gene expression in Karenia brevis,"The present invention concerns an assay for the detection of polyketide synthetase (PKS) mRNA from the red tide dinoflagellate Another aspect of the invention concerns NASBA primers and a molecular beacon that enable detection of mRNA of one of the PKS genes. In another aspect, the present invention includes an internal control RNA (IC-RNA) that enables quantitative detection of the target as well as correction for inhibition of amplification. The assay of the invention provides a rapid and specific detection of the putative toxin-producing genes of the Florida Red Tide Organism. The assay of the invention is useful for determining the virulence of red tide blooms. ",[John Paul],""," The present application claims the benefit of U.S. Provisional Application Ser. No. 60/731,327, filed Oct. 28, 2005, which is hereby incorporated by reference herein in its entirety, including any figures, tables, nucleic acid sequences, amino acid sequences, and drawings.",20061030," The subject matter of this application has been supported by research grants from the National Oceanic &amp; Atmospheric Administration (NOAA) under grant numbers NA16OP1437 and NA06NOS4780230 and a research grant from the National Science Foundation under grant number BES-0216305. Accordingly, the government may have certain rights in this invention.","","","",""
11066136,20070517,20070111273,Protein-acrylamide copolymer hydrogels and method of using same to measure protein concentration and activity,"Disclosed are a polyacrylamide-based method of fabricating surface-bound peptide and protein arrays, the arrays themselves, and a method of using the arrays to detect proteins and to measure their concentration, binding affinity, and kinetics. Peptides, proteins, fusion proteins, protein complexes, and the like, are labeled with an acrylic moiety and attached to acrylic-functionalized glass surfaces through a copolymerization with acrylic monomer. The specific attachment of GST-green fluorescent protein (GFP) fusion protein was more than 7-fold greater than the nonspecific attachment of non-acrylic labeled GST-GFP. Surface-attached GST-GFP (0.32 ng /mm) was detectable by direct measurement of GFP fluorescence and this lower detection limit was reduced to 0.080 ng /mmusing indirect antibody-based detection. The polyacrylamide-based surface attachment strategy was also used to measure the kinetics of substrate phosphorylation by the kinase c-Src. The surface attachment strategy is applicable to the proteomics field and addresses denaturation and dehydration problems associated with protein microarray development. ",[Shawn Brueggemeier][Stephen Kron][Sean Palecek],""," Priority is hereby claimed to provisional application Ser. No. 60/547,198, filed Feb. 24, 2004, the entire content of which is incorporated herein.",20050224, The invention was made with United States government support awarded by the following agencies: NSF 0103348. The United States has certain rights in this invention.,"","","",""
