appno,pubdate,pubnum,title,abstract,invs,assignee,xref,filedate,govint,parentcase,childcase,date371,pctpubno
13979984,20140130,20140026968,SYSTEMS AND METHODS FOR SPLITTING DROPLETS,"The present invention generally relates to fluidics and microfluidics and, in particular, to creating droplets in a fluidic system. In some aspects, the present invention is generally directed to systems and methods for splitting a parent droplet into two or more droplets, e.g., by urging the parent droplet towards an obstacle to split the parent droplet. In some cases, the parent droplet is split into at least first and second droplets which each are directed to separate channels. In some cases, the channels may be constructed and arranged such that the droplet velocities of the first and second droplets are substantially the same as the velocity of the parent droplet. In some cases, such droplets may be repeatedly split, e.g., a parent droplet is divided into 2 daughter droplets, then each droplet split again, etc., for example, such that one parent droplet may eventually be split into 2, 2, 2, 2, 2, etc. daughter droplets. In some cases, the daughter droplets may be substantially monodisperse.",[Adam R. Abate][David A. Weitz],"","This application claims the benefit of U.S. Provisional Patent Application Ser. No. 61/440,198, filed Feb. 7, 2011, entitled &#x201C;Systems and Methods for Splitting Droplets,&#x201D; by Abate, et al., incorporated herein by reference.",20120206,"Research leading to various aspects of the present invention were sponsored, at least in part, by NSF, Grant No. DMR-0602684, and MRSEC, Grant No. DMR-0820484. The U.S. Government has certain rights in the invention.","","",20131002,PCT/US12/23961
13948652,20140130,20140027294,Nanowire and Microwire Fabrication Technique and Product,A continuous or semi-continuous process for fabricating nanowires or microwires makes use of the substantially planar template that may be moved through electrochemical solution to grow nanowires or microwires on exposed conductive edges on the surface of that template. The planar template allows fabrication of the template using standard equipment and techniques. Adhesive transfer may be used to remove the wires from the template and in one embodiment to draw a continuous wire from the template to be wound around the drum.,[Anirudha V. SUMANT][Michael Zach][Alan David Marten],"[UCHICAGO ARGONNE, LLC]","This application claims priority from U.S. Provisional Application 61/675227, filed Jul. 24, 2012, and is incorporated herein by reference in its entirety.",20130723,"The United States Government has rights in the invention described herein pursuant to Contract No. DE-AC02-06CH11357 between the United States Department of Energy and UChicago Argonne, LLC, as operator of Argonne National Laboratory. The United States Government may further have rights in the invention described herein pursuant to National Science Foundation grant 0954656.","","","",""
13815487,20140130,20140027644,"Terahertz-infrared ellipsometer system, and method of use","The present invention relates to ellipsometer and polarimeter systems, and more particularly is an ellipsometer or polarimeter or the like system which operates in a frequency range between 300 GHz or lower and extending to higher than at least 1 Tera-hertz (THz), and preferably through the Infra-red (IR) range up to, and higher than 100 THz, including:  ",[Craig M. Herzinger][Mathias M. Schubert][Tino Hofmann][Martin M. Liphardt][John A. Woollam],[REGENTS OF THE UNIVERSITY OF NEBRASKA (50%)][J.A. WOOLLAM CO. (50%)],"This application is a Divisional of Ser. No. 12/802,638 Filed Jun. 11, 2010, and therevia is a CIP of Ser. No. 12/456,791 Filed Jun. 23, 2009 and therevia Claims Benefit of Provisional Application Ser. No. 61/208,735 Filed Feb. 27, 2009, and further Claims Benefit of Provisional Application Ser. No. 61/281,905 Filed Nov. 22, 2009.",20130307,This invention which is subject in this application was developed in part under support provided by a Grant from the Army under Phase I ARMY STTR Contract No. W911NF-08-C-01121.The portion of this invention concerning the &#x201C;odd bounce image rotation system and method of use&#x201D; in this application was developed in part under support provided by a Grant from the National Science Foundation under Phase II SBIR Contract No. 9901510.The United States Government has certain rights in this invention.,12802638,13815487,"",""
13975752,20140130,20140028892,IMAGING ARRANGEMENTS AND METHODS THEREFOR,"Image data is processed to facilitate focusing and/or optical correction. According to an example embodiment of the present invention, an imaging arrangement collects light data corresponding to light passing through a particular focal plane. The light data is collected using an approach that facilitates the determination of the direction from which various portions of the light incident upon a portion of the focal plane emanate from. Using this directional information in connection with value of the light as detected by photosensors, an image represented by the light is selectively focused and/or corrected.",[Yi-Ren Ng][Patrick M. Hanrahan][Marc A. Levoy][Mark A. Horowitz],[THE BOARD OF TRUSTEES OF THE LELAND STANFORD JUNIOR UNIVERSITY],"This patent application is a division of U.S. patent application Ser. No. 13/717,397, which is a continuation of U.S. patent application Ser. No. 13/078,909, filed Apr. 1, 2011. U.S. patent application Ser. No. 13/078,909 is a divisional application claiming benefit of U.S. patent application Ser. No. 11,576,438, filed Jun. 6, 2007 under 35 U.S.C. &#xA7;371 and claiming the benefit of International Patent Application PCT/US2005/035189, filed Sep. 30, 2005, which in turn claims the benefit, under 35 U.S.C. &#xA7;119(e), of U.S. Provisional Patent Application Ser. No. 60/615,179 filed on Oct. 1, 2004, and of U.S. Provisional Patent Application Ser. No. 60/647,492 filed on Jan. 27, 2005 All of the patent applications and patents named above are fully incorporated herein by reference.",20130826,This invention was made with government support under contract 0085864 awarded by the National Science Foundation. The government has certain rights in the invention.,13717397,13975752,"",""
13952353,20140130,20140029824,METHODS AND SYSTEMS FOR VIDEO COMPRESSIVE SENSING FOR DYNAMIC IMAGING,"A compressive sensing system for dynamic video acquisition. The system includes a video signal interface including a compressive imager configured to acquire compressive sensed video frame data from an object, a video processing unit including a processor and memory. The video processing unit is configured to receive the compressive sensed video frame data from the video signal interface. The memory comprises computer readable instructions that when executed by the processor cause the processor to generate a motion estimate from the compressive sensed video frame data and generate dynamical video frame data from the motion estimate and the compressive sensed video frame data. The dynamical video frame data may be output.",[Jianing V. Shi][Aswin C. Sankaranarayanan][Christoph Emanuel Studer][Richard G. Baraniuk],[WILLIAM MARSH RICE UNIVERSITY],"This application claims priority under 35 U.S.C. &#xA7;119(e) to U.S. Provisional Patent Application Ser. No. 61/676,212, filed on Jul. 26, 2012, which is herein incorporated by reference in its entirety.",20130726,The invention was made with government support under Grant Number CCF-0926127 awarded by the National Science Foundation. The government has certain rights in the invention.,"","","",""
13460638,20140130,20140029893,METHODS AND SYSTEMS FOR DELAYING OPTICAL WAVES,"Coupled-resonator optical waveguides (CROW) can be used to control a speed of an optical signal. In particular, the coupling distance between the resonators can be adjusted to precisely control a group delay of an optical wave. Systems and methods are described to control such coupling distance in a CROW.",[Hsi-Chun Liu][Amnon Yariv],"","The present application claims priority to U.S. Provisional Application No. 61/481,614, filed on May 2, 2011 which is incorporated herein by reference in its entirety.",20120430,"This invention was made with government support under Grant No. 0925389 awarded by the National Science Foundation, and Grant No. W911NF-10-1-0103 awarded by the Army Research Office. The government has certain rights in the invention.","","","",""
13920881,20140130,20140030150,FIBER-OPTIC BIOSENSOR AND BIOSENSING METHODS,"A biosensor device that includes a module defining at least one microfluidic channel, an optical waveguide exposed along at least a portion of its length to fluid flow within the microfluidic channel, where a surface of the optical waveguide being prepared to bind a target biomarker, and an excitation source to couple an excitation wavelength of light into the optical waveguide. The device also includes a sensor for detecting emission light from the optical waveguide at an emission wavelength characteristic of binding of the target biomarker. Particular devices include multiple waveguides in multiple microfluidic channels. Particular devices include microfluidic channels with serpentine bump structures that aid molecular transport.",[Kyung A. Kang][Chong H. Ahn],"[University of Cincinnati][University of Louisville Research Foundation, Inc.]","The application is a divisional application of and claims priority under 35 U.S.C. &#xA7;120 from prior application Ser. No. 11/355,467, which was filed on Feb. 16, 2006, now U.S. Pat. No. ______, and which claims benefit under 35 U.S.C. &#xA7;119 of earlier filed provisional application serial number Ser. No. 60/653,543, filed Feb. 16, 2005, and is a continuation-in-part of application Ser. No. 11/190,199, filed Jul. 26, 2005, and entitled &#x201C;Enhancement of Sensitivity of Fluorophore Mediated Biosensing and Bioimaging,&#x201D; which in turn claims the benefit under 35 U.S.C. &#xA7;119 of earlier filed provisional application Ser. No. 60/590,992, filed Jul. 26, 2004.",20130618,This invention was made with government support BES0330075 awarded by the National Science Foundation. The Government has certain rights in this invention.,11355467,13920881,"",""
13951990,20140130,20140030165,MICROFLUIDIC DEVICES HAVING SOLVENT-RESISTANT COATING AND METHOD  OF MANUFACTURE THEREOF,"A method of coating a substrate, such as a microfluidic device having an interior surface, includes heating a gas including a perfluoroacrylate, a crosslinker and an initiator at a first temperature, maintaining the substrate at a second temperature lower than the first temperature in a reaction chamber, exposing the heated gas to the substrate in the reaction chamber, and reacting the perfluoroacrylate with the initiator and crosslinker to form a polymer coating on the surface of the substrate.",[Noah Malmstadt][Malancha Gupta][Carson Riche][Brandon Marin],[UNIVERSITY OF SOUTHERN CALIFORNIA],"This application is based upon and claims priority to U.S. Provisional Patent Application No. 61/676,680, entitled &#x201C;SOLVENT-RESISTANT BARRIER FILMS COATED FROM THE VAPOR PHASE ONTO SEALED MICROFLUIDIC CHANNEL&#x201D; filed Jul. 27, 2012, attorney docket number 028080-0764, the entire contents of which are incorporated by reference.",20130726,This invention was made with government support under Grant No. NSF CMMI-0926969 awarded by the National Science Foundation. The government has certain rights in the invention.,"","","",""
13953195,20140130,20140030487,Controlled Material Interface Transformation,"One aspect of the invention relates to materials and devices with interface layers with geometries which transform upon the direct or indirect application of load or displacement. The interface layers may transform from straight or flat shapes to wavy or hierarchically wavy morphologies or the waviness can be altered by load or displacement to tailor wavelength and amplitude of the interface geometry. Methods of predictably altering the interfacial morphology are also described. The ability to control material interface transformation can be used to regulate and to tune mechanical, chemical, thermal, swelling, photonic, phononic, electrical and optical functions, including color and reflectivity of the material.",[Mary Cunningham Boyce][Yaning Li][Narges Kaynia][Stephan Rudykh],[Massachusetts Institute of Technology],"This application claims the benefit of priority to U.S. Provisional Patent Application Ser. No. 61/676,402, filed Jul. 27, 2012, the contents of which are hereby incorporated by reference.",20130729,"This invention was made with government support under grant numbers W911NF-07-D-004 Awarded by the Army Research Office, and DMR-0819762 awarded by the National Science Foundation. The government has certain rights in the invention.","","","",""
13960703,20140130,20140030699,ELECTRICALLY CONDUCTIVE POLYMER ELECTRODES WITH INCORPORATED VIRUSES,"Grafting M13 bacteriophage into an array of poly(3,4-ethylenedioxythiophene) (PEDOT) nanowires generated hybrids of conducting polymers and replicable genetic packages (rgps) such as viruses. The incorporation of rgps into the polymeric backbone of PEDOT occurs during electropolymerization via lithographically patterned nanowire electrodeposition (LPNE). The resultant arrays of rgps-PEDOT nanowires enable real-time, reagent-free electrochemical biosensing of analytes in physiologically relevant buffers.",[Gregory A. Weiss][Reginald M. Penner][Jessica A. Arter][David K. Taggart][Keith C. Donavan],[THE REGENTS OF THE UNIVERSITY OF CALIFORNIA],"This application is a divisional of U.S. patent application Ser. No. 13/251,923 filed on Oct. 3, 2011, now issued as U.S. Pat. No. 8,525,237, which claims priority to U.S. Provisional Patent Application No. 61/389,434 filed on Oct. 4, 2010. Priority is claimed pursuant to 35 U.S.C. &#xA7;119 and 120. The above-noted patent applications are incorporated by reference as if set forth fully herein.",20130806,"This invention was made with Government support under Grant Nos. AI074163, CA119551, and CA133592 awarded by the National Institutes of Health, and Grant No. CHE0956524 awarded by the National Science Foundation. The Government has certain rights in this invention.",13251923,13960703,"",""
13674054,20140130,20140030717,VALVELESS MICROFLUIDIC DEVICE,"Provided are methods, devices and systems for analyte detection using a microfluidic device.",[Wenwan Zhong][Runtao Zhong],[THE REGENTS OF THE UNIVERSITY OF CALIFORNIA],"The application claims priority under 35 U.S.C. &#xA7;119 to U.S. Provisional Application Ser. No. 61/558,851, filed Nov. 11, 2011, the disclosure of which is incorporated herein by reference.",20121111,"This invention was made with Government support under Gran No. CHE1057113, awarded by the National Science Foundation. The Government has certain rights in this invention.","","","",""
13460116,20140130,20140030747,NANOCHANNEL-BASED SENSOR SYSTEM FOR USE IN DETECTING CHEMICAL OR BIOLOGICAL SPECIES,"A sensor system for detecting a chemical or biological species includes a sensing element and a bias and measurement circuit. The sensing element includes nanochannels having an outer surface functionalized for interaction with the species to create a surface potential, and each having a sufficiently small cross section to exhibit a shift of differential conductance into a negative bias operating region by a shift amount dependent on the surface potential. The bias and measurement circuit applies a bias voltage across two ends of the nanochannels sufficiently negative to achieve a desired dependence of the differential conductance on the surface potential. The dependence has a steeply sloped region of high amplification substantially greater than a reference amplification at a zero-bias condition, thus achieving relatively high signal-to-noise ratio. The bias and measurement circuit converts the measured differential conductance into a signal indicative of presence or activity of the species.",[Yu Chen][Xihua Wang][Agniezska Kalinowski][Mi Hong][Pritiraj Mohanty][Shyamsunder Erramilli],"","",20120430,The invention was made with Federal support under Contract No. W81XWH-04-1-0578 awarded by the Department of the Army and Contract No. DBI-0242697 awarded by the National Science Foundation. The Government has certain rights in the invention.,12464665,13460116,"",""
14043052,20140130,20140030750,High Throughput In Vitro Translation (Cell-Lysate Based) Assay for Detecting Quorum Sensing Signals,"A cell-lysate extract based assay reagent for detecting quorum sensing signals is generally provided, along with methods of making and using the same. The assay reagent generally includes a cell-lysate extract formed from a biosensor bacterium (e.g., NTL4 (pCF218) (pCF372)) and a detecting substrate (e.g., an absorbance-based or luminescence-based substrate). The cell-lysate extract can be prepared by (1) disrupting the cell membranes of the biosensor bacterium to release the cellular components into a solution, (2) centrifuging the resulting solution, and (3) removing the resulting supernatant solution.",[Alan W. Decho][Tomohiro Kawaguchi][Yung-pin Chen],"","The present disclosure is a divisional application of, and claims priority to, U.S. patent application Ser. No. 12/180,857 titled &#x201C;High-Throughput in Vitro Translation (Cell-Lysate Based) Assay for Detecting Quorum Sensing Signals&#x201D; of Decho, et al. filed on Jul. 28, 2008, which claims priority to U.S. Provisional Patent Application Ser. No. 60/962,323 filed on Jul. 27, 2007 and U.S. Provisional Patent Application Ser. No. 60/964,098 filed on Aug. 9, 2007, the disclosures of which are incorporated by reference herein.",20131001,The present invention was developed with funding from National Science Foundation's Collaborative Research in Chemistry (CHE-0526821) and NSF Environmental Genomics Program (EF-0723707). The government retains certain rights in this invention.,12180857,14043052,"",""
14038488,20140130,20140030789,Producing Dicarboxylic Acids Using Polyketide Synthases,"The present invention provides for a polyketide synthase (PKS) capable of synthesizing a dicarboxylic acid (diacid). Such diacids include diketide-diacids and triketide-diacids. The invention includes recombinant nucleic acid encoding the PKS, and host cells comprising the PKS. The invention also includes methods for producing the diacids.",[Leonard Katz][Jeffrey L. Fortman][Jay D. Keasling],[The Regents of the University of California],"This application is a divisional of U.S. patent application Ser. No. 12/922,204, filed Sep. 28, 2010, which claims priority to U.S. Provisional Patent Application Ser. No. 61/040,584, filed Mar. 28, 2008. Each application is hereby incorporated by reference.",20130926,This invention was made with government support under Contract No. DE-AC02-05CH11231 awarded by the U.S. Department of Energy and under Award No. 0540879 awarded by the National Science Foundation. The government has certain rights in the invention.,12922204,14038488,"",""
14022810,20140130,20140030812,DEVICES AND METHODS FOR MEASURING THE ACIDITY OF AIRBORNE MATTER USING UV-VISIBLE SPECTROMETRY,"Devices and methods for measuring the acidity of airborne matter are provided. A filter can be impregnated with an indicator dye which changes color in response to changes in acidity. After the sample passes through the filter, the filter can be analyzed using UV-visible spectrometry.",[MYOSEON JANG],"[UNIVERSITY OF FLORIDA RESEARCH FOUNDATION, INC.]","This application is a divisional application of co-pending application Ser. No. 12/742,701, filed Jul. 19, 2010 (now U.S. Pat. No. 8,557,184), which is a National Stage Application of International Application Number PCT/US2008/088161, filed Dec. 23, 2008; which claims the benefit of U.S. provisional application Ser. No. 61/020,051, filed Jan. 9, 2008, all of which are incorporated herein by reference in their entirety.",20130910,"The subject matter of this application has been supported by research grants from the National Science Foundation under grant numbers ATM-0703914 and nano-NER-0508247. Accordingly, the government has certain rights in this invention.",12742701,14022810,"",""
13945753,20140130,20140031291,PP2A REGULATORY SUBUNIT MODIFICATION IN DISEASE,"Disclosed herein are methods for the diagnosis, detection, and treatment of cardiovascular disease and symptoms thereof in a subject. Disclosed herein are methods of diagnosing ischemic heart disease, non-ischemic heart disease, myocardial infarction, tachy-pacing induced non-ischemic heart disease, heart failure, and catecholaminergic-induced arrhythmia and symptoms thereof in a subject. Disclosed herein are methods of screening the efficacy of a pharmaceutical agent for treating cardiovascular disease and symptoms thereof in a subject. Disclosed herein are methods of identifying a subject eligible for a cardiovascular disease treatment clinical trial",[Peter Mohler][Cynthia Carnes][Chenglong Li][Thomas Hund][Pui-Kai Li],[THE OHIO STATE UNIVERSITY],"This application claims benefit of U.S. Provisional Application No. 61/672,990, filed Jul. 18, 2012 and is hereby incorporated herein by reference in its entirety.",20130718,"This invention was made with government support under Grant Nos. HL084583, HL083422, HL079031, HL62494, HL70250, HL089836, HL096805 awarded by the National Institutes of Health, Grant No. 0750891 awarded by the National Science Foundation and Grant No. W81XWH-10-1-0996 awarded by the U.S. Department of Defense. The government has certain rights in the invention.","","","",""
13950995,20140130,20140031448,TWO DIMENSIONAL POLYMERS AND METHODS OF MAKING SAME,"The present invention relates to two dimensional polymers and methods of making the same. Irradiation of polycyclic, three bladed monomers, such as polyaromatic, three bladed monomers or an antrip monomer, derivatives or analogues thereof, with ultraviolet radiation provides the two dimensional polymers, which may be used in membrane applications.",[Benjamin T. King],"[Board of Regents of the Nevada System of Higher Education, on behalf of the University of Nevada]","This application claims the benefit of and priority to prior filed co-pending U.S. Provisional Application Ser. No. 61/675,748, filed Jul. 25, 2012, which is expressly incorporated herein by reference in its entirety.",20130725,This invention was made with government support under grant number CHE-0957702 awarded by the National Science Foundation. The government has certain rights in the invention.,"","","",""
13854558,20140130,20140031508,Enhancing the Physical Properties of Semi-Crystalline Polymers via Solid-State Shear Pulverization,Solid-state shear pulverization of semi-crystalline polymers and copolymers thereof and related methods for enhanced crystallization kinetics and physical/mechanical properties.,[John M. Torkelson][Cynthia Pierre][Amanda Flores],[Northwestern University],"This application is a divisional of and claims priority benefit from application Ser. No. 12/322,396 filed Feb. 2, 2009 and issued as U.S. Pat. No. 8,410,245 on Apr. 2, 2013, which claimed priority benefit from application Ser. No. 61/063,036 filed Jan. 31, 2008&#x2014;each of which is incorporated herein by reference in its entirety.",20130401,This invention was made with government support under grant numbers DMR-0076097 and DMR-0520513 awarded by the National Science Foundation. The government has certain rights in the invention.,12322396,13854558,"",""
13715979,20140130,20140031559,TUNABLE PHENYLACETYLENE HOSTS,"A compound, or a salt thereof, having the formula    ",[Darren W. Johnson][Calden Carroll][Michael M. Haley][Jeff Engle],"[State of Oregon, acting by and through the State Board of Higher Education on Behalf of University]","This application claims the benefit of U.S. Provisional Application No. 61/576,940, which was filed on Dec. 16, 2011, and is incorporated herein by reference in its entirety.",20121214,"This invention was made with government support under grant number GM087398-01A1 awarded by the National Institutes of Health, grant number CHE-0718242 awarded by the National Science Foundation, grant number GK12 (DGE-0742540) awarded by the National Science Foundation, and grant number IGERT (DGE-0549503). The government has certain rights in the invention.","","","",""
13953700,20140130,20140031750,"SYSTEMS, METHODS, AND DEVICES FOR IN VIVO DELIVERY USING REMOTE ACTUATION OF IMPLANTABLE HYDROGEL MEMS DEVICES","MicroElectroMechanical System (MEMS) devices can be fabricated completely of hydrogel materials. Such hydrogels can include polyethylene glycol with diacrylate functional groups (e.g., PEGDA), which are photopolymerizable in the presence of crosslinkers and photoinitiators. By using PEGDA monomers of different molecular weights and at different percentages, the mechanical properties of the polymerized gels and their respective permeabilities can be tuned. This spatial variation in properties and permeabilities can lead to different functionalities between different portions of the hydrogel MEMS device. Portions of the hydrogel device may be remotely actuated by applying wave energy, for example, a magnetic field, high intensity focused ultrasound, and/or infrared radiation. The remote actuation can allow the device to be actuated in vivo, for example, to allow the device to deliver a drug or other substance at a desired time and/or desired location within a patient.",[OLGA ORDEIG][SAMUEL K. SIA][SAU YIN CHIN][ANNE-CELINE KOHLER][YUK KEE CHEUNG POH],[The Trustees of Columbia University in the City of New York],"",20130729,"The present invention was made with U.S. Government support under grant/contract no. 0747747 awarded by the National Science Foundation, Division of Electrical, Communications and Cyber Systems (ECCS). The U.S. Government has certain rights in the invention.",13560905,13953700,"",""
13936156,20140130,20140032719,"STREAMLOADING CONTENT, SUCH AS VIDEO CONTENT FOR EXAMPLE, BY BOTH DOWNLOADING ENHANCEMENT LAYERS OF THE CONTENT AND STREAMING A BASE LAYER OF THE CONTENT","Video streaming applications are a major contributor to the recent dramatic rise of data traffic in cellular networks. Mobile users in a cellular network often experience fluctuating data rates, which might affect the quality of video they view in a streaming service. Although replacing such video streaming services with video downloading/renting services could potentially allow such mobile users to enjoy consistently higher quality videos, such services typically cost a lot more than video streaming services because of legal copyright pricing and management issues. By downloading enhancement layers but streaming base layers of the content, mobile users can enjoy download-quality videos with a service (legally) classified as a streaming service.",[Shivendra PANWAR],"","This application claims benefit to U.S. Provisional Application Ser. No. 61/677,044 titled &#x201C;STREAMLOADING: A NEW WAY TO STREAM CONTENT TO USERS WITH LIMITED OR EXPENSIVE BANDWIDTH ACCESS,&#x201D; filed on Jul. 30, 2012, and listing Shivendra Panwar as the inventor (referred to as &#x201C;the '044 provisional&#x201D; and incorporated herein by reference). The scope of the present invention is not limited to any requirements of the specific embodiments described in that application.",20130706,This invention was made with Government support and the Government may have certain rights in the invention as provided for by Grants 1230773 and 0905446 by the National Science Foundation.,"","","",""
13957708,20140206,20140033411,SHOCK AND IMPACT RESISTANT MATERIALS,Material composites are provided that have improved shock and impact resistance.,[David Kisailus][Garrett Milliron],[The Regents of the University of California],"This application claims priority under 35 U.S.C. &#xA7;119 to Provisional Application Ser. No. 61/680,207, filed Aug. 6, 2012 and Provisional Application Ser. No. 61/680,210, filed Aug. 6, 2012, the disclosures of which are incorporated herein by reference.",20130802,The U.S. Government has certain rights in this invention pursuant to Grant No. A010082216944 awarded by the National Science Foundation.,"","","",""
13955709,20140206,20140033808,HIGH-EFFICIENCY SEPARATION AND MANIPULATION OF PARTICLES AND CELLS IN MICROFLUIDIC DEVICE USING SURFACE ACOUSTIC WAVES AT AN OBLIQUE ANGLE,An apparatus for manipulating particles within a fluid sample includes a substrate having a substrate surface. A surface acoustic wave (SAW) generator generates a SAW within a SAW region of the substrate surface. The SAW has an SAW direction aligned with a pressure node. A channel is configured to receive the fluid sample and the fluid sample has a flow direction which is at an oblique angle to the SAW direction.,[Xiaoyun Ding][Tony Jun Huang],[The Penn State Research Foundation],"This patent application claims priority from U.S. provisional patent application Ser. No. 61/678,214, filed Aug. 1, 2012, the content of which is incorporated herein in its entirety.",20130731,"This invention was made with government support under Grant No. OD007209, awarded by the National Institutes of Health, and under Grant No. ECCS-0801922 awarded by the National Science Foundation. The government has certain rights in the invention.","","","",""
13921765,20140206,20140034607,IMPLANTABLE INTRAOCULAR PRESSURE DRAIN,"An implanted parylene tube shunt relieves intra-ocular pressure. The device is implanted with an open end in the anterior chamber of the eye, allowing excess fluid to be drained through the tube out of the eye. In one embodiment, only a first end of the tube implanted into the anterior chamber of the eye is open. Intra-ocular pressure (IOP) is then monitored, for example utilizing an implanted sensor. When IOP exceeds a critical valve, a practitioner intervenes, puncturing with a laser a thinned region of the tube lying outside the eye, thereby initiating drainage of fluid and relieving pressure. In accordance with alternative embodiments, the both ends of the tube are open, and the tube includes a one-way valve configured to permit drainage where IOP exceeds the critical value. The tube may include projecting barbs to anchor the tube in the eye without the need for sutures.",[Ellis Fan-chuin Meng][Po-Jui Chen][Damien C. Rodger][Yu-Chong Tai][Mark S. Humayun],"","This application claims priority to U.S. Provisional patent application No. 60/602,110 filed Aug. 17, 2004, commonly assigned, and incorporated by reference herein for all purposes.",20130619,"Work described herein has been supported, in part, by the National Science Foundation (Grant No. EEC-0310723). The United States Government may therefore have certain rights in the invention.",13555329,13921765,"",""
13963560,20140206,20140036271,PROBE APPARATUS FOR MEASURING DEPTH-LIMITED PROPERTIES WITH LOW-COHERENCE ENHANCED BACKSCATTERING,Low-coherence enhanced backscattering (LEBS) spectroscopy is an angular resolved backscattering technique that is sensitive to sub-diffusion light transport length scales in which infoniiation about the scattering phase function is preserved. Lens-based and lens-free fiber optic LEBS probes are described that are capable of measuring optical properties of a target tissue through depth-limited measurements of backscattering angles within the enhanced backscattered cone.,[Vadim BACKMAN][Jeremy D. ROGERS][Nikhil N. MUTYAL][Bradley GOULD][Andrew J. RADOSEVICH],"","This application is a continuation-in-part of U.S. patent application Ser. No. 12/684,837 filed Jan. 8, 2010 and entitled &#x201C;Probe Apparatus for Recognizing Abnormal Tissue,&#x201D; which claims priority to U.S. Provisional Patent Application No. 61/143,407 filed Jan. 8, 2009 and entitled &#x201C;Probe Apparatus for Recognizing Abnormal Tissue,&#x201D; the entire contents of which are incorporated by reference.This application is related to co-pending U.S. patent application Ser. No. 11/604,653 filed Nov. 27, 2006 and entitled &#x201C;Method of Recognizing Abnormal Tissue Using the Detection of Early Increase in Microvascular Blood Content,&#x201D; the entire contents of which are incorporated by reference herein, which application claims priority to U.S. Provisional Patent Application Ser. No. 60/801,947 filed May 19, 2006 and entitled &#x201C;Guide-To-Colonoscopy By Optical Detection Of Colonic Micro-Circulation And Applications Of Same,&#x201D; the entire contents of which are incorporated by reference.This application is also related to co-pending U.S. patent application Ser. No. 11/604,659 filed Nov. 27, 2006 and entitled &#x201C;Apparatus For Recognizing Abnormal Tissue Using The Detection Of Early Increase In Microvascular Blood Content,&#x201D; the entire contents of which are incorporated by reference.This application is also related to co-pending U.S. patent application Ser. No. 11/261,452 filed Oct. 27, 2005 and entitled &#x201C;Multi-Dimensional Elastic Light Scattering,&#x201D; the entire contents of which are incorporated by reference.Some references, which may include patents, patent applications and various publications, are cited and discussed in the following description. The citation and/or discussion of such references is provided merely to clarify the following description, and is not an admission that any such reference is &#x201C;prior art&#x201D; to the subject matter disclosed herein. All references cited and discussed in this specification are incorporated herein by reference in their entireties and to the same extent as if each reference was individually incorporated by reference.",20130809,"This invention was made with government support under R01 CA128641, R01 EB003682, and R01 CA156186 awarded by National Institutes of Health and CBET-0937987 awarded by the National Science Foundation. The government has certain rights in the invention.",12684837,13963560,"",""
14050589,20140206,20140036576,ELECTRONIC DEVICES CONTAINING SWITCHABLY CONDUCTIVE SILICON OXIDES AS A SWITCHING ELEMENT AND METHODS FOR PRODUCTION AND USE THEREOF,"In various embodiments, electronic devices containing switchably conductive silicon oxide as a switching element are described herein. The electronic devices are two-terminal devices containing a first electrical contact and a second electrical contact in which at least one of the first electrical contact or the second electrical contact is deposed on a substrate to define a gap region therebetween. A switching layer containing a switchably conductive silicon oxide resides in the gap region between the first electrical contact and the second electrical contact. The electronic devices exhibit hysteretic current versus voltage properties, enabling their use in switching and memory applications. Methods for configuring, operating and constructing the electronic devices are also presented herein.",[James M. Tour][Jun Yao][Douglas Natelson][Lin Zhong][Tao He],[William Marsh Rice University],"This application is a divisional application of U.S. patent application Ser. No. 12/848,626, filed on Aug. 2, 2010. This application claims priority to U.S. Provisional Patent Application Nos. 61/230,547, filed on Jul. 31, 2009; 61/246,902, filed on Sep. 29, 2009; and 61/330,654 filed on May 3, 2010. Each of the aforementioned applications is incorporated by reference in its entirety herein.",20131010,"This invention was made with Government support under grant number CNS-0720825, awarded by the National Science Foundation; grant number DE-FC-36-05-GO15073, awarded by the Department of Energy; grant number DE-AC05-000R22725, awarded by the Department of Energy; grant number W911NF-08-C-0019, awarded by the Department of Defense; and grant number W911NF-08-C-0133, awarded by the Department of Defense. The Government has certain rights in the invention.",12848626,14050589,"",""
13735814,20140206,20140036605,RESISTIVE SWITCHING FOR NON VOLATILE MEMORY DEVICE USING AN INTEGRATED BREAKDOWN ELEMENT,"A method of suppressing propagation of leakage current in an array of switching devices. The method includes providing a dielectric breakdown element integrally and serially connected to a switching element within each of the switching device. A read voltage (for example) is applied to a selected cell. The propagation of leakage current is suppressed by each of the dielectric breakdown element in unselected cells in the array. The read voltage is sufficient to cause breakdown in the selected cells but insufficient to cause breakdown in the serially connected, unselected cells in a specific embodiment. Methods to fabricate of such devices and to program, to erase and to read the device are provided.",[Wei Lu][Sung Hyun Jo],"","This application is a divisional of U.S. patent application Ser. No. 12/826,653, filed Jun. 29, 2010, now U.S. Pat. No. 8,351,241, which claims the benefit of U.S. Provisional Patent Application No. 61/358,378, filed Jun. 24, 2010. The complete disclosures of these applications are incorporated herein by reference.",20130107,This invention was made with government support under CCF0621823 awarded by the National Science Foundation. The government has certain rights in the invention.,12826653,13735814,"",""
