patentno,patpubdate,title,appno,priorpub,priorpubdate,abstract,invs,assignee,xref,filedate,govint,parentcase,childcase,date371,pctpubno
08362220,20130129,Metal complex compositions and methods for making metal-containing films,12595384,20100168404,20100701,"The present invention provides compositions of matter useful as deposition agents for making structures, including thin film structures and hard coatings, on substrates and features of substrates. In an embodiment, for example, the present invention provides metal complexes having one or more diboranamide or diboranaphosphide ligands that are useful as chemical vapor deposition (CVD) and/or atomic layer deposition (ALD) precusors for making thin film structures and coatings. Metal complex CVD precursors are provided that possess volitilities sufficiently high so as to provide dense, smooth and homogenous thin films and coatings.",[Gregory S. Girolami][Do Young Kim][John R. Abelson][Navneet Kumar][Yu Yang][Scott Daly],[The Board of Trustees of the University of Illinois],"This application is a national stage application under 35 U.S.C. &#xA7;371 of PCT/US08/59728, filed Apr. 9, 2008, which claims the benefit of priority to U.S. provisional Patent Applications 60/911,619 filed Apr. 13, 2007 and 60/914,948 filed Apr. 30, 2007, which are hereby incorporated by reference in their entirety.",20080409,This invention was made with United States government support awarded by the following agencies: NSF DMR03-15428. The United States has certain rights in this invention.,"","",20100311,PCT/US2008/059728
08362311,20130129,Highly Z-selective olefins metathesis,12571036,20110077421,20110331,The present invention relates generally to catalysts and processes for the Z-selective formation of internal olefin(s) from terminal olefin(s) via homo-metathesis reactions.,[Richard R. Schrock][Annie J. King][Yu Zhao][Margaret M. Flook][Amir H. Hoveyda],[Massachusetts Institute of Technology][Trustees of Boston College],"",20090930,This invention was made with the support under the following government contracts: CHE-0554734 awarded by the National Science Foundation and 5-R01-GM59426 awarded by the National Institutes of Health. The government has certain rights in the invention.,"","","",""
08362312,20130129,Supported iridium catalysts,12663044,20100236984,20100923,"A method of converting at least one first alkane to a mixture of at least one low molecular weight alkane (optionally also including additional lower and/or higher molecular weight alkanes) and at least one high molecular weight alkane, comprises: reacting a first alkane in the presence of dual catalyst system comprising a first catalyst (i.e., a hydrogen transfer catalyst) and a second catalyst (i.e., a metathesis catalyst) to produce a mixture of low and high molecular weight alkanes.",[Maurice Brookhart][Alan Goldman][Emily Carson][Zheng Huang][Sabuj Kumar Kundu],[The University of North Carolina at Chapel Hill],"This application is a 35 U.S.C. &#xA7;371 national phase application of PCT Application PCT/US2008/007006, filed Jun. 4, 2008, and published in English on Dec. 18, 2008, as International Publication No. WO 2008/153869, and which claims the benefit of U.S. Provisional Patent Application Ser. No. 60/942,070, filed Jun. 5, 2007, and is also related to Goldman et al., U.S Patent Application Publication No. 2007/0060781, the disclosure of each of which is incorporated by reference herein in its entirety.",20080604,This invention was made with Government support under Grant No. CHE-0107810 from the National Science Foundation. The United States Government has certain rights to this invention.,"","",20100526,PCT/US2008/007006
08362321,20130129,Methods and materials for increasing starch biosynthesis in plants,12322467,20100199385,20100805,"The subject invention concerns materials and methods for providing plants or plant tissue with increased starch biosynthesis. Increased starch biosynthesis provides for increased yield. One aspect of the invention concerns polynucleotides that encode a mutant plant large subunit of AGPase. In one embodiment, a polynucleotide of the invention encodes a plant AGPase large subunit having an amino acid mutation wherein the cysteine amino acid corresponding to amino acid position 424 of wild type maize AGPase large subunit is substituted with an amino acid that results in increased AGPase activity when provided in an AGPase enzyme. In a specific embodiment, the cysteine corresponding to amino acid position 424 of wild type maize AGPase large subunit is substituted with a valine amino acid. The subject invention also comprises a mutant plant large subunit of AGPase encoded by a polynucleotide of the invention. Characterization of kinetic and allosteric properties indicates increased starch yield is provided when the polynucleotides of the invention are expressed in plants such as monocot endosperms.",[L. Curtis Hannah][Nikolaos Georgelis],"[University of Florida Research Foundation, Inc.]","",20090202,"The subject matter of this application has been supported by a research grant from the National Science Foundation under grant numbers IOS-0444031 and IOS-0815104. Accordingly, the government has certain rights in this invention.","","","",""
08362418,20130129,"Non-destructive, high order harmonic ion motion image current detection",12990688,20110108725,20110512,"The invention herein generally relates to non-destructive, high order harmonic ion motion image current detection. In certain embodiments, ion motion corresponding to high order harmonic frequencies, instead of the secular frequencies, is detected using image current detection with a constant excitation applied to the waveform signal.",[Wei Xu][William Chappell][Zheng Ouyang][Robert Graham Cooks],[Purdue Research Foundation],"This application is a national phase application and claims the benefit of PCT/US2009/045649, filed May 29, 2009, which is related to and claims the benefit of U.S. provisional patent application Ser. No. 61/057,494, filed May 30, 2008, the contents of each of which are incorporated by reference herein in their entirety for all purposes.",20090529,The U.S. Government has a paid-up license in this invention and the right in limited circumstances to require the patent owner to license others on reasonable terms as provided for by the terms of Grant Number 0528948 awarded by National Science Foundation.,"","",20101210,PCT/US2009/045649
08362420,20130129,Apparatus and methods for analyzing ions,12439108,20100193678,20100805,An apparatus () for separating Ions based on ion mobility includes a conduit () defining a closed path. The conduit is configured such that a uniform electric field is produced about the closed path upon application of a voltage causing ions within the conduit () to move about the closed path and to separate the ions based upon ion mobility. A method of separating a plurality of ions is also disclosed.,[David E. Clemmer][Samuel I. Merenbloom][Stormy L. Koeniger][Stephen J. Valentine],[Indiana University Research and Technology Corporation],"This application is a U.S. national counterpart application of international application serial No. PCT/US2007/077452 filed Aug. 31, 2007, which claims priority to U.S. Provisional Patent Application No. 60/824,319 filed Sep. 1, 2006. The entireties of both of the disclosures are incorporated herein by reference.",20070831,"This invention was funded in part by grants from the National Science Foundation, NSF (Grant No. CHE-0078737) and the National Institutes of Health, NIH (Grant No. AG-024547); the United States Government has certain rights in this invention.","","",20100419,PCT/US2007/077452
08362618,20130129,Three dimensional nanoscale circuit interconnect and method of assembly by dielectrophoresis,12513925,20100038794,20100218,"An assembly of nanoelements forms a three-dimensional nanoscale circuit interconnect for use in microelectronic devices. A process for producing the circuit interconnect includes using dielectrophoresis by applying an electrical field across a gap between vertically displaced non-coplanar microelectrodes in the presence of a liquid suspension of nanoelements such as nanoparticles or single-walled carbon nanotubes to form a nanoelement bridge connecting the microelectrodes. The assembly process can be carried out at room temperature, is compatible with conventional semiconductor fabrication, and has a high yield. The current-voltage curves obtained from the nanoelement bridge demonstrate that the assembly is functional with a resistance of −40 ohms for gold nanoparticles. The method is suitable for making high density three-dimensional circuit interconnects, vertically integrated nanosensors, and for in-line testing of manufactured conductive nanoelements.",[Ahmed Busnaina][Mehmet R. Dokmeci][Nishant Khanduja][Selvapraba Selvarasah][Xugang Xiong][Prashanth Makaram][Chia-Ling Chen],[Northeastern University],"This application claims the priority of U.S. Provisional Application No. 60/857,646 filed on Nov. 8, 2006 and entitled THREE DIMENSIONAL DIELECTROPHORETIC ASSEMBLY OF GOLD NANOPARTICLES FOR NANODEVICES, and also claims the priority of U.S. Provisional Application No. 60/857,654 filed Nov. 8, 2006 and entitled, THREE DIMENSIONAL DIELECTROPHORETIC ASSEMBLY OF SINGLE-WALLED CARBON NANOTUBES FOR INTEGRATED CIRCUIT INTERCONNECTS, both of which are hereby incorporated by reference herein.",20071108,"The invention was made with support from Grant NSF-0425826 from the National Science Foundation Nanoscale Science and Engineering Center, Contract FA8718-06-C-0045 from the Air Force Research Laboratory, and Grant NER-0608892 from the National Science Foundation. The United States Government has certain rights in the invention.","","",20090507,PCT/US2007/023573
08362651,20130129,Efficient near-field wireless energy transfer using adiabatic system variations,12571949,20100148589,20100617,"Disclosed is a method for transferring energy wirelessly including transferring energy wirelessly from a first resonator structure to an intermediate resonator structure, wherein the coupling rate between the first resonator structure and the intermediate resonator structure is κ, transferring energy wirelessly from the intermediate resonator structure to a second resonator structure, wherein the coupling rate between the intermediate resonator structure and the second resonator structure is κ, and during the wireless energy transfers, adjusting at least one of the coupling rates κand κto reduce energy accumulation in the intermediate resonator structure and improve wireless energy transfer from the first resonator structure to the second resonator structure through the intermediate resonator structure.",[Rafif E. Hamam][Aristeidis Karalis][John D. Joannopoulos][Marin Soljacic],[Massachusetts Institute of Technology],"Pursuant to U.S.C. 517 119(e), this application claims priority to U.S. Provisional Application Ser. No. 61/101,809, Oct. 1, 2008. The contents of the prior application is incorporated herein by reference in its entirety.",20091001,"This invention was made with government support under grant number DE-FG02-99ER45778 awarded by the Department of Energy, grant number DMR-0213282 awarded by the National Science Foundation, and grant number W911NF-07-D-0004 awarded by the Army Research Office. The Government has certain rights in this invention.","","","",""
08362684,20130129,Quantum dot white and colored light-emitting devices,13465553,20120280611,20121108,"A light-emitting device comprising a population of quantum dots (QDs) embedded in a host matrix and a primary light source which causes the QDs to emit secondary light and a method of making such a device. The size distribution of the QDs is chosen to allow light of a particular color to be emitted therefrom. The light emitted from the device may be of either a pure (monochromatic) color, or a mixed (polychromatic) color, and may consist solely of light emitted from the QDs themselves, or of a mixture of light emitted from the QDs and light emitted from the primary source. The QDs desirably are composed of an undoped semiconductor such as CdSe, and may optionally be overcoated to increase photoluminescence.",[Moungi G. Bawendi][Jason Heine][Klavs F. Jensen][Jeffrey N. Miller][Ronald L. Moon],[Massachusetts Institute of Technology],"This application is a continuation of U.S. application Ser. No. 13/208,169, filed Aug. 11, 2011, now U.S. Pat. No. 8,174,181 which is a continuation of U.S. application Ser. No. 12/700,711 filed on Feb. 4, 2010, now U.S. Pat. No. 8,053,972, which is a continuation of U.S. application Ser. No. 11/787,152 filed on Apr. 13, 2007, now, U.S. Pat. No. 7,692,373, which is a divisional of U.S. application Ser. No. 09/350,956, filed Jul. 9, 1999, now U.S. Pat. No. 6,803,719, which claims benefit of U.S. application Ser. No. 09/167,795, filed Oct. 7, 1998, now U.S. Pat. No. 6,501,091, which claims benefit of U.S. Provisional Application 60/092,120, filed Apr. 1, 1998, the disclosures of which are incorporated herein by reference in their entirety.",20120507,This invention was made with government support under Grant Number DMR9400034 awarded by the National Science Foundation. The government has certain rights in the invention.,13208169,13465553,"",""
08363465,20130129,High speed low power magnetic devices based on current induced spin-momentum transfer,13041104,20120103792,20120503,"A high speed and low power method to control and switch the magnetization direction and/or helicity of a magnetic region in a magnetic device for memory cells using spin polarized electrical current. The mapetic device comprises a reference magnetic layer with a fixed magnetic helicity and/or magnetization direction and a free magnetic layer with a changeable magnetic helicity and/or magnetization direction. The fixed magnetic layer and the free magnetic layer are preferably separated by a non-magnetic layer. The fixed and free magnetic layers may have magnetization directions at a substantially nonzero angle relative to the layer normal. A current can be applied to the device to induce a torque that alters the magnetic state of the device so that it can act as a magnetic memory for writing information. The resistance, which depends on the magnetic state of the device, is measured to read out the information stored in the device.",[Andrew Kent][Daniel Stein][Jean-Marc Beaujour],[New York University],"This patent application is a divisional of U.S. patent application Ser. No. 12/490,588, filed Jun. 24, 2009, which is a continuation-in-part of U.S. patent application Ser. No. 11/932,745, filed Oct. 31, 2007, which is a continuation-in-part of U.S. patent application Ser. No. 11/498,303, filed Aug. 1, 2006, which is a continuation-in-part of U.S. patent application Ser. No. 11/250,791, filed Oct. 13, 2005, allowed Nov. 14, 2006, and issued as U.S. Pat. No. 7,170,778 on Jan. 30, 2007, which is a continuation of U.S. patent application Ser. No. 10/643,762, filed Aug. 19, 2003, allowed Sep. 12, 2005, and issued as U.S. Pat. No. 6,980,469 on Dec. 27, 2005, all of which are incorporated herein by reference in their entirety.",20110304,"This invention was made with government support under Contract Number NSF-DMR-0706322 entitled &#x201C;Spin Transfer in Magnetic Nanostructures&#x201D; and NSF-PHY-0601179 entitled &#x201C;Noise-Induced Escape in Multistable Systems&#x201D; awarded by the National Science Foundation, and Contract Number ARO-W911NF-07-1-0643 entitled &#x201C;Electronics: Ul tra-Fast Magnetoelectronic Devices&#x201D; awarded by the Army Research Office. The government has certain rights in the invention.",12490588,13041104,"",""
08364510,20130129,Revenue optimization for customers or customer subsets,13114389,20120303416,20121129,Disclosed are various embodiments for determining discounts that optimize revenue for customers or customer subsets. Transaction records that are associated with a customer and a merchant are obtained. Each transaction record identifies a corresponding purchase of a quantity of one of multiple items by the customer from the merchant at a corresponding unit purchase price. A normalized unit purchase price is generated for each transaction record by normalizing the respective unit purchase price relative to a respective unit retail price at the time of purchase. A demand curve is generated for the customer for the items based at least in part on the transaction records and the normalized unit purchase prices. The demand curve identifies a quantity of units that the customer is predicted to purchase at a range of normalized unit purchase prices.,[Ronnie J. Garmon][Jim J. Deffenbaugh],"[Vuelogic, LLC]","",20110524,This invention was made with Government support under grant No. 0923704 awarded by the National Science Foundation. The Government has certain rights in this invention.,"","","",""
08365633,20130205,"Devices, systems and methods for minimally invasive surgery of the throat and other portions of mammalian body",10850821,20050059960,20050317,"Featured are systems, devices and apparatuses for use in minimally invasive surgical, diagnostic or therapeutic methods and/or techniques, in particular methods and/or techniques for a mammalian throat. In particular embodiments, a dexterity apparatus including one or more dexterity devices is featured, where each of the dexterity devices comprises surgical tools and each is configured and arranged with end-tip dexterity for enhanced manipulation. A portion of the dexterity devices is snake like, which is re-configurable (i.e., can be bent) so as to in effect maneuver the surgical tool and put the tool in a desired position with respect to the surgical site. Another portion of the dexterity device includes the surgical tool thereby providing the capability of performing surgical actions such as sewing, gripping, soft tissue manipulation, cutting and suction of saliva, blood and other materials from the surgical site.",[Nabil Simaan][Russell H. Taylor][Paul Flint][Gregory Chirikjian][David Stein],[The Johns Hopkins University],"This application claims the benefit of U.S. Provisional Application Ser. No. 60/472,168 filed on May 21, 2003, the teachings of which are incorporated herein by reference.",20040521,"The present invention was supported by grants from the National Science Foundation (NSF) under Engineering Research Center Grant No. EEC9731478, NSF Grant No. IIS9801684. The U.S. Government may have certain rights to the present invention.","","","",""
08366755,20130205,Photoreceptor system for melatonin regulation and phototherapy,12657533,20100214559,20100826,"The present invention involves a light system for stimulating or regulating neuroendocrine, circadian, and photoneural systems in mammals based upon the discovery of peak sensitivity ranging from 425-505 nm; a light meter system for quantifying light which stimulates or regulates mammalian circadian, photoneural, and neuroendocrine systems. The present invention also relates to translucent and transparent materials, and lamps or other light sources with or without filters capable of stimulating or regulating neuroendocrine, circadian, and photoneural systems in mammals. Additionally, the present invention involves treatment of mammals with a wide variety of disorders or deficits, including light responsive disorders, eating disorders, menstrual cycle disorders, non-specific alerting and performance deficits, hormone-sensitive cancers, and cardiovascular disorders.",[George Brainard][Gena Glickman],"[Progressive Lighting and Radiometrics, LLC]","This application is a continuation of non-provisional application of George Brainard and Gena Glickman, Ser. No. 09/853,428, filed on May 10, 2001, entitled: Photoreceptor System For Melatonin Regulation And Phototherapy, now U.S. Pat. No. 7,678,140. The entire disclosure of parent patent application of George Brainard and Gena Glickman, Ser. No. 09/853,428, filed on May 10, 2001, is incorporated herein by reference.This application is related to, claims priority under and claims the benefit of the earliest available effective filing dates from the following listed applications:  ",20100122,This invention was made with government support under grants from NIH RO1NS36590 awarded by the National Institutes of Health.; NSBIR/NASA HPF.002.08 (to GCB) awarded by the National Space Biology Research Institute in cooperation with the National Aeronautics and Space Administration; NSF IBN9809916 awarded by the National Science Foundation; and DOD RO70HY (to MDR) awarded by the Department of Defense. The government has certain rights in the invention.,09853428,12657533,"",""
08366974,20130205,Nanoscale lamellar photoconductor hybrids and methods of making same,12631633,20100143679,20100610,"An article of manufacture and methods of making same. In one embodiment, the article of manufacture has a plurality of zinc oxide layers substantially in parallel, wherein each zinc oxide layer has a thickness d, and a plurality of organic molecule layers substantially in parallel, wherein each organic molecule layer has a thickness dand a plurality of molecules with a functional group that is bindable to zinc ions, wherein for every pair of neighboring zinc oxide layers, one of the plurality of organic molecule layers is positioned in between the pair of neighboring zinc oxide layers to allow the functional groups of the plurality of organic molecules to bind to zinc ions in the neighboring zinc oxide layers to form a lamellar hybrid structure with a geometric periodicity d+d, and wherein dand dsatisfy the relationship of d≦d≦3d.",[Samuel I. Stupp][Josh Goldberger][Marina Sofos],[Northwestern University],"This application claims priority to and the benefit of, pursuant to 35 U.S.C. &#xA7;119(e), U.S. provisional patent application Ser. No. 61/119,833, filed Dec. 4, 2008, entitled &#x201C;BI-FUNCTIONAL ORGANIC/ZINC OXIDE NANOSTRUCTURED HYBRID FILMS, METHODS OF MAKING SAME, AND APPLICATIONS OF SAME,&#x201D; by Josh Goldberger, Marina Sofos and Samuel I. Stupp, the contents of which is incorporated herein in its entirety by reference.Some references, which may include patents, patent applications and various publications, are cited in a reference list and discussed in the description of this invention. The citation and/or discussion of such references is provided merely to clarify the description of the present invention and is not an admission that any such reference is &#x201C;prior art&#x201D; to the invention described herein. All references cited and discussed in this specification are incorporated herein by reference in their entireties and to the same extent as if each reference was individually incorporated by reference. In terms of notation, hereinafter, superscript &#x201C;n&#x201D; represents the nth reference cited in the reference list. For example, [ ]represents the 8th reference cited in the reference list, namely, Stupp, S. I. &amp; Braun, P. V. Molecular manipulation of microstructures: Biomaterials, ceramics, and semiconductors. 277, 1242-1248 (1997).",20091204,This invention was made with government support under Grant No. DE-FG02-00ER54810 awarded by the Department of Energy and grant number DMR0605427 awarded by the National Science Foundation. The government has certain rights in the invention.,"","","",""
08367034,20130205,Methods for preparing single-walled carbon nanotubes,11628256,20080069760,20080320,"The present invention relates to cobalt and molybdenum doped mesoporous silica catalysts and methods for using the catalysts to making Single-Walled Carbon Nanotubes. The methods offer increased control over the orientation, length and diameter of the nanotubes produced.",[Stephen O'Brien][Limin Huang][Brian Edward White],[The Trustees of Columbia University in the City of New York],"This application is a U.S. National Phase application under 35 U.S.C. 371 of International patent application no. PCT/US2005/019441, filed Jun. 3, 2005, which claims the benefit of U.S. provisional application No. 60/577,110, filed Jun. 4, 2004, the disclosure of which are incorporated by reference herein in their entireties.",20050603,"The invention disclosed herein was made with U.S. Government support from the National Science Foundation (CHE-0117752 and DE-FG02-03ER15463) and the New York State Office of Science, Technology and Academic Research (NYSTAR). Accordingly, the U.S. Government and the State of New York have certain rights in this invention.","","",20070926,PCT/US2005/019441
08367035,20130205,Methods of making spatially aligned nanotubes and nanotube arrays,13596343,20120321785,20121220,"The present invention provides arrays of longitudinally aligned carbon nanotubes having specified positions, nanotube densities and orientations, and corresponding methods of making nanotube arrays using guided growth and guided deposition methods. Also provided are electronic devices and device arrays comprising one or more arrays of longitudinally aligned carbon nanotubes including multilayer nanotube array structures and devices.",[John A. Rogers][Coskun Kocabas][Moonsub Shim][Seong Jun Kang][Jang-Ung Park],[The Board of Trustees of the University of Illinois],"This application is a continuation of U.S. application Ser. No. 11/465,317, filed on Aug. 17, 2006, now abandoned, which claims priority under 35 U.S.C. 119(e) to U.S. provisional Patent Application 60/779,714 filed Mar. 3, 2006, each of which are hereby incorporated by reference in its entirety.",20120828,This invention was made with United States Government support under Contract Number 0403489 awarded by the National Science Foundation (NSF). The United States Government has certain rights in the invention.,11465317,13596343,"",""
08367117,20130205,Nanocomposite hyaluronic acid-clay based hydrogels,13104605,20110275572,20111110,"Hydrogels formed from hyaluronic acid, a nanoclay and gelatin-type A. The hyaluronic acid is preferably dissolved in a cell culture medium containing amino acids, salts, glucose, vitamins and an antibiotic to form a hyaluronic acid solution. The gelatin-type A has a weight/volume of from about 0.02% to 0.08%. The nanoclay is exfoliated in deionized water and preferably includes SiO, MgO, NaO and LiO.",[Miriam Rafailovich][Divya Bhatnagar][Mary K. Cowman],[The Research Foundation of State University of New York][Polytechnic Institute of New York University],"This application claims priority based on provisional application Ser. No. 61/332,976, filed on May 10, 2010, which is incorporated herein by reference in its entirety.",20110510,"This invention was made with government support under grant number DMR 0606387 awarded by the National Science Foundation, Division of Materials Research. The government has certain rights in the invention.","","","",""
08367386,20130205,Cytochrome P450 oxygenases,13323398,20120184015,20120719,"Nucleic acids encoding cytochrome P450 variants are provided. The cytochrome P450 variants of have a higher alkane-oxidation capability, alkene-oxidation capability, and/or a higher organic-solvent resistance than the corresponding wild-type or parent cytochrome P450 enzyme. A preferred wild-type cytochrome P450 is cytochrome P450 BM-3. Preferred cytochrome P450 variants include those having an improved capability to hydroxylate alkanes and epoxidate alkenes comprising less than 8 carbons, and have amino acid substitutions corresponding to V78A, H236Q, and E252G of cytochrome P450 BM-3. Preferred cytochrome P450 variants also include those having an improved hydroxylation activity in solutions comprising co-solvents such as DMSO and THF, and have amino acid substitutions corresponding to T235A, R471A, E494K, and S1024E of cytochrome P450 BM-3.",[Edgardo Farinas][Frances H. Arnold][Ulrich Schwaneberg][Anton Glieder],[California Institute of Technology],"This application claims priority from, and is a continuation of, U.S. patent application Ser. No. 12/754,216, filed Apr. 5, 2010 (now issued as U.S. Pat. No. 8,076,114), which is a continuation of U.S. patent application Ser. No. 11/800,970, filed May 7, 2007 (now issued as U.S. Pat. No. 7,691,616), which is a continuation of U.S. patent application Ser. No. 10/201,213, filed Jul. 22, 2002 (now issued as U.S. Pat. No. 7,226,768), which is a non-provisional of U.S. Application Ser. No. 60/306,766, filed Jul. 20, 2001. Each of these prior applications is hereby incorporated by reference in its entirety.",20111212,This invention was made with Government Support under Grant Nos. DBI-9807460 (ETF) and BES-9981770 (FHA) awarded by the National Science Foundation. The U.S. Government has certain rights in this invention.,12754216,13323398,"",""
08367416,20130205,Nucleic acid based fluorescent sensor for mercury detection,12672833,20120149119,20120614,"A nucleic acid enzyme comprises an oligonucleotide containing thymine bases. The nucleic acid enzyme is dependent on both Hgand a second ion as cofactors, to produce a product from a substrate. The substrate comprises a ribonucleotide, a deoxyribonucleotide, or both.",[Yi Lu][Juewen Liu],[The Board of Trustees of the University of Illinois],"This application claims priority to provisional application No. 60/955,316 entitled &#x201C;Nucleic Acid Based Fluorescent Sensor For Mercury Detection&#x201D; filed 10 Aug. 2007, the entire contents of which are hereby incorporated by reference, except where inconsistent with the present application.",20080806,"This subject matter of this application may have been funded in part under the following research grants and contracts: National Science Foundation Contract Numbers CTS-0120978 and DMI-0328162, and U.S. Department of Energy Contract Number DE-FG02-01-ER63179. The U.S. Government may have rights in this invention.","","",20100209,PCT/US2008/072327
08367435,20130205,Methods and apparatus for control of hydrothermal nanowire synthesis,12960182,20110143464,20110616,"In exemplary implementations of this invention, hydrothermal synthesis of zinc oxide nanowires is morphologically controlled. Metal complex ions are used to suppress growth in a face-selective manner, by electrostatic crystal growth inhibition. This permits the aspect ratio (height/diameter) of the nanowires to be dynamically tuned over a wide range, from needle-like nanowires that are efficient field emitters to flattened nanowires with a platelet-like shape. The nanowire synthesis is all inorganic and occurs at low temperatures (e.g., &lt;=60° C.). The growth inhibition may be predictively modeled, using speciation plots and treating non-zinc complex ions as ligands. Microfluidic channels may be used for the synthesis, with different solutions flowing down different channels, permitting nanowires with different properties to be synthesized in parallel. This invention may be used to produce field emission devices and nanowire-embedded AC electroluminescent devices, and for in-situ fabrication of spatially complex integrated devices in a polymeric microfluidic system.",[Brian Yichiun Chow][Jaebum Joo][Manu Prakash],[Massachusetts Institute of Technology],"This application claims the benefit of U.S. Provisional Application Ser. No. 61/266,498, filed Dec. 3, 2009, the entire disclosure of which is herein incorporated by reference.",20101203,"This invention was made with U.S. government support under grant number CCR0122419, awarded by the National Science Foundation. The government has certain rights in this invention.","","","",""
08367639,20130205,Hydrogels with covalent and noncovalent crosslinks,12814826,20110033543,20110210,A method for targeted delivery of therapeutic compounds from hydrogels is presented. The method involves administering to a cell a hydrogel in which a therapeutic compound is noncovalently bound to heparin. The hydrogel may contain covalent and non-covalent crosslinks.,[Kristi L. Kilck][Nori Yamaguchi],[University of Delaware],"This application claims the benefit of U.S. Provisional Application No. 60/666,787, filed Mar. 31, 2005, U.S. patent application Ser. No. 11/395,902, filed Mar. 31, 2006 now U.S. Pat. No. 7,737,131, of which it is a continuation-in-part, and U.S. patent application Ser. No. 12/767,931, filed Apr. 27, 2010, of which it is a continuation-in-part. The contents of each of these priority applications are incorporated herein by reference.",20100614,"The work described in this application was sponsored by the following Federal Agencies: NSF NIRT under Contract Number DMR-0210223, NASA under Contract Number NAGS-01923, NIH, Nanoscale Engineering, under Contract Number ROI EB003172, and NIH under Contract Number RO1-EB006006.",12767931,12814826,"",""
08367680,20130205,Antibacterial small molecules and methods for their synthesis,12412658,20090270423,20091029,"The present invention relates generally to compounds providing antibacterial therapeutic agents and preparations, and related methods of using and making antibacterial compounds. Antibacterial compounds of the present invention include chalcone, alkylpyrimidine, aminopyrimidine and cyanopyridine compounds and derivatives thereof exhibiting minimum inhibitory concentrations (MIC) similar to or less than conventional antibacterial compounds in wide use.",[Helen E. Blackwell][Matthew D. Bowman][Joseph R. Stringer],[Wisconsin Alumni Research Foundation],"This application claims priority under 35 U.S.C. &#xA7;119(e) to U.S. Provisional Patent Application 61/040,562, filed Mar. 28, 2008, which is hereby incorporated by reference in its entirety.",20090327,This invention was made with United States government support awarded by the following agencies: National Science Foundation Grant CHE-0449959. The United States government has certain rights in the invention.,"","","",""
08367796,20130205,Catalytic polymerization of polymers containing electrophilic linkages using nucleophilic reagents,12496535,20110003949,20110106,"The disclosure relates to methods and materials useful for polymerizing a monomer. In one embodiment, for example, the disclosure provides a method for polymerizing a monomer containing a plurality of electrophilic groups, wherein the method comprises contacting the monomer with a nucleophilic reagent in the presence of a guanidine-containing catalyst. The methods and materials of the disclosure find utility, for example, in the field of materials science.",[James Lupton Hedrick][Russell Clayton Pratt][Robert M. Waymouth],[International Business Machines Corporation][Stanford University],"",20090701,This invention was made with Government support under contract 0645891 awarded by the National Science Foundation. The Government has certain rights in this invention.,"","","",""
08368008,20130205,Optical trapping methods and apparatus employing one or more Fresnel zone plates,12679436,20100288913,20101118,"Methods and apparatus () for trapping fluid-borne object(s) () using one or more Fresnel zone plates () located in proximity to a fluid medium (). Optical tweezers based on one or more Fresnel zone plates may be integrated with a microfluidic structure (e.g., chambers, channels) () of various geometries so as to form one or more optical traps () within a fluid medium contained by the microfluidic structure(s). Three-dimensional trapping of objects can be obtained with stiffness comparable to that of conventional optical tweezers based on a microscope objective. In one example, a single Fresnel zone plate is particularly configured to form multiple optical traps upon irradiation, so as to trap multiple objects simultaneously. Exemplary applications of the methods and apparatus disclosed herein include determination of various fluid medium properties (e.g., velocity, refractive index, viscosity, temperature, pH) and object sorting.",[Ethan Schonbrun][Charles Rinzler][Kenneth B. Crozier],[President and Fellows of Harvard College],"This application is a U.S. national stage application under 35 U.S.C. &#xA7;371 of International Application No. PCT/US2008/011033, filed Sep. 23, 2008, and entitled &#x201C;OPTICAL TRAPPING METHODS AND APPARATUS EMPLOYING ONE OR MORE FRESNEL ZONE PLATES,&#x201D; which claims benefit under 35 U.S.C. &#xA7;119(e) of U.S. Provisional Application No. 60/974,479, filed Sep. 23, 2007, entitled &#x201C;METHODS AND APPARATUS FOR ON CHIP TRAPPING WITH A WATER IMMERSION ZONE PLATE,&#x201D; the entire contents of both of which are herein incorporated by reference in their entireties.",20080923,"Some of the research relating to the subject matter disclosed herein was sponsored by the United States National Science Foundation and the Defense Advanced Research Projects Agency (DARPA) Grant No. HR001-06-1-0044, and the United States government has certain rights to some disclosed subject matter.","","",20100730,PCT/US2008/011033
08369134,20130205,TFET based 6T SRAM cell,12912904,20120106236,20120503,Memory devices and methods of operation are provided. A memory device includes first and second cross-coupled inverters and first and second access transistors coupled to an input node of the second inverter. The memory device also includes a control circuit for providing a first reference voltage at a first ground node of the first inverter and a second reference voltage at a second ground node of the second inverter. The first access transistor is configured to conduct current from a first bit line to the input node and to provide substantially no current conduction from the input node to the first bit line. The second access transistor is configured to conduct current from the input node to one of the first bit line and a second bit line and to provide substantially no current conduction from the input node to the one of first and second bit lines.,[Jawar Singh][Ramakrishnan Krishnan][Saurabh Mookerjea][Suman Datta][Vijaykrishnan Narayanan],[The Penn State Research Foundation],"",20101027,"This invention was made with government support Grant No. 0829926, awarded by the National Science Foundation. The Government has certain rights in the invention.","","","",""
