patentno,patpubdate,title,appno,priorpub,priorpubdate,abstract,invs,assignee,xref,filedate,govint,parentcase,childcase,date371,pctpubno
07173697,20070206,"Low truncation loss, non-reciprocal nephelometer with integrating sphere",11259934,"","","A non-reciprocal nephelometer is disclosed herein that uses an integrating sphere with attached truncation-reduction tubes to contain the sample volume and to integrate the scattered light. The disclosed nephelometer improves on the imperfect angular response by using an integrating sphere design with forward (backward) truncation angles of ≈1° (≈179°), it reduces sampling losses by employing a substantially straight vertical flow path. In one disclosed embodiment, an illumination assembly consisting of one or multiple diffuse light sources is provided for homogenously illuminating the integrating sphere. An illumination aperture admits light from the light sources, a sensing aperture admits scattered light to an optical detector, and a dark aperture provides a dark background viewing area for the optical detector.",[Hans Moosmüller][Patrick W. Arnott],"","This application is a continuation-in-part of U.S. patent application Ser. No. 10/865,235, filed Jun. 9, 2004, which claims priority to U.S. Provisional Patent Application Ser. No. 60/477,290, filed Jun. 9, 2003, which is incorporated by reference as if set forth herewith.",20051026,"This invention was developed with federal support from the National Science Foundation, contract No. ATM-9871192.",10865235,11259934,"",""
07175818,20070213,Extraction of metals with diquaternary ammonium salts,10758300,20040200782,20041014,"Selective extraction of a metal anion complex, such as a platinum-group metal halide, from an aqueous solution containing other metal anions or anion complexes, by contacting the solution with a diquaternary ammonium salt having two quaternary nitrogens spaced at a distance less than about 10 Å, selectively binding the metal anion complex to the diquaternary ammonium salt to form an organo-metallic complex, and separating the organo-metallic complex from the solution. Alternatively, the diquaternary ammonium salts may be adsorbed or chemically bonded to a substrate, and the metal anion complex-containing solution passed over the substrate. Preferably, the two quaternary nitrogens are spaced a distance apart that is complementary to the ionic diameter of the target metal anion complex. Typically, the platinum group metal halide anion complexes have a valence of −2 and each of the two quaternary nitrogens of the diquaternary ammonium salt have a valence of +1, such that the organo-metallic complex formed is a stable pair.",[Waheguru Pal Singh],"[Lynntech, Inc.]","This application is a continuation-in-part of U.S. application Ser. No. 10/071,872 now U.S. Pat. No. 6,890,496 filed on Feb. 7, 2002, U.S. application Ser. No. 10/427,028 filed on Apr. 30, 2003, and U.S. application Ser. No. 10/647,104 filed on Aug. 21, 2003.",20040114,This invention was made with government support under grant number DMI-0216373 awarded by the National Science Foundation (NSF). The government has certain rights in this invention.,10647104,10758300,"",""
07176036,20070213,Electroactive microspheres and methods,10666412,20040058389,20040325,"Methods and devices for electrochemical detection of a specific binding pair member utilizing a microsphere with an incorporated electroactive marker, wherein a member of the specific binding pair to be detected is bound, directly or through one or more intermediates, to the microsphere. Multiple specific binding pair members may be detected by use of electrochemically distinguishable electroactive markers. Microspheres with incorporated electroactive markers may include one or more functional groups for binding members of specific binding pairs, and are preferably insoluble in aqueous solvents but soluble in selected organic solvents.",[Joseph Wang][Ronen Polsky][Kathryn L. Turner],"[Arrowhead Center, Inc.]","This application claims the benefit of the filing of U.S. Provisional Patent Application Ser. No. 60/412,246, entitled &#x201C;Encapsulated Electroactive Marker Systems and Methods&#x201D;, filed on Sep. 20, 2002, and the specification thereof is incorporated herein by reference.",20030918,The U.S. Government has a paid-up license in this invention and the right in limited circumstances to require the patent owner to license others on reasonable terms as provided for by the terms of Grant Number CHE 0209707 awarded by the National Science Foundation and Award No. DAMD17-00-1-0366 awarded by U.S. Army Medical Research.,"","","",""
07176037,20070213,"Labeled peptides, proteins and antibodies and processes and intermediates useful for their preparation",10455713,20040067537,20040408,"The invention provides peptide synthons having protected functional groups for attachment of desired moieties (e.g. functional molecules or probes). Also provided are peptide conjugates prepared from such synthons, and synthon and conjugate preparation methods including procedures for identifying optimum probe attachment sites. Biosensors are provided having functional molecules that can locate and bind to specific biomolecules within living cells. Biosensors can detect chemical and physiological changes in those biomolecules as living cells are moving, metabolizing and reacting to its environment. Methods are included for detecting GTP activation of a Rho GTPase protein using polypeptide biosensors. When the biosensor binds GTP-activated Rho GTPase protein, an environmentally sensitive dye emits a signal of a different lifetime, intensity or wavelength than when not bound. New fluorophores whose fluorescence responds to environmental changes are also provided that have improved detection and attachment properties, and that can be used in living cells, or in vitro.",[Klaus M. Hahn][Alexei Toutchkine][Rajeev Muthyala][Vadim Kraynov][Steven J. Bark][Dennis R. Burton][Chester Chamberlain],[The Scripps Research Institute],"This application is a continuation of PCT/US01/22194, filed on Jul. 13, 2001, which claimed priority under 35 U.S.C. 119 of U.S. application Ser. No. 09/839,577, filed Apr. 20, 2001, U.S. Provisional Application Ser. No. 60/279,302, filed Mar. 28, 2001, PCT/US00/26821, filed Sep. 29, 2000, and U.S. Provisional Application Ser. No. 60/218,113, filed Jul. 13, 2000, which applications are incorporated herein by reference.",20030603,"The invention described herein was made with United States Government support under Grant Number MCB-9812248 awarded by the National Science Foundation, and under Grant Numbers CA58689, AG15430 and GM 57464 awarded by the National Institutes of Health. The United States Government has certain rights in this invention.",PCT/US01/22194,10455713,"",""
07176245,20070213,Block copolymer processing for mesostructured inorganic oxide materials,10426441,20030205528,20031106,"Mesoscopically ordered, hydrothermally stable metal oxide-block copolymer composite or mesoporous materials are described herein that are formed by using amphiphilic block polymers which act as structure directing agents for the metal oxide in a self-assembling system.","[Galen D. Stucky][Bradley F. Chmelka][Dongyuan Zhao][Nick Melosh][Qisheng Huo][Jianglin Feng][Peidong Yang][David Pine][David Margolese][Wayne Lukens, Jr.][Glenn H. Fredrickson][Patrick Schmidt-Winkel]",[The Regents of the University of California],"This application is a continuation of U.S. Non-Provisional Application No. 09/554,259 filed on Dec. 11, 2000 now U.S. Pat. No. 6,592,764 which claimed the benefit of PCT/U.S. 98/26201, filed Dec. 9, 1998, and also claimed the benefit of U.S. Provisional Application Nos. 60/069,143, filed Dec. 9, 1997, and 60/097,012, filed Aug. 18, 1998.",20030430,"This invention was made with Government support under Grant Nos. DMR 9257064, DMR 9520971 and DMR 9632716 from the National Science Foundation, and Grant No. DAAH-04-96-1-0443 from the United States Army Research Office. The Government has certain rights in this invention.",09554259,10426441,"",""
07176355,20070213,Plastid rRNA operon promoter elements for construction of chimeric promoters for transgene expression,10737251,20040221338,20041104,"Prrn promoter elements for enhancing expression of heterologous molecules, including RNA and proteins in the plastids of higher plants are disclosed.",[Pal Maliga][Jon Y. Suzuki],"[Rutgers, The State University of New Jersey]","This application claims priority to U.S. Provisional Application 60/433,302, filed Dec. 13, 2002. The entire disclosure of the '302 application is incorporated by reference herein.",20031215,"Pursuant to 35 U.S.C. &#xA7;202(c), it is acknowledged that the U.S. Government has certain rights in the invention described, which was made in part with funds from the National Science Foundation, Grant Number MCB 99-05043.","","","",""
07176445,20070213,"Use of multiple optical vortices for pumping, mixing and sorting",11266989,20060054793,20060316,"A method for creating large numbers of high-quality optical traps in arbitrary three-dimensional configurations and dynamically reconfiguring the traps under computer control. The method uses computer-generated diffractive optical elements to convert one or more optical tweezers into one or more optical vortices. The method involves combining the optical vortex technique with the holographic optical tweezer technique to create multiple optical vortices in arbitrary configurations. The method also involves employing the rotation induced in trapped particles by optical vortices to assemble clusters of particles into functional micromachines, to drive previously assembled micromachines, to pump fluids through microfluidics channels, to control flows of fluids through microfluidics channels, to mix fluids within microfluidics channels, to transport particles, to sort particles and to perform other related manipulations and transformations on matter over length scales.",[Jennifer E. Curtis][Brian A. Koss][David G. Grier],[University of Chicago],"This application is a Continuation of U.S. application Ser. No. 11/059,876 filed Feb. 17, 2005; which is a Continuation of U.S. application Ser. No. 10,847,042 filed May 17, 2004, now U.S. Pat. No. 6,858,833; which is Continuation of U.S. application Ser. No. 10/050,213 filed Jan. 16, 2002, now U.S. Pat. No. 6,737,634 incorporated herein by reference in its entirety.",20051104,"This work was funded by the National Science Foundation through Grant Number DMR-9730189, and by the MRSEC program of the National Science Foundation through Grant Number DMR-980595. The government has certain rights in this invention.",11059876,11266989,"",""
07177389,20070213,X-ray tomography and laminography,11031650,20050265517,20051201,"An apparatus for imaging objects with x rays using an x-ray tube, refractive x-ray lens and area detector. Cross sectional images of individual planes within an object are achieved through tomographic and laminographic exposure and image processing. The use of refractive x-ray lenses to achieve high resolution eliminates the need for vanishingly small microspot x-ray sources to achieve high resolution that current x-ray tomographic and laminographic systems suffer.",[Charles K. Gary],[Adelphi Technology],"This patent application claims priority from U.S. Provisional Patent Application Ser. No. 60/535,415, filed Jan. 9, 2004 by inventor Charles K. Gary entitled &#x201C;X-RAY LAMINOGRAPHY WITH COMPOUND REFRACTIVE LENSES,&#x201D; and from U.S. Provisional Patent Application Ser. No. 60/536,780, filed Jan. 15, 2004 by inventor Charles K. Gary entitled &#x201C;X-RAY TOMOGRAPHY WITH COMPOUND REFRACTIVE LENSES AND X-RAY TUBES.&#x201D;",20050107,The invention was made with Government support under grant # 0319668 awarded by the National Science Foundation. The Government has certain rights in this invention.,"","","",""
07177486,20070213,Dual bootstrap iterative closest point method and algorithm for image registration,10408927,20030190091,20031009,"An iterative method and associated algorithm for performing image registration to map features in a first image to corresponding features in a second image in accordance with a transformation model. Upon convergence of a parameter vector associated with the model, a current bootstrap region includes and exceeds an initial bootstrap region that is initially established. During the iterations, the parameter vector is estimated by minimizing an objective function with respect to the parameter vector. Each iteration generates a next bootstrap region that minimally includes the current bootstrap region and may exceed the current bootstrap region. The model may change in successive iterations.",[Charles V. Stewart][Chia-Ling Tsai][Badri Roysam],[Rensselaer Polytechnic Institute],"The present invention claims priority to U.S. Provisional No. 60/370,603, filed on Apr. 8, 2002, which incorporated herein by reference in its entirety.",20030407,The U.S. Government has a paid-up license in this invention and the right in limited circumstances to require the patent owner to license others on reasonable terms as provided for by the terms of Grant No. EIA-0000417 awarded by National Science Foundation. The U.S. Government has a paid-up license in this invention and the right in limited circumstances to require the patent owner to license others on reasonable terms as provided for by the terms of Grant No. RR14038 awarded by National Institutes of Health.,"","","",""
07177810,20070213,Method and apparatus for performing prosody-based endpointing of a speech signal,09829831,20020147581,20021010,"A method and apparatus for finding endpoints in speech by utilizing information contained in speech prosody. Prosody denotes the way speakers modulate the timing, pitch and loudness of phones, words, and phrases to convey certain aspects of meaning; informally, prosody includes what is perceived as the “rhythm” and “melody” of speech. Because speakers use prosody to convey units of speech to listeners, the method and apparatus performs endpoint detection by extracting and interpreting the relevant prosodic properties of speech.",[Elizabeth Shriberg][Harry Bratt][Mustafa K. Sonmez],[SRI International],"",20010410,&#x201C;This invention was made with Government support under Grant No. IRI-9619921 awarded by the DARPA/National Science Foundation. The Government has certain rights to this invention&#x201D;.,"","","",""
07177887,20070213,Remote online information back-up system,10659127,20040117344,20040617,"A remote online information back-up comprises a local computing system and a remote computing system. The local computing system includes a local disk and a local device driver. The local device driver is responsive to requests from a local application executing on the local computing system, for selectively processing calls to the local disk or to a remote disk for backup of data resident on the local disk. The remote computing system includes the remote disk and a remote device driver. The remote device driver is responsive to calls from either the local device driver or calls from a remote application executing on the remote computing system, wherein calls from the local device driver are processed to perform backup operations to the remote disk of data resident on the local computing system.",[Qing Yang][Jian Li],"","This application claims priority from provisional application Ser. No. 60/276,286 filed Mar. 15, 2001; and from provisional application Ser. No. 60/287,946 filed May 1, 2001; and from provisional application Ser. No. 312,471 filed Aug. 15, 2001. Each of these applications are hereby incorporated by reference.",20030910,"This invention was made with government support under Grant Nos. MIP-9714370 and CCR-0073377, awarded by the National Science Foundation. The government has certain rights in this invention.",PCT/US02/07773,10659127,"",""
07179231,20070220,Apparatus and method for analyzing nerve conduction,10647495,20050049519,20050303,"An apparatus for and method of conducting a nerve conduction study is provided. In response to predetermined stimulation from an excitation device, a signal is generated that travels through a human body. The apparatus includes a sensing electrode operatively engagable with the human body downstream of the excitation device for sensing the signal. The apparatus further includes a pressure mounting structure operatively connected to the sensing electrode for controlling the pressure at which the sensing electrode engages the body. The pressure mounting structure includes a pressure source and a pressure sensor. A controller receives a pressure signal from the pressure sensor and the signal from the sensor electrode. The controller includes software to normalize the amplitude of the signal based on the pressure at which the sensing electrode engages the body.",[Bertram N. Ezenwa],"[Wisys Technology Foundation, Inc.,]","",20030825,This invention was made with United States government support awarded by the following agencies: NSF 144 KR91. The United States has certain rights in this invention.,"","","",""
07179356,20070220,Biomimetic pathways for assembling inorganic thin films and oriented mesoscopic silicate patterns through guided growth,10411641,20040020774,20040205,A process directed to preparing surfactant-polycrystalline inorganic nanostructured materials having designed microscopic patterns. The process includes forming a polycrystalline inorganic substrate having a flat surface and placing in contact with the flat surface of the substrate a surface having a predetermined microscopic pattern. An acidified aqueous reacting solution is then placed in contact with an edge of the surface having the predetermined microscopic pattern. The solution wicks into the microscopic pattern by capillary action. The reacting solution has an effective amount of a silica source and an effective amount of a surfactant to produce a mesoscopic silica film upon contact of the reacting solution with the flat surface of the polycrystalline inorganic substrate and absorption of the surfactant into the surface. Subsequently an electric field is applied tangentially directed to the surface within the microscopic pattern. The electric field is sufficient to cause electro-osmotic fluid motion and enhanced rates of fossilization by localized Joule heating.,[Ilhan A. Aksay][Mathias Trau][Srinivas Manne][Itaru Honma][George Whitesides],[The Trustees of Princeton University],"This is a continuation application of U.S. patent Ser. No. 09/850,364 filed May 7, 2001, now U.S. Pat. No. 6,547,940, which was a continuation application of U.S. patent application Ser. No. 09/291,549 filed Apr. 14, 1999, now U.S. Pat. No. 6,228,248, which was a continuation of U.S. patent application Ser. No. 08/964,876 filed Nov. 5, 1997, now U.S. Pat. No. 6,004,444.",20030411,The present invention has been made under a contract by the United States Army Research Office and the MRSEC program of the NSF and the government may have certain rights to the subject invention.,09850364,10411641,"",""
07179381,20070220,Emplacement of treatment agents using soil fracturing for remediation of subsurface environmental contamination,10817163,20050006094,20050113,"A method for treating contamination in subsurface formations includes fracturing the soil to produce a network of fractures in the formation and simultaneously injecting a slurry containing an optional proppant and a solid-phase or nonaqueous-phase treatment agent into the network of fractures. The proppant is for keeping the fractures open, and the treatment agent accelerates conversion of the contaminants into immobile or less toxic forms. Chitin is an illustrative solid-phase treatment agent, which functions as an electron donor for anaerobic reductive dechlorination mediated by dechlorinating bacteria.","[Kent S. Sorenson, Jr.]","[SRP Technologies, Inc.]","This application claims the benefit of U.S. Provisional Application No. 60/459,811, filed Apr. 1, 2003, which is hereby incorporated by reference in its entirety.",20040401,"This invention was supported by grant no. 0109868 from the National Science Foundation Phase I Small Business Innovation Research Biotechnology Proposal program and by an award from the U.S. Environmental Protection Agency Technical Support Project (National Exposure Research Laboratory, Las Vegas, Nev.) and Region 4 (Atlanta, Ga.). The government has certain rights in the invention.","","","",""
07179383,20070220,Method and apparatus for magnetoresistive monitoring of analytes in flow streams,10793058,"","","Method and apparatus for manipulating and monitoring analyte flowing in fluid streams. A giant magnetoresistive sensor has an array of sensing elements that produce electrical output signals which vary in dependence on changes in the magnetic field proximate the sensing elements. The analyte is included in a stream, such that the stream has a magnetic property which is dependent on the concentration and distribution on the analyte therein. The stream is flowed past the giant magnetoresistive sensor and in sufficiently close proximity to cause the magnetic properties of the stream to produce electrical output signals. The electrical output signals are monitored as an indicator of analyte concentration or distribution in the stream flowing past the GMR sensor. Changes in the magnetic field produced by the background stream are introduced by analyte molecules, whose presence in the flow past the GMR will effect the output reading.",[Marc D Porter][Jing Ni][G Brent Dawson][Ruth Shinar][Robert J Lipert][Michael C Granger][Mark Tondra],[Iowa State University Research Foundation],"This patent application is a divisional of U.S. patent application Ser. No. 10/017,467, filed Dec. 13, 2001, now U.S. Pat. No. 6,736,978, which claims the benefit of U.S. Provisional Patent Application No. 60/255,211, filed Dec. 13, 2000.",20040304,This invention was developed with governmental assistance under NSF Contract No. BES-0088241 and NSF Contract No. DMI-9961163. The Government may have certain rights in this invention.,10017467,10793058,"",""
07179508,20070220,Conducting polymer films and method of manufacturing the same by surface polymerization using ion-assisted deposition,10847503,20040247796,20041209,"Conducting polymers having improved optical properties, and a method of manufacturing the conducting polymers, are disclosed. The conducting polymers are prepared by a process wherein organic ions and neutral oligomers are deposited simultaneously on a substrate surface to provide a conducting polymer film.",[Luke Hanley][Sanja Tepavcevic][Yongsoo Choi],[The Board of Trustees of the University of Illinois],"This application claims the benefit of U.S. provisional patent application Ser. No. 60/474,379, filed May 30, 2003.",20040517,This invention was made with government support under contract CHE-9986226 and CHE-0241425 awarded by the National Science Foundation. The government has certain rights in the invention.,"","","",""
07179614,20070220,Screening methods to identify compounds that modulate type I phosphodiesterase (PDE) activity,10380393,20040063148,20040401,"The present invention relates to novel methods of signal transduction in cells. In particular, the invention relates to signal transduction via a class of enzymes known as phosphodiesterase enzymes or PDEs. The invention also relates to a class of signaling molecules known as G-coupled protein receptors (GCPRs) and G-proteins. The invention provides novel methods to screen for and identify G-proteins and other compounds which modulate signaling by these two classes of proteins. In particular, the relates to novel assays which identify compounds that modulate (e.g., enhance or inhibit) binding between a PDE polypeptide and an effector activation domain of a G-protein.",[Robert Margolskee][Joseph Beavo],[Mount Sinai School of Medicine][University of Washington],"This application is a 371 of PCT/US01/28663 filed Sep. 14, 2001 which claims benefit of Provisional Application 60/232,552 filed Sep. 14, 2000.",20010914,"This invention was made with Government support under Grant No. DK-21723 awarded by the National Institutes of Health, under Grant No. IBN-9816782 awarded by the National Science Foundation, and under Grant No. 5 R01 DC03055 awarded by the National Institute on Deafness and Other Communication Disorders. The United States Government may have certain rights to this invention pursuant to these grants.","","",20030312,PCT/US01/28663
07180066,20070220,Infrared detector composed of group III-V nitrides,10996766,20060108528,20060525,"A quantum-well infrared photodetector (QWIP) is presented. The photodetector includes a substrate, a buffer layer, a first conductive layer, a multiple quantum well, an optional blocking layer, and a second conductive layer. Substrate is composed of a monocrystal which may be removed after fabrication. Remaining layers are composed of group III-V nitrides, including binary, ternary, and quaternary compositions. Alternate embodiments of the present invention include a doped binary alloy along first and second conductive layers, a binary alloy along buffer and blocking layers, and alternating alloys of binary, ternary and quaternary compositions within the multiple quantum well. The present invention responds to infrared light at normal and oblique incidences, from near infrared to very far infrared.",[Chang-Hua Qiu],"","",20041124,This invention was made in part with Government support under Contract No. DMI-0318901 awarded by the National Science Foundation and Contract No. HQ0006-03-C-0085 awarded by the Missile Defense Agency. The Government has certain rights in the invention.,"","","",""
07180135,20070220,Double gate (DG) SOI ratioed logic with intrinsically on symmetric DG-MOSFET load,10951695,"","",Disclosed is a Silicon-On-Insulator (SOI) Metal-Oxide Semiconductor Field-Effect Transistor (MOSFET) logic family composed of ratioed logic with intrinsically “on” symmetric fully depleted double-gate (DG) SOI MOSFET load(s) and asymmetric fully depleted double gate MOSFET driver(s).,[Dimitris E. Ioannou][Souvick Mitra][Akram Salman],"[George Mason Intellectual Properties, Inc.]","The present application claims the benefit of provisional patent application: Ser. No. 60/508,276 to Sharif et al, filed on Oct. 6, 2003, entitled &#x201C;Double Gate (DG) SOI ratioed logic with intrinsically on symmetric DG-MOSFET Load,&#x201D; which are hereby incorporated by reference in its entirety.",20040929,The present invention was made with government support under grant number ECS-9900464 awarded by the National Science Foundation. The government may have certain rights in the invention.,"","","",""
07180389,20070220,EMI filter and frequency filters having capacitor with inductance cancellation loop,11013930,20060132257,20060622,"An electromagnetic interference (EMI) filter or frequency filters (e.g. bandpass or band reject filters) in which a capacitor has an inductance cancellation loop. Inductive coupling between capacitors can allow undesired high frequencies to propagate across a filter. This is particularly a concern when the capacitors are oriented in parallel. In the present invention, the inductance cancellation loop is disposed adjacent to one capacitor so that mutual inductance between the capacitors is reduced. The attenuation of the filter at high frequencies is thereby increased. The loop can increase voltage attenuation of an EMI filter by about 20 dB. In another aspect, inductors in the filter are oriented horizontally relative to a circuitboard. Horizontal orientation reduces leakage inductance coupling between the inductors and circuitboard traces, and between the inductor and capacitors, thereby preventing unwanted propagation of high frequencies. Both measures in combination can provide a voltage attenuation increase of 30 dB.",[Shuo Wang][Fred C. Lee][Williem Gerhardus Odendaal],"[Virginia Tech Intellectual Properties, Inc.]","",20041217,"This invention was made with the assistance from a grant by the National Science Foundation (EEC-973677), and the U.S. Government may have certain rights in this invention.","","","",""
07181122,20070220,Zero-mode waveguides,11313971,"","","The present invention is directed to a method and an apparatus for analysis of an analyte. The method involves providing a zero-mode waveguide which includes a cladding surrounding a core where the cladding is configured to preclude propagation of electromagnetic energy of a frequency less than a cutoff frequency longitudinally through the core of the zero-mode waveguide. The analyte is positioned in the core of the zero-mode waveguide and is then subjected, in the core of the zero-mode waveguide, to activating electromagnetic radiation of a frequency less than the cut-off frequency under conditions effective to permit analysis of the analyte in an effective observation volume which is more compact than if the analysis were carried out in the absence of the zero-mode waveguide.",[Michael J. Levene][Jonas Korlach][Stephen W. Turner][Harold G. Craighead][Watt W. Webb],"[Cornell Research Foundation, Inc.]","This application is a continuation application of Ser. No. 11/151,807, filed Jun. 13, 2005, now U.S. Pat. No. 7,013,054 which is a continuation application of Ser. No. 10/259,268, now U.S. Pat. No. 6,917,726, filed Sep. 27, 2002, which claims priority to U.S. Provisional Patent Application No. 60/325,280, filed Sep. 27, 2001, which is related to U.S. patent application Ser. No. 09/572,530, all of which are hereby incorporated by reference in their entirety.",20051220,"This invention was made with funds provided by the U.S. Government under National Science Foundation Grant No. BIR8800278, and National Institutes of Health Grant No. P412RR04224-11, and Department of Energy Grant No. 066898-0003891. The U.S. Government may have certain rights in this invention.",11151807,11313971,"",""
07181221,20070220,Cellular network handoff modeling,10670467,"","",Disclosed is a system for evaluating the performance of cellular network handoff decisions. One embodiment of this system includes the steps of: creating a reference cellular network description; creating reduced geometric structures from the reference cellular network description; representing a general trajectory for a mobile unit in the reference cellular network description; approximating the general trajectory with a piecewise path having a multitude of handoff decision points; selecting a handoff mechanism; selecting handoff parameters; creating a discrete-time formulation characterizing handoff behaviors; and calculating at least one handoff performance metric. The handoff performance metrics may include assignment probabilities; handoff probabilities; a mean number of handoff value; a crossover point; and overall signaling load incurred by a handoff mechanism.,[Brian L. Mark][Alexe E. Leu],"[George Mason Intellectual Properties, Inc.]","The present application claims the benefit of provisional patent application: Ser. No. 60/413,449 to Mark et al., filed on Sep. 26, 2002, entitled &#x201C;Cellular Network Handoffs,&#x201D; which is hereby incorporated by reference.",20030926,"The U.S. Government has a paid-up license in this invention and the right in limited circumstances to require the patent owner to license others on reasonable terms as provided for by the terms of Grant No. AC10133390, awarded by the National Science Foundation.","","","",""
07181266,20070220,Materials and methods for near-infrared and infrared lymph node mapping,10772425,20050020923,20050127,"A lymphatic system can be imaged with emissive semiconductor nanocrystals, for example, in the near infrared.",[John V. Frangioni][Moungi G. Bawendi][Sungjee Kim][Yong Taik Lim],"[Massachusetts Institute of Technology][Beth Isreal Deaconess Medical Center, Inc.]","This application claims priority under 35 U.S.C. &#xA7; 119(e) to U.S. Patent Application Ser. No. 60/451,246, filed on Mar. 4, 2003, the entire contents of which are hereby incorporated by reference.",20040206,"This invention was made with government support under Grant No. 1-R21-EB00673-01, awarded by NIH, and Grant No. DMR-0213282, awarded by NSF. The government has certain rights in this invention.","","","",""
07182465,20070227,"Methods, systems, and computer program products for imperceptibly embedding structured light patterns in projected color images for display on planar and non-planar surfaces",11066629,20050254726,20051117,"Methods, systems, and computer program products for imperceptibly embedding structured light patterns in projected color images for display on planar and non-planar surfaces are disclosed. According to one method, an image exposure period for detecting an embedded structured light patterns in a projected image is selected based on analysis of pixel polarities for different pixel intensities of a pixel color. Pixel intensities for the color are varied in the user image so that pixel polarities encode the structured light patterns during image exposure period. The user image is projected with the structured light patterns onto the surface. Depth information is continuously acquired and used to adjust display of the user image.",[Henry Fuchs][Daniel Cotting][Martin Naef][Markus Gross],[The University of North Carolina],"This application claims the benefit of U.S. Provisional Patent Application Ser. No. 60/547,724, filed Feb. 25, 2004; the disclosure of which is incorporated herein by reference in its entirety.",20050225,This invention was made with U.S. Government support under grant number N00014-03-1-0589 awarded by the Defense Advanced Research Projects Agency (DARPA) through the Office of Naval Research (ONR) and undergrant number IIS-0121293 awarded by the National Science Foundation (NSF). The U.S. Government has certain rights in the invention.,"","","",""
07182602,20070227,Whole-body mathematical model for simulating intracranial pressure dynamics,10658638,20040081949,20040429,"A whole-body mathematical model () for simulating intracranial pressure dynamics. In one embodiment, model () includes 17 interacting compartments, of which nine lie entirely outside of intracranial vault (). Compartments (F) and (T) are defined to distinguish ventricular from extraventricular CSF. The vasculature of the intracranial system within cranial vault () is also subdivided into five compartments (A, C, P, V, and S, respectively) representing the intracranial arteries, capillaries, choroid plexus, veins, and venous sinus. The body's extracranial systemic vasculature is divided into six compartments (I, J, O, Z, D, and X, respectively) representing the arteries, capillaries, and veins of the central body and the lower body. Compartments (G) and (B) include tissue and the associated interstitial fluid in the intracranial and lower regions. Compartment (Y) is a composite involving the tissues, organs, and pulmonary circulation of the central body and compartment (M) represents the external environment.",[William D. Lakin][Paul L. Penar][Scott A. Stevens][Bruce I. Tranmer],[The University of Vermont and State Agricultural College],"This application claims the benefit of U.S. Provisional Patent Application No. 60/409,551, filed Sep. 10, 2002, entitled &#x201C;A Mathematical Model for Human Intracranial Pressure and Flow Dynamics,&#x201D; and U.S. Provisional Patent Application No. 60/416,508, filed Oct. 7, 2002, entitled &#x201C;A Mathematical Model for Human Intracranial Pressure and Flow Dynamics.&#x201D;",20030909,"The U.S. Government may have a paid-up license in this invention and the right in limited circumstances to require the patent owner to license others on reasonable terms as provided for by the terms of Grant No. DMS-96-26391 awarded by the National Science Foundation, and under Grant No. NGT5-40110 and Cooperative Agreement No. NCC5-581 awarded by NASA.","","","",""
07182812,20070227,Direct synthesis of oxide nanostructures of low-melting metals,10664072,20050072351,20050407,"The bulk synthesis of highly crystalline noncatalytic low melting metals such as β-gallium oxide tubes, nanowires, and nanopaintbrushes is accomplished using molten gallium and microwave plasma containing a mixture of monoatomic oxygen and hydrogen. Gallium oxide nanowires were 20–100 nm thick and tens to hundreds of microns long. Transmission electron microscopy (TEM) revealed the nanowires to be highly crystalline and devoid of any structural defects. Results showed that multiple nucleation and growth of gallium oxide nanostructures can occur directly out of molten gallium exposed to appropriate composition of hydrogen and oxygen in the gas phase. These gallium oxide nanostructures are of particular interest for opto-electronic devices and catalytic applications.",[Mahendra Kumar Sunkara][Shashank Sharma],[University of Louisville],"This application claims priority from U.S. provisional application Ser. No. 60/411,116 filed on Sep. 16, 2002 and is incorporated by reference herein.",20030916,This application is part of a government project. The research leading to this invention was supported NSF through CAREER grant (CTS 9876251) and an infratructure grant (EPS 0083103. The United States Government retains certain rights in this invention.,"","","",""
07182875,20070227,Microstructures and methods of fabrication thereof,10695591,20040131829,20040708,"Microstructures and methods of fabricating microstructures are disclosed. One exemplary microstructure, among others, includes a substrate, an overcoat layer disposed upon the substrate, an air-region within at least a portion of the overcoat layer, and a framing material layer engaging at least a portion of the air-region on the inside of the framing material layer and engaging the overcoat layer on the outside of the framing material layer.",[Paul Jayachandran Joseph][Paul A. Kohl][Sue Ann Bidstrup Allen],[Georgia Tech Research Corporation],"This application claims priority to co-pending U.S. provisional application entitled &#x201C;Silicon-di-oxide as a Structural Material to Resolve Incompatibility Issues in the Fabrication of Micro-Airchannels for MEMS&#x201D; having Serial No. 60/422,530, filed on Oct. 31, 2002, which is entirely incorporated herein by reference.",20031028,The U.S. government may have a paid-up license in this invention and the right in limited circumstances to require the patent owner to license others on reasonable terms as provided for by the terms of MDA awarded by the National Science Foundation (Grant #DMI-9980804) of the U.S. Government.,"","","",""
