patentno,patpubdate,title,appno,priorpub,priorpubdate,abstract,invs,assignee,xref,filedate,govint,parentcase,childcase,date371,pctpubno
07524408,20090428,Surface nanopatterning,11029303,20060068090,20060330,"A method for producing, and a product having, a surface nanopattern, wherein the method comprises the steps of: obtaining a substrate with a smooth surface; acquiring a self-assembling monolayer precursor, wherein the precursor includes an inducible, usually photocatalytically, active region and a substrate attachment region; mixing a plurality of the self-assembling monolayer precursors with the substrate to produce a self-assembled monolayer having an exposed surface comprising the inducible active regions and anchored to the substrate smooth surface by the substrate attachment regions; obtaining a path-directable nanoparticle; contacting the path-directable nanoparticle with the exposed surface at an interface area; exposing the exposed surface contacted with the path-directable nanoparticle to an inducing event, usually exposure to light, thereby chemically altering the inducible active regions and producing a detectable state in the interface area on the exposed surface; and applying a force of variable magnitude and direction in the plane of the surface to the contacted path-directable nanoparticle to produce movement of the contacted nanoparticle over the exposed surface thereby extending the detectable state interface area into a detectable trace over the exposed surface to produce the nanopatterened surface.",[Harold G. Monbouquette][Miguel Garcia-Garibay],[The Regents of the University of California],"This application claims priority from, and is a 35 U.S.C. &#xA7; 111(a) continuation of, co-pending PCT international application serial number PCT/US03/21496 filed on Jul. 8, 2003 designating the U.S., incorporated herein by reference in its entirety, which in turn claims priority from U.S. provisional application Ser. No. 60/394,701 filed on Jul. 8, 2002, incorporated herein by reference in its entirety. Priority is claimed to both of the above-identified patent applications.",20050105,"This invention was made with Government support under Grant No. CTS-9816494, awarded by the National Science Foundation and Grant No. N00014-1-0919, awarded by the Office of Naval Research. The Government has certain rights in this invention.",PCT/US03/21496,11029303,"",""
07524459,20090428,Optoelectronic and microfluidic integration for miniaturized spectroscopic devices,10351294,20030235924,20031225,Techniques for integrating optoelectronic system and microfluidic system. An apparatus for optical analysis includes a detector system and a microfluidic system on the detector system. The apparatus is free from any lens system between the microfluidic system and the detector system. Methods of making such an apparatus and using such an apparatus are also disclosed.,[Mark L. Adams][Stephen R. Quake][Axel Scherer],[California Institute of Technology in Pasadena],"This application claims priority to U.S. Provisional No. 60/351,485 filed Jan. 24, 2002, which is incorporated by reference herein.",20030123,"Work described herein has been supported, in part, by NSF grant BES-0119493 and DARPA grant DAAD19-00-1-0392. The United States Government may therefore have certain rights in the invention.","","","",""
07524630,20090428,Functionalized nanoparticles and methods of use,10421491,20040067503,20040408,"Silica-coated nanoparticles functionalized with biologically active molecules such as antibodies and nucleotides are used to label cells, to detect and isolate nucleic acid molecules having specific nucleotide sequences, and to separate a mixture of different nucleic acid molecules.",[Weihong Tan][Jin Shouguang][Xiaojun Zhao][Rovelyn Tapec Dytioco][Timothy James Drake][Lisa Renee Hilliard],"[University of Florida Research Foundation, Inc.]","The present application claims the benefit of U.S. provisional patent application Nos. 60/375,122 and 60/374,405, both of which were filed on Apr. 22, 2002.",20030422,"This invention was made with U.S. government support under grant number N00014-98-1-0621 awarded by the Office of Naval Research; grant numbers DBI-9871880, CTS-0087676, and CHE-9733650 all awarded by the National Science Foundation; and grant numbers CA92581 and NS39891 both awarded by the National Institutes of Health. The U.S. government may have certain rights in the invention.","","","",""
07524664,20090428,Regio- and enantioselective alkane hydroxylation with modified cytochrome P450,10869825,20050059128,20050317,"Cytochrome P450 BM-3 from was engineered using a combination of directed evolution and site-directed mutagenesis to hydroxylate linear alkanes regio- and enantioselectively using atmospheric dioxygen as an oxidant. Mutant 9-10A-A328V hydroxylates octane primarily at the 2-positio to form S-2-octanol (40% ee). Another mutant, 1-12G, hydroxylates alkanes larger than hexane primarily at the 2-position, but forms R-2-alcohols (40-55% ee). These biocatalysts are highly active for alkane substrates and support thousands of product turnovers. These regio- and enantio-selectivities are retained in whole-cell biotransformations with , where the engineered P450s can be expressed at high levels and the expensive cofactor is supplied endogenously.",[Frances H. Arnold][Matthew W. Peters][Peter Meinhold],[California Institute of Technology],"This Application claims priority to U.S. Provisional Application No. 60/479,126 filed Jun. 17, 2003, herein incorporated by reference in its entirety.",20040615,This invention was made with government support under Grant Number BES 9981770 awarded by National Science Foundation. The government has certain rights in the invention.,"","","",""
07524678,20090428,Materials and methods for the alteration of enzyme and acetyl CoA levels in plants,11167856,20050268352,20051201,"The present invention provides nucleic acid and amino acid sequences of acetyl CoA synthetase (ACS), plastidic pyruvate dehydrogenase (pPDH), ATP citrate lyase (ACL), pyruvate decarboxylase (PDC), and aldehyde dehydrogenase (ALDH), specifically ALDH-2 and ALDH-4. The present invention also provides a recombinant vector comprising a nucleic acid sequence encoding one of the aforementioned enzymes, an antisense sequence thereto or a ribozyme therefor, a cell transformed with such a vector, antibodies to the enzymes, a plant cell, a plant tissue, a plant organ or a plant in which the level of an enzyme has been altered, and a method of producing such a plant cell, plant tissue, plant organ or plant. Desirably, alteration of the level of enzyme results in an alteration of the level of acetyl CoA in the plant cell, plant tissue, plant organ or plant. In addition, the present invention provides a recombinant vector comprising an antisense sequence of a nucleic acid sequence encoding pyruvate decarboxylase (PDC), the E1α subunit of pPDH, the E1β subunit of pPDH, the E2 subunit of pPDH, mitochondrial pyruvate dehydrogenase (mtPDH) or aldehyde dehydrogenase (ALDH) or a ribozyme that can cleave an RNA molecule encoding PDC, E1α pPDH, E1β pPDH, E2 pPDH, mtPDH or ALDH.",[Basil J. Nikolau][Eve S. Wurtele][David J. Oliver][Patrick S. Schnable][Tsui-Jung Wen],"[Iowa State University Research Foundation, Inc.]","This patent application is a divisional of copending U.S. patent application Ser. No. 10/293,865, filed Nov. 13, 2002, which is a divisional of U.S. patent application Ser. No. 09/344,882 (U.S. Pat. No. 6,764,851), filed Jun. 25, 1999, which claims the benefit of U.S. Provisional Patent Application No. 60/090,717, filed Jun. 26, 1998.",20050627,"This invention was made, in part, with funding from the National Science Foundation under Grant No. IBN-9696154 and from the Department of Energy to the Consortium for Plant Biotechnology Research via the Prime Agreement No. DE-FC05-92OR22072. Therefore, the United States of America may have certain rights in the invention.",10293865,11167856,"",""
07524966,20090428,Method for preparing ladderanes,10683472,20090088572,20090402,"Ditopic molecules in the form of linear reaction templates have been used to construct ladder-like hydrocarbons known as [n]-ladderanes (n=3,5). The templates assemble and position reactant molecules in the solid state by way of hydrogen bonds for [2+2] photodimerization. The products, which are based on recently identified naturally occurring frameworks, form stereospecifically, in gram quantities, and in quantitative yield. The control of reactivity achieved using linear templates provides a basis for the development of molecular tools, termed assemblers, that could be used to manufacture, with atomic-level precision, a wide range of products (e.g. molecular nanostructures) with unique properties.",[Leonard R. MacGillivray],[University of Iowa Research Foundation],"",20031008,"The invention described herein was made with government support under CAREER Award, DMR-0133138, L.R.M. awarded by the National Science Foundation. The United States Government has certain rights in the invention.","","","",""
07526946,20090505,Constant-force rheometer,11581508,20070084272,20070419,The present invention is generally directed to a method for measuring interfacial stick-slip transitions (SST) and an improved constant-force shear capable of measuring interfacial SST. Some embodiments are capable of measuring SST under simple shear conditions and/or in highly entangled polymer melts. Some embodiments include the application of a constant shearing force to a polymer sample.,[Shi-Qing Wang],[The University of Akron],"This application claims priority from U.S. Provisional Patent Application No. 60/726,820, filed Oct. 14, 2005 and entitled &#x201C;Improved Constant-Force Rheometer,&#x201D; which is hereby incorporated by reference in its entirety.",20061016,"This work is supported, in part, by grants from the National Science Foundation (CTS-0115867 and 40596-AC7). The U.S. Government may have certain rights in this invention.","","","",""
07527749,20090505,Electrically conductive adhesives and methods of making,11252371,20060081820,20060420,"Modified electrically conductive adhesives and methods of preparation thereof, are disclosed.",[Yi Li][Kyoung-sik Moon][Ching Ping Wong],[Georgia Tech Research Corporation],"This application claims priority to co-pending U.S. provisional application entitled, &#x201C;Innovative Corrosion Inhibitors for ECAs on Leadfree Surfaces,&#x201D; having Ser. No. 60/619,891, filed Oct. 18, 2004, which is entirely incorporated herein by reference.",20051018,This invention was made with government support under the terms of DMI-0217910 awarded by the National Science Foundation of the U.S. Government and RD-83148901 awarded by the Environmental Protection Agency. The government has certain rights in the invention.,"","","",""
07527803,20090505,PLGA substrate with aligned and nano-sized surface structures and associated method,10793721,20040214322,20041028,A substrate for promoting growth of chondrocytes to repair articular cartilage is disclosed. The substrate comprises a polymeric material comprising aligned and nano-sized surface structures. An associated method is disclosed.,[Grace E. Park][Brian C. Ward][Kinam Park][Thomas J. Webster],[Purdue Research Foundation],"This application claims priority to U.S. Provisional Patent Application No. 60/452,847 filed on Mar. 7, 2003 and claims priority as a continuation-in-part to U.S. patent application Ser. No. 10/634,292 filed on Aug. 5, 2003, the disclosures of which are hereby incorporated by reference herein. U.S. patent application Ser. No. 10/634,292 claims priority to U.S. Provisional Patent Application No. 60/401,060 which was filed on Aug. 5, 2002 and is hereby incorporated by reference herein. Cross reference is made to international application number PCT/US02/25812 which was filed on Aug. 14, 2002, is hereby incorporated by reference herein, and claims the benefit of U.S. Provisional Patent Application No. 60/312,800 which was filed on Aug. 16, 2001 and is hereby incorporated by reference herein.",20040305,Research relating to the present application was supported by the U.S. Government under National Science Foundation Grant No. DGE-99-72770. The U.S. Government may have certain rights in this application.,10634292,10793721,"",""
07527826,20090505,Adhesion of a metal layer to a substrate by utilizing an organic acid material,11104743,20050233561,20051020,"Methods and resulting structures are described in which a metal layer is adhered to a surface of a substrate. The methods involve applying a sacrificial acidic organic layer to the surface of the substrate prior to depositing the metal layer onto the substrate. During deposition of the metal layer, the sacrificial acidic organic layer is substantially consumed, thereby leaving behind a metal/substrate interface that has excellent adhesion properties.",[James J. Watkins][Yinfeng Zong],[University of Massachusetts],"Under 35 USC &#xA7;119(e)(1), this application claims the benefit of Provisional Patent Application No. 60/562,031, entitled &#x201C;ADHESION OF A METAL LAYER TO A SUBSTRATE AND RELATED STRUCTURES,&#x201D; filed on Apr. 14, 2004, the entire contents of which are hereby incorporated by reference.",20050413,This invention was made with Government support under grant numbers CTS-9734177 and CTS-0245002 awarded by the National Science Foundation. The Government has certain rights in the invention.,"","","",""
07527934,20090505,Labeled substrate conjugates for identifying enzyme inhibitors,11190076,20060057658,20060316,"This invention provides labeled-substrate conjugates for assaying enzymes, particularly neuraminidases. Also provided are assays that are useful for identifying compounds that inhibit sialyltransferases or neuraminidases and may be useful in treating subjects with influenza. In particular, the present invention relates to methods of using such labeled substrate conjugates to screen for enzyme inhibitors, particularly in a high-throughput format.",[Laiqiang Ying][Jacquelyn Gervay-Hague],[The Regents of the University of California],"This application claims benefit of priority under 35 U.S.C. &#xA7;119(e) to U.S. Provisional application No. 60/591,414 filed Jul. 26, 2004, which is herein incorporated by reference in its entirety.",20050725,"This invention was made with Government support under Grant (or Contract) No. CHE-0196482, awarded by the National Science Foundation. The Government has certain rights in this invention.","","","",""
07528176,20090505,Carbonyl-functionalized thiophene compounds and related device structures,11227559,20060186401,20060824,"Carbonyl-functionalized oligo/polythiophene compounds, and related semiconductor components and related device structures.",[Tobin J. Marks][Antonio Facchetti],[Northwestern University],"This application-claims priority benefit of prior provisional application Ser. No. 60/609,678 filed Sep. 14, 2004, the entirety of which is incorporated herein by reference.",20050914,"The United States government has certain rights to this invention pursuant to Grant Nos. DMR-0076097, N00014-02-1-0909 and NCC 2-3163 from the National Science Foundation, the Office of Naval Research and the NASA Institute for Nanoelectronics and Computing, respectively, to Northwestern University.","","","",""
07528294,20090505,Brassica INDEHISCENT1 sequences,11149823,20070006336,20070104,The present application provides INDEHISCENT1 (BIND) sequences.,[Martin F. Yanofsky][Sherry Kempin],[The Regents of the University of California],"The present patent application claims benefit of priority to U.S. Provisional Patent Application No. 60/608,967, filed on Jun. 18, 2004, which is incorporated by reference for all purposes.",20050609,This invention was made with Government support under National Science Foundation Grant number IBN-9985530. The Government has certain rights in the invention.,"","","",""
07528959,20090505,Apparatus and method for sizing nanoparticles based on interferometric field detection,12041873,20080218766,20080911,"Light from a laser source is split into a reference arm and a detection arm. The light in the detection arm is focused into a channel containing particles to be detected and is backscattered by the particles. The light in the reference arm is attenuated. The attenuated and backscattered light are caused to interfere and detected by a split detector so that the effects of background light can be subtracted out, while the backscattered light is detected to detect the particles.",[Lukas Novotny][Filipp Ignatovich],[University of Rochester],"The present application is a continuation of U.S. patent application Ser. No. 11/417,254, filed May 4, 2006, now pending, which claims the benefit of U.S. Provisional Patent Application No. 60/677,411, filed May 4, 2005, whose disclosures are hereby incorporated by reference in their entirety into the present disclosure.",20080304,The work leading to the present invention was supported by NSF Grant No. PHS-0441964 and DARPA Grant No. MDA972-00-1-0021. The government has certain rights in the invention.,11417254,12041873,"",""
07530259,20090512,On-chip temperature controlled liquid chromatography methods and devices,11059625,20050274174,20051215,"An apparatus for liquid chromatography comprises a liquid chromatography separation column on a substrate, wherein the separation column is coupled to a heater on the substrate. A chip-based temperature controlled liquid chromatography device comprises a substrate, a thermal isolation zone, and a separation column thermally isolated from the substrate by the thermal isolation zone. An apparatus for chip-based liquid chromatography comprising a cooling device is provided. A temperature gradient liquid chromatography system comprises a chip-based temperature controlled liquid chromatography device, a fluidic coupling, and an electrical interface. Methods of making and methods of using of chip-based temperature gradient liquid chromatography devices are also provided.",[Yu-Chong Tai][Jun Xie][Chi-yuan Shih][Qing He],[California Institute of Technology],"This application claims priority to U.S. Provisional Application No. 60/545,727 filed Feb. 17, 2004 (CalTech Ref. No.: CIT-4046P) &#x201C;On-Chip Temperature Controlled Liquid Chromatography Methods and Devices&#x201D; which is hereby incorporated by reference in its entirety.",20050217,"Notice is hereby provided that certain aspects of the invention have been funded, in part, by Center for Neuromorphic Systems Engineering (CNSE) NSF Contract #EEC-9402726, and the federal government may have certain rights in the invention.","","","",""
07531149,20090512,Synthetic control of metal oxide nanocrystal sizes and shapes,11204766,20060211152,20060921,"A general, reproducible, and simple synthetic method that employs readily available chemicals permits control of the size, shape, and size distribution of metal oxide nanocrystals. The synthesis entails reacting a metal fatty acid salt, the corresponding fatty acid, and a hydrocarbon solvent, with the reaction product being pyrolyzed to the metal oxide. Nearly monodisperse oxide nanocrystals of FeO, CrO, MnO, CoO, NiO, ZnO, SnO, and InO, in a large size range (3-50 nm), are described. Size and shape control of the nanocrystals is achieved by varying the reactivity and concentration of the precursors.",[Xiaogang Peng][Yongfen Chen][Nikhil Jana][Arun Narayanaswamy],[The Board of Trustees of the University of Arkansas],"This application claims the benefit of U.S. Provisional Application 60/601,778, filed Aug. 16, 2004, and is a continuation-in-part of U.S. Ser. No. 10/965,685, filed Oct. 14, 2004, now U.S. Pat. No. 7,160,525, which claims the benefit of U.S. Provisional Application 60/511,183, filed Oct. 14, 2003. The disclosures of these applications are incorporated herein by reference.",20050816,Development of the present invention has been supported in part by NSF Grant CHE0101178. The Government may have certain rights in the invention.,10965685,11204766,"",""
07531191,20090512,Stimuli-responsive systems for controlled drug delivery,10740436,20040202719,20041014,"A method of delivering a therapeutic agent by providing a cross-linked polymer encapsulating the therapeutic agent to a site in a patient. The degradation rate of the cross-linked polymer is correlated with a local concentration of an indicator, and the therapeutic agent is released as the cross-linked polymer degrades.",[Todd C. Zion][Andrey Zarur][Jackie Y. Ying],[Massachusetts Institute of Technology],"This application claims the priority of U.S. Provisional Application No. 60/434,076, filed Dec. 17, 2002, the entire contents of which are incorporated herein by reference.",20031217,"This invention was made with government support under Grant Number CTS- 0118705, awarded by The National Science Foundation (&#x201C;NSF&#x201D;). The government has certain rights in the invention.","","","",""
07531786,20090512,Photonic crystal sensors with integrated fluid containment structure,11983108,20080265137,20081030,"Photonic crystal (PC) sensors, and sensor arrays and sensing systems incorporating PC sensors are described which have integrated fluid containment and/or fluid handling structures. Sensors and sensing systems of the present disclosure are capable of high throughput sensing of analytes in fluid samples, bulk refractive index detection, and label-free detection of a range of molecules, including biomolecules and therapeutic candidates. The present disclosure also provides a commercially attractive fabrication platform for making photonic crystal sensors and systems wherein an integrated fluid containment structure and a photonic crystal structure are fabricated in a single molding or imprinting processing step amendable to high throughput processing.",[Brian T. Cunningham][Charles Choi],[The Board of Trustees of the Universiy of Illinois],"Pursuant to the provisions of 35 U.S.C. &#xA7; 119 (e), this application claims priority to U.S. Provisional Application Ser. No. 60/865,093 filed Nov. 9, 2006, the content of which is incorporated by reference herein.",20071106,"This invention was made, at least in part, with United States governmental support awarded by National Science Foundation under NSF DM1 03-28162. The United States Government has certain rights in this invention.","","","",""
07531802,20090512,Method of analyzing a remotely-located object utilizing an optical technique to detect terahertz radiation,11610824,20070145276,20070628,"A method of analyzing a remotely-located object includes the steps of inducing a volume of an ionized ambient gas to emit pulsed terahertz radiation directed toward a targeted object by focusing an optical pump beam in the volume and ionizing another volume of the ambient gas to produce a sensor plasma by focusing an optical probe beam in the other volume of ambient gas. The interaction, in the sensor plasma, of the focused optical probe beam and an incident terahertz wave, which is produced by the targeted object reflecting, scattering, or transmitting the pulsed terahertz radiation, produces a resultant radiation. Detecting an optical component of the resultant radiation emitted by the sensor plasma facilitates detection of a signature of the targeted object imposed onto the incident terahertz radiation.",[Xi-Cheng Zhang][Jianming Dai][Xu Xie],[Rensselaer Polytechnic Institute],"This application claims priority under 35 U.S.C. &#xA7;119 to U.S. Provisional Application No. 60/754,096, filed Dec. 27, 2005, which is herein incorporated by reference in its entirety.",20061214,This invention was made with U.S. Government support under Grant No. ECS-0621522 from the National Science Foundation and Grant No. DAAD 19-02-1-0255 from the Army Research Office. The U.S. Government has certain rights in the invention.,"","","",""
07531892,20090512,Superconducting boron nanostructures,11011504,20050256006,20051117,"A process for growth of boron-based nanostructures, such as nanotubes and nanowires, with a controlled diameter and with controlled chemical (such as composition, doping) as well as physical (such as electrical and superconducting) properties is described. The boron nanostructures are grown on a metal-substituted MCM-41 template with pores having a uniform pore diameter of less than approximately 4 nm, and can be doped with a Group Ia or Group IIa electron donor element during or after growth of the nanostructure. Preliminary data based on magnetic susceptibility measurements suggest that Mg-doped boron nanotubes have a superconducting transition temperature on the order of 100 K.",[Lisa Pfefferle][Dragos Ciuparu],[Yale University],"This application claims the benefit of U.S. provisional Patent Application No. 60/528,691, filed Dec. 11, 2003, and U.S. provisional Patent Application No. 60/559,724, filed Apr. 6, 2004, the contents of which are incorporated herein by reference in their entirety.",20041213,"This invention was made with government support under Contract Number CHE-0335218, awarded by NSF&#x2014;Small grant for innovative research. The Government has certain rights in the invention.","","","",""
07532384,20090512,π-Phase shift device for light,11560129,20080112034,20080515,"A phase shifter includes at least one photonic crystal structure having alternating high and low index dielectric layers. At least two defect structures are positioned between said photonic crystal structures. The defect structure includes one or more nonlinear materials used to produce an index change, whose effect is amplified to produce a specified phase shift in the output signal of said phase shifter.",[Peter Bermel][John D. Joannopoulos],[Massachusetts Institute of Technology],"",20061115,This invention was made with government support awarded by the National Science Foundation (NSF) under Grant No. DMR-0213282. The government has certain rights in the invention.,"","","",""
07532621,20090512,Lateral error correction for time-critical multicast,11513006,20080056255,20080306,"A system and method for providing a low-latency reliable multicast protocol designed for time-critical clustered applications. Internet Protocol (IP) multicast is used to transmit data and recovers from packet loss in end-hosts using a repair mechanism involving the exchange of XOR repairs between receivers and across groups. The system and method of the present invention can be embodied in a scalable, reliable and fast multicast primitive that can be layered under high-level abstractions such as publish-subscribe, group communication and replicated service/object infrastructures.",[Kenneth Paul Birman][Mahesh Balakrishnan],"[Cornell Research Foundation, Inc.]","",20060830,"This invention was made with United States Government support from DARPA, AFRL, AFOSR, NSF under contract numbers SRS-FA8750-04-2-0011, FA8750-05-2-0128, F49620-02-1-0233, and 0435190, respectively. The United States Government has certain rights in the invention.","","","",""
07533107,20090512,Data source integration system and method,10363615,20040034651,20040219,"A method and program product for integrating different data sources has steps of obtaining semantic information from each of the different data sources (), creating a conceptual model of () the data source using the semantic information, and accessing one or more secondary knowledge sources. The secondary information sources contain information regarding the relations of data from different of the databases, so that an integrated semantic model of all of the databases () may be created. Queries can then be processed using the integrated semantic model.",[Amarnath Gupta][Bertram Ludaescher][Maryann E. Martone],[The Regents of the University of California],"Applicants claim priority benefits under 35 U.S.C. &#xA7; 119 on the basis of Patent Application No. 60/231,094, filed Sep. 8, 2000.",20010907,This invention was made with Government assistance under NIH grant/contract DC03192 and NSF grant/contract 9619020. The Government has certain rights in this invention.,"","",20030512,PCT/US01/27653
07533294,20090512,Functional coverage driven test generation for validation of pipelined processors,11223784,20060107158,20060518,A functional coverage based test generation technique for pipelined architectures is presented. A general graph-theoretic model is developed that can capture the structure and behavior (instruction-set) of a wide variety of pipelined processors. A functional fault model is developed and used to define the functional coverage for pipelined architectures. Test generation procedures are developed that accept the graph model of the architecture as input and generate test programs to detect all the faults in the functional fault model. A graph model of the pipelined processor is automatically generated from the specification using functional abstraction. Functional test programs are generated based on the coverage of the pipeline behavior. Module level property checking is used to reduce test generation time.,[Prabhat Mishra][Nikil Dutt],[The Regents of the University of California],"This application claims the benefit of provisional application Ser. No. 60/609,045 filed on Sep. 9, 2004. The priority of this prior application is expressly claimed, and the disclosure of this prior application is hereby incorporated by reference in its entirety.",20050909,This invention was made with Government support under Grant Nos. 0203813 and 0205712 awarded by the National Science Foundation. The Government has certain rights in this invention.,"","","",""
07534415,20090519,Mesostructured transition aluminas,11320025,20060120952,20060608,Mesoporous crystalline alumina compositions and process for the preparation thereof are described. The compositions are useful as catalysts and absorbents.,[Thomas J. Pinnavaia][Zhaorong Zhang][Randall Hicks],[Board of Trustees of Michigan State University],"This application is a divisional of application Ser. No. 09/917,147 filed on Jul. 27, 2001 now U.S. Pat. No. 7,090,824.",20051228,This invention was funded by NSF CHE-9903706. The U.S. Government has certain rights in this invention.,09917147,11320025,"",""
07534610,20090519,3D tissue constructs on the basis of colloidal crystals surface modified by sequential layering,10460059,"","","A cell growth matrix for optimizing 3D organization nutrient delivery, controlling release of differentiation factors and facilitating attachment of cells to a scaffold Colloidal crystals and inverted colloidal crystals are used to form an ordered structure for use as a scaffold for tissue engineering. The porosity of the cell growth matrix may be modified by the selection of particles of appropriate diameter. Further, the surface of colloidal crystals can be easily modified to accommodate many organic species including biomolecules. Layer-by-layer materials are used for tissue engineering to control cell development by using sequential layering of bioactive species wherein the number and order of LBL layers deposited between layers containing a particular protein are controlled. LBL may also be used for timed release of bioactive species. Increased control differentiation factors release and control of cell attachments to the scaffold are achieved to better mimic natural tissue development.",[Nicholas A. Kotov][Shaopeng Wang],[The Board of Regents for Oklahoma State University],"This application claims the benefit of prior filed copending U.S. Provisional Application Ser. No. 60/388,376, filed Jun. 12, 2002, which application is incorporated herein by reference.",20030612,The Government of the United States of America has certain rights in this invention pursuant to Grant No. BES-0119483 awarded by the National Science Foundation and DARPA Grant No. DAMD17-02-0702.,"","","",""
07534622,20090519,Electron transfer dissociation for biopolymer sequence mass spectrometric analysis,11079147,20050199804,20050915,"The present invention relates to a new method for fragmenting ions in a mass spectrometer through the use of electron transfer dissociation, and for performing sequence analysis of peptides and proteins by mass spectrometry. In the case of peptides, the invention promotes fragmentation along the peptide backbone and makes it possible to deduce the amino acid sequence of the sample, including modified amino acid residues, through the use of an RF field device.",[Donald F. Hunt][Joshua J. Coon][John Edward Philip Syka][Jarrod A. Marto],[University of Virginia Patent Foundation],"This application claims priority under 35 USC &#xA7;119(e) to U.S. Provisional Application Ser. Nos. 60/552,876, filed Mar. 12, 2004, 60/572,884, filed May 20, 2004, and 60/599,341, filed Aug. 6, 2004, the disclosures of which are incorporated herein by reference.",20050314,"This invention was made with United States Government support under Grant Nos. AI 33933, GM37537 and 1 F32 RR018688-01 awarded by the National Institutes of Health as well as MCB-0209793 awarded by NSF. The United States Government has certain rights in the invention.","","","",""
07534729,20090519,Modification of semiconductor surfaces in a liquid,11507223,20060286812,20061221,"Compositions and methods are provided herein that include modifications to at least one surface of a silicon-based semiconductor material. Modifications occur in a liquid and comprise alterations of surface states, passivation, cleaning and/or etching of the surface, thereby providing an improved surface to the semiconductor material. Modifications of surface states include reduction or elimination of an electrically active state of the surface, wherein, at the atomic level, the surface binding characteristics are changed. Passivation includes the termination of dangling bonds on the surface of the semiconductor material.",[Meng Tao][Muhammad Y. Ali],"[Board of Regents, The University of Texas System]","This application is a continuation-in-part of U.S. patent application Ser. No. 11/360,139, filed Feb. 23, 2006, which claims the benefit of Provisional Application No. 60/655,383 filed Mar. 7, 2005, and is a continuation in part of U.S. application Ser. No. 10/822,343 having a filing date of Apr. 12, 2004, which claims the benefit of and is a continuation-in-part of U.S. application Ser. No. 10/377,015 filed Feb. 28, 2003, now U.S. Pat. No. 6,784,114.",20060821,The U.S. Government has a paid-up license in this invention and the right in limited circumstances to require the patent owner to license others on reasonable terms as provided for by the terms of Grant No. 0322762 awarded by The National Science Foundation.,11360139,11507223,"",""
07534761,20090519,Charged peptide-amphiphile solutions and self-assembled peptide nanofiber networks formed therefrom,10645304,"","","The present invention provides a system of self-assembling peptide amphiphiles with an absolute net charge of 3 or greater whose design and function may be patterned after proteins involved in vertebrate mineralization or other tissue forming processes. This molecular system preferably consists of a hydrophobic hydrocarbon tail attached to a relatively hydrophilic peptide sequence. Self-assembly of this peptide amphiphile may be induced through pH variation, divalent ion addition, or dehydration. Variations of structural peptide sequences in the peptide amphiphile may enable the assembled nanofibers to be reversibly cross-linked for more or less structural stability, or may allow for control of the rate of self-assembly.",[Samuel I. Stupp][Erik D. Spoerke][Shawn G. Anthony][Krista L. Niece],[North Western University],"This application claims priority from U.S. Provisional Application Ser. No. 60/405,016 filed Aug. 21, 2002 the contents of which are incorporated herein by reference in their entirety.",20030821,"The United States Government may have certain rights to this invention pursuant to Grant Nos.: DEFGO2-00ER45810; and DMRO 108342, from respectively the DOE and NSF to Northwestern University.","","","",""
07534933,20090519,Transgenic plants overexpressing a plant vacuolar H + -ATPase,10344658,20030213015,20031113,"Transgenic plants are described which are engineered to overexpress vacuolar H-PPase. Plants such as tobacco and petunia transformed with AVP-1 are shown to have increased meristematic activity resulting in larger leaves, stem, flower, fruit, root structures, increased salt tolerance, enhanced drought and freeze tolerance. Methods of making such plants are also described.",[Roberto A. Gaxiola][Gerald R. Fink][Seth L. Alper],"[University of Connecticut][Whitehead Institute for Biomedical Research][Beth Israel Deaconess Medical Center, Inc.]","",20010324,"The invention described herein was supported, in whole or in part, by grants GM52414, DK54214, DK43495, DK51509, DK34854 and GM35010 from the National Institutes of Health and by grant MCB9317175 from the National Science Foundation. The Government has certain rights in the invention.","","",20030213,PCT/US01/09548
07535028,20090519,Micro-LED based high voltage AC/DC indicator lamp,11102273,20060169993,20060803,An AC/DC indicator lamp based on an array of micro-LEDs may be powered by a standard high voltage AC or DC power source. The indicator lamp has a low power consumption. The micro-LEDs are serially connected on a substrate with the total device area and power consumption compatible with a standard DC low voltage LED. A plurality of indicator lamps may be connected together in parallel to present a string of indicator lamps.,[Zhaoyang Fan][Hongxing Jiang][Jingyu Lin],"[AC LED Lighting, L.LC.]","The present application claims the benefit of provisional application Ser. No. 60/649,827, filed Feb. 3, 2005, which is hereby incorporated into the present application by reference.",20050408,This invention was made in part with the support of the U.S. Government: the U.S. Government has certain rights in this invention as provided for by the terms of Grant DMI-0450314 awarded by the National Science Foundation.,"","","",""
07535950,20090519,Blind selected mapping techniques for crest factor reduction of forward link CDMA signals,11301381,20060215732,20060928,"Disclosed are apparatus that implement blind selected mapping techniques that provide for crest factor reduction of forward link CDMA signals. Communication signals are processed using a mathematical algorithm that selectively maps a summed communication signal in a frame to another summed communication signal which has a smaller peak-to-average power ratio. The reduced dynamic range communication signal is amplified and transmitted to a receiver. At the receiver, the reduced power communication signal is processed using a mathematical algorithm that detects the selected mapping index used in the transmitter and converts the received signals into the original communication signals.",[Ning Chen][Guotong Zhou],[Georgia Tech Research Corp.],"This application claims the benefit of U.S. Provisional Application No. 60/636,174, filed Dec. 15, 2004.",20051212,This invention was made with Government Support under Agreement No. CCR-0218778 awarded by the National Science Foundation. The U.S. Government may have a paid-up license in this invention and the right in limited circumstances to require the patent owner to license to others on reasonable terms as provided for by the terms of the Agreement.,"","","",""
