patentno,patpubdate,title,appno,priorpub,priorpubdate,abstract,invs,assignee,xref,filedate,govint,parentcase,childcase,date371,pctpubno
08115766,20120214,System and method for rendering flow and volumes,11811325,20080091395,20080417,"A system and method for rendering flows and volumes includes the steps of generating a preintegrated table, the preintegrated table having a plurality of entries, each of the plurality of entries having color information and opacity information, generating illustrative effects based on the plurality of entries of the preintegrated table and displaying the illustrative effects.","",[Purdue Research Foundation],"This application claims priority to U.S. Provisional Application 60/812,317 entitled SYSTEM AND METHOD FOR RENDERING FLOWS AND VOLUMES, filed on Jun. 9, 2006, the entirety of which is herein incorporated by reference.",20070608,This invention was made with government support under Grant No. 0081581 and 0121288 awarded by the National Science Foundation. The government has certain rights in the invention.,"","","",""
08116067,20120214,"Nanoporous insulating oxide electrolyte membrane ultracapacitor, button cell, stacked cell and coiled cell and methods of manufacture and use thereof",11932519,20090154060,20090618,"A nanoporous insulating oxide composite electrode and ultracapacitor device, method of manufacture and method of use thereof. The composite electrode being constructed from a conductive backing electrode and an composite layer. Preferably, the ultracapacitor device is configured in a stacked, coiled or button cell configurations and includes composite electrodes. The composite layer being substantially free of mixed oxidation states and nanoporous and having a median pore diameter of 0.5-500 nanometers and average surface area of 300-600 m/g. The composite layer made from a stable sol-gel suspension containing particles of the insulating oxide, the median primary particle diameter being 1-50 nanometers. Preferably, the insulating oxide is AlO, MgAlO, SiOor TiO. Preferably, the backing electrode is carbon paper sputter-coated with a film of Au.","",[Wisconsin Alumni Research Foundation],"This application claims priority to and benefit of U.S. Provisional Application Ser. No. 60/855,768, filed on Oct. 31, 2006, which is hereby incorporated herein by reference in its entirety.",20071031,The invention was made with United States government support by the National Oceanic and Atmospheric Administration under Grant No. NAIGRG2257 and through the SEA Grant Program. The invention was made with United States government support awarded by the following agency: NSF 0441575. The U.S. Federal Government has certain rights in the invention.,"","","",""
08116340,20120214,Quadratic nonlinearity-based high-energy pulse compressor for generating few-cycle pulses,12276570,20100020834,20100128,"A pulse compressor for compressing many-cycle femtosecond-duration high-energy pulses to near-single-cycle durations uses a single quadratic nonlinear crystal. A pulsed laser beam is controlled and its passage is aligned through the quadratic nonlinear crystal such that the detrimental effects of group-velocity mismatch are avoided, while still allowing enough nonlinear phase accumulation for compression to near-single-cycle pulse durations. To do so, the perturbation to nonlinear Schrödinger-type soliton compression due to group-velocity mismatch is minimized which requires that the soliton order must not exceed an optimal value set by the amount of group-velocity mismatch.","",[Cornell University],"This application is a continuation under 35 U.S.C. 120 and 365(c) of International Application No. PCT/US2007/012306, which was filed on May 24, 2007, designates the U.S. and claims the benefit under 35 U.S.C. 119(e) of U.S. Provisional Application No. 60/802,763, filed May 24, 2006, which is hereby incorporated by reference in its entirety.",20081124,This invention was made with government support under National Science Foundation Contract Nos. ECS-0217958 and PHY-0099564. The US government has certain rights in this invention.,PCT/US2007/012306,12276570,"",""
08116564,20120214,Crowd counting and monitoring,11603928,20080118106,20080522,"This document discusses, among other things, methods and systems for determining the number of members in a group as well as changes over a period of time. Using an image of the scene, an overlap area is calculated by projecting portions of the image onto spaced apart and parallel planes. A filter correlates the overlap area to the number of members.","",[Regents of the University of Minnesota],"",20061122,The invention was made with Government support under agency grant number IIS-0219863 awarded by the National Science Foundation. The Government has certain rights in this invention.,"","","",""
08116566,20120214,Unknown pattern set recognition,11846486,20080175446,20080724,"A pattern recognition system compares a set of unlabeled images (or other patterns) having a variation of state in a set-by-set comparison with individual data sets of multiple labeled images (or other patterns) also having a variation of state. The individual data sets are each mapped to a point on a parameter space (e.g., a Grassmannian manifold, a Stiefel manifold, a flag manifold, etc.), and the set of unlabeled images is mapped to a point in the same parameter space. If the point associated with the set of unlabeled images satisfies a distance criterion on the parameter space with regard to one of the points on the parameter space, the data set of unlabeled images is assigned to the class attributed to that point.","",[Colorado State University Research Foundation],"The present application claims benefit of U.S. Provisional Application No. 60/840,563, entitled &#x201C;Object Recognition: Grassmannian Camera and Illumination Modeling Method&#x201D; and filed on Aug. 28, 2006, which is specifically incorporated by reference herein for all that it discloses and teaches.",20070828,"This technology was developed with sponsorship by the National Science Foundation Contract No. DMS-0434351, and the Air Force Office of Scientific Research Contract No. FA9550-04-1-0094 P00002, and the government has certain rights to this technology.","","","",""
08117131,20120214,Distributed technology transfer department,11681517,20070203737,20070830,"An online, and therefore distributed, technology transfer department accessible by multiple inventive entities is provided. The systems and methods of the invention provide a comprehensive interface to a remote application that collects information related to inventions, ranks the inventions, solicits approval for pursuing intellectual property protection, funding, financing, commercializing or otherwise exploiting the invention, solicits bids from a stable of service providers, manages the award of contracts to provide services, facilitates collaboration between users internal and external to the inventive entities and between different entities, implements security protocols, and reports government funded inventions to the appropriate regulatory agencies, and manages intellectual property portfolios. Each inventive entity may specify the level of control to be retained to utilize the distributed technology office application as a supplement for or as a substitute for full time technology transfer personnel.","",[Florida Agricultural and Mechanical University],"This application (1) is a continuation-in-part of U.S. patent application Ser. No. 11/049,265, filed Feb. 2, 2005 now abandoned; and (2) claims priority to U.S. Provisional Application No. 60/778,829 filed Mar. 2, 2006. Both applications are hereby incorporated herein by reference.",20070302,"This invention was made with government support under a grant from the National Science Foundation, Grant Nos. 0438670 and 0638076. The U.S. Government has certain rights in this invention.",11049265,11681517,"",""
08117190,20120214,Method of pattern searching,12268944,20090138470,20090528,"Structural join mechanisms provide efficient query pattern matching. In one embodiment, tree-merge mechanisms are provided. In another embodiment, stack-tree mechanisms are provided.","","[AT&amp;T Intellectual Property II, L.P.][The Regents of the University of Michigan]","The present application is a continuation of U.S. patent application Ser. No. 10/748,832 filed Dec. 30, 2003, now U.S. Pat. No. 7,451,144 now pending, which claims the benefit of U.S. Provisional Patent Application No. 60/450,222, filed on Feb. 25, 2003, where each of the above cited applications is incorporated herein by reference.",20081111,The government may have certain rights in the invention pursuant to a National Science Foundation grant under Grant Numbers IIS-9986030 and IIS-0208852.,10748832,12268944,"",""
08117203,20120214,Method and system for automatically extracting data from web sites,12014532,20080114800,20080515,"In accordance with an embodiment, data may be automatically extracted from semi-structured web sites. Unsupervised learning may be used to analyze web sites and discover their structure. One method utilizes a set of heterogeneous “experts,” each expert being capable of identifying certain types of generic structure. Each expert represents its discoveries as “hints.” Based on these hints, the system may cluster the pages and text segments and identify semi-structured data that can be extracted. To identify a good clustering, a probabilistic model of the hint-generation process may be used.","","[Fetch Technologies, Inc.]","",20080115,This invention was made with government support under Grant No. DMI-0441563 awarded by the National Science Foundation (NSF). The government has certain rights in the invention.,PCT/US2006/027335,12014532,"",""
08117436,20120214,Hybrid nanotube/CMOS dynamically reconfigurable architecture and an integrated design optimization method and system therefor,12297638,20090219051,20090903,"A hybrid nanotube, high-performance, dynamically reconfigurable architecture, NATURE, is provided, and a design optimization flow method and system, NanoMap. A run-time reconfigurable architecture is provided by associating a non-volatile universal memory to each logic element to enable cycle-by-cycle reconfiguration and logic folding, while remaining CMOS compatible. Through logic folding, significant logic density improvement and flexibility in performing area-delay tradeoffs are possible. NanoMap incorporates temporal logic folding during the logic mapping, temporal clustering and placement steps. NanoMap provides for automatic selection of a best folding level, and uses force-direct scheduling to balance resources across folding stages. Mapping can thereby target various optimization objectives and user constraints. A high-density, high-speed carbon nanotube RAM can be implemented as the universal memory, allowing on-chip multi-context configuration storage, enabling fine-grain temporal logic folding, and providing a significant increase in relative logic density.","",[Queen's University at Kingston][Trustees of Princeton University],"This application is a 371 application of International Application No. PCT/US2007/009658 filed Apr. 19, 2007, which claims benefit of U.S. Provisional Application Ser. Nos. 60/793,665, filed Apr. 19, 2006, entitled &#x201C;A Hybrid Nanotube/CMOS Dynamically Reconfigurable Architecture;&#x201D; and 60/919,225, filed Mar. 21, 2007, entitled &#x201C;NanoMap: An Integrated Design Optimization Flow for a Hybrid Nanotube/CMOS Dynamically Reconfigurable Architecture.&#x201D; Each of the above-identified related applications are incorporated herein by this reference.",20070419,This invention was made with government support under Grant #CCF-0429745 awarded by the National Science Foundation. The Government has certain rights in the invention.,"","",20090409,PCT/US2007/009658
08117842,20120221,Systems and methods for compressed-gas energy storage using coupled cylinder assemblies,13026677,20110131966,20110609,"In various embodiments, a pneumatic cylinder assembly is coupled to a mechanism that converts motion of a piston into electricity, and vice versa, during expansion or compression of a gas in the pneumatic cylinder assembly.","","[SustainX, Inc.]","This application is a continuation of U.S. patent application Ser. No. 12/938,853, filed on Nov. 3, 2010, which claims the benefit of and priority to U.S. Provisional Patent Application No. 61/257,583, filed Nov. 3, 2009; U.S. Provisional Patent Application No. 61/287,938, filed Dec. 18, 2009; U.S. Provisional Patent Application No. 61/310,070, filed Mar. 3, 2010; and U.S. Provisional Patent Application No. 61/375,398, filed Aug. 20, 2010, the entire disclosure of each of which is hereby incorporated herein by reference.",20110214,This invention was made with government support under IIP-0810590 and IIP-0923633 awarded by the NSF. The government has certain rights in the invention.,12938853,13026677,"",""
08117902,20120221,"Nanopatterned surfaces and related methods for selective adhesion, sensing and separation",12215046,20090124016,20090514,"The invention is comprised, in part, of a surface that contains more than one component or construct. Such heterogenous surface compositions and configurations, related systems and methods for sensing particle or analyte interaction therewith can selectively and/or differentially interact with a range of particles/analytes, in lieu of specific molecular sensor-analyte interactions for each particle. These interactions of various analytes or particles can differ sufficiently in strength and range between multiple analyte types or particles to effect a separation of analytes or particles mixtures, in a way that requires no sensing or detection. With incorporation of a sensing mechanism, discrimination/detection of different compounds within an analyte mixture can be accomplished.","",[University of Massachusetts],"This application is a continuation-in-part of and claims priority benefit from prior application Ser. No. 11/592,454 filed Nov. 3, 2006 now U.S. Pat. No. 7,752,931 and provisional application Ser. No. 60/732,941 filed Nov. 3, 2005, and from prior provisional application Ser. No. 60/936,861, filed Jun. 22, 2007&#x2014;each of which is incorporated herein by reference in its entirety.",20080623,The United States government has certain rights to this invention pursuant to Grant Nos. CTS-0234166 and CTS-0242647 from the National Science Foundation to the University of Massachusetts.,11592454,12215046,"",""
08118243,20120221,Fluidized bed systems and methods including micro-jet flow,11937736,20080179433,20080731,"Methods and systems for enhancing fluidization of nanoparticle and/or nanoagglomerates are provided. A fluidization chamber is provided with a fluidizing medium directed in a first fluidizing direction, e.g., upward into and through a bed containing a volume of nanoparticles and/or nanopowders. A second source of air/gas flow is provided with respect to the fluidization chamber, the secondary air/gas flow generally being oppositely directed relative to the fluidizing medium. Turbulence created by the secondary gas flow is advantageously effective to aerate the agglomerates and the shear generated by the jet is advantageously effective to break apart nanoagglomerates and/or reduce the tendency for nanoagglomerates to form or reform. A downwardly directed source of secondary gas flow located near the main gas distributor leads to full fluidization of the entire amount of powder in the column. The oppositely directed fluid flow facilitates powder circulation within the fluidization chamber, thereby enhancing fluidization results.","",[New Jersey Institute of Technology][Evonik Carbon Black GmbH],"The present application claims the benefit of a provisional patent application entitled &#x201C;Fluidization System Enhanced by Micro-Jet Flow,&#x201D; which was filed on Nov. 10, 2006 and assigned Ser. No. 60/858,072. The entire content of the foregoing provisional patent application is incorporated herein by reference.",20071109,The work described in this patent disclosure was sponsored by the following Federal Agencies: National Science Foundation (NSF) Grant: NIRT DMI 0210400.,"","","",""
08118744,20120221,"Methods, systems and computer program products for ultrasound shear wave velocity estimation and shear modulus reconstruction",12028203,20080249408,20081009,Methods for determining a mechanical parameter of a sample include detecting shear waves that have been generated in the sample by an applied shear wave source. A time of peak displacement of the shear waves for a plurality of sample positions is determined. At least one mechanical parameter of the sample based on the time of peak displacement for the plurality of sample positions is determined.,"",[Duke University],"This application claims priority to U.S. Provisional Application Ser. No. 60/900,655 filed Feb. 9, 2007, the disclosure of which is hereby incorporated by reference in its entirety.",20080208,This invention was made with Government support under grant numbers R01-CA114075 and R01-EB002132 from the National Institute of Health and grant number 2003014921 from National Science Foundation. The Government has certain rights to this invention.,"","","",""
08119032,20120221,Gas-phase functionalization of surfaces including carbon-based surfaces,12157337,20100320437,20101223,"The invention provides methods functionalizing a planar surface of a graphene layer, a graphite surface, or microelectronic structure. The graphene layer, graphite surface, or planar microelectronic structure surface is exposed to at least one vapor including at least one functionalization species that non-covalently bonds to the graphene layer, a graphite surface, or planar microelectronic surface while providing a functionalization layer of chemically functional groups, to produce a functionalized graphene layer, graphite surface, or planar microelectronic surface.","",[President and Fellows of Harvard College],"This is a continuation-in-part of prior application Ser. No. 11/703,375, filed Feb. 7, 2007, issued as U.S. Pat. No. 7,767,114, Aug. 3, 2010, which claims the benefit of U.S. Provisional Application No. 60/766,000, filed Feb. 7, 2006, the entirety of both of which applications are hereby incorporated by reference. This application claims the benefit of U.S. Provisional Application No. 60/934,454, filed Jun. 13, 2007, the entirety of which is hereby incorporated by reference.",20080610,This invention was made with Government support under Contract No. CTS-0236584 awarded by NSF. The Government has certain rights in the invention.,11703375,12157337,"",""
08119364,20120221,Methods for generating analogs of coenzyme A,12789181,20100304430,20101202,"Methods to generate analogs of coenzyme A in vivo are disclosed. The methods to generate analogs of coenzyme A in a cell comprise reacting pantetheine or a derivative thereof with a reporter to form labeled pantetheine or a derivative thereof, contacting the cell with the labeled pantetheine or derivative thereof such that the labeled pantetheine or derivative thereof enters the cell, phosphorylating the labeled pantetheine or derivative thereof to form phosphopantetheine or a derivative thereof, adenylating the labeled phosphopantetheine or derivative thereof to form a labeled dephosphoCoenzyme A or derivative thereof, and phosphorylating the 3′-hydroxyl of the labeled dephosphoCoenzyme A or derivative thereof to form a labeled coenzyme A analog or derivative thereof.","",[The Regents of the University of California],"This application is a continuation application of U.S. patent application Ser. No. 11/485,247, filed Jul. 11, 2006, which claims benefit to U.S. Provisional Application No. 60/698,333, filed Jul. 11, 2005, which is incorporated herein by reference in its entirety.",20100527,This invention was made by government support by Grant No. MCB0347681 from the National Science Foundation and Grant No. RO1GM075797 from the National Institutes of Health. The Government has certain rights in this invention.,11485247,12789181,"",""
08119445,20120221,Organic semiconductors and growth approaches therefor,12127323,20090294760,20091203,"Organic semiconductor devices exhibit desirable mobility characteristics. In connection with various example embodiments, a monolayer of methyl-terminated molecules exhibits density characteristics that are sufficient to promote two-dimensional growth of organic semiconductor material formed thereupon. In some applications, the methyl-terminated molecules are sufficiently dense to dominate inter-layer interactions between layers of the organic semiconductor material.","",[The Board of Trustees of the Leland Stanford Junior University],"",20080527,This invention was made with Government support under contract 0507296 awarded by the National Science Foundation. The Government has certain rights in this invention.,"","","",""
08119653,20120221,Belactosin derivatives as therapeutic agents/biological probes and their synthesis,11775154,20090042922,20090212,"Derivatives of belactosin and their synthesis are disclosed. In certain embodiments, compounds of the present invention exhibit anti-cancer, antiviral, antibiotic, and/or auto-immune therapeutic abilities. In general, methods of synthesis disclosed herein allow for introduction of a variety of substituents at numerous positions as well as the facile introduction of a beta-lactone ring moiety. The synthetic steps comprise, in preferred embodiments, a tandem Mukaiyama aldol lactonization reaction. Data demonstrating the utility of some of the derivatives as proteasome inhibitors is also disclosed.","",[The Texas A&amp;M University System],"This application claims the benefit of U.S. Provisional Application No. 60/819,213 filed Jul. 7, 2006, the contents of which are incorporated herein in their entirety.",20070709,This invention was made with government support under CHE-0416260 awarded by the National Science Foundation (NSF). The government has certain rights in the invention.,"","","",""
08119742,20120221,Multi-armed catechol compound blends,12568542,20100113828,20100506,"The invention describes families of compounds that utilize multihydroxyl phenyl groups to provide adhesive properties. Selection of the multihydroxy phenyl group along with linkers or linking groups and the linkages between the linkers or linking groups with polyalkylene oxides, provides materials that can be engineered to afford controllable curing time, biodegradation and/or swelling.","","[KNC Ner Acquisition Sub, Inc.]","This application claims priority to U.S. Provisional application 61/100,742, filed Sep. 28, 2008, entitled &#x201C;Multi-Armed Catechol Compounds&#x201D; and U.S. Provisional application 61/150,471, filed Feb. 6, 2009, entitled &#x201C;Multi-Armed Catechol Compound Blends&#x201D;, the contents of each are incorporated herein by reference for all purposes.",20090928,"H NMR was performed at National Magnetic Resonance Facility at Madison, which is supported by NIH (P41RR02301, P41GM66326, RR02781, RR08438), the NSF (DMB-8415048, OIA-9977486, BIR-9214394), the University of Wisconsin, and the USDA.","","","",""
08119759,20120221,"Swellable sol-gels, methods of making, and use thereof",12819940,20100254856,20101007,"The present invention relates to a method of making a swellable sol-gel composition that involves the use of a bridged silane precursor. The resulting sol-gel includes residual silanols, which are derivatized with a reagent having at least one silanol-reactive group and at least one alkyl group; and the sol-gel is then dried. Sol-gels of the invention are demonstrated to swell up to about 8-10 times their original volume in the presence of a non-polar sorbate. The sol-gel compositions can be used in a sorbate-activated actuator or in a detector for non-polar sorbates. The sol-gel compositions can further be used to take up non-polar sorbates for purposes of chemical remediation, extraction from aqueous systems or vapor, and chemical sensing.","","","This application is a divisional of U.S. patent application Ser. No. 11/537944, filed Oct. 2, 2006 now U.S. Pat. No. 7,790,830, which claims the benefit of U.S. Provisional Patent Application Ser. No. 60/722,619, filed Sep. 30, 2005, which is hereby incorporated by reference in its entirety.",20100621,The subject matter of this application was made with support from the United States Government under National Science Foundation CAREER Grant Number 0238808. The U.S. Government may have certain rights in this invention.,11537944,12819940,"",""
08119782,20120221,Medium scale integration of molecular logic gates in an automaton,12319835,20090275027,20091105,"The development of the first solution-phase molecular assembly comprising over 100 molecular logic gates, which more than quadruples the complexity performed by any previous system. “MAYA-II” is a second generation molecular automaton capable of playing a complete game of tic-tac-toe against a human opponent, and encompasses 76 permissible game plays. MAYA-II is more user-friendly than MAYA-I, as it signals both players move in a two-color output system and imposes no constraints on the position of the human player's first move. MAYA-II is constructed from three classes of stem-loop controlled deoxyribozyme-based logic gates that are allosterically modulated by input oligonucleotides to produce fluorescent output signals.","",[The Trustees of Columbia University in the City of New York],"This application is a continuation of U.S. Ser. No. 11/904,667, filed Sep. 28, 2007, which claims the benefit of U.S. Provisional Application No. 60/847,873, filed Sep. 28, 2006, the contents of each of which are hereby incorporated by reference into this application.",20090112,"The invention disclosed herein was made with Government support under National Science Foundation grants IIS-0324845, CCF-0523317, and CHE-0533065 and NSF CAREER Grant 0238027. Accordingly, the U.S. Government has certain rights in this invention.",11904667,12319835,"",""
08119976,20120221,Optical-based cell deformability,12167136,20090026387,20090129,"A system, method, and device for re-orienting and/or deforming cells and other objects is provided. The system, method, and device may include a high-throughput setup that facilitates the ability to orient, deform, analyze, measure, and/or tag objects at a substantially higher rate than was previously possible. A relatively large number of cells and other objects can be deformed, by optical forces for example, as the cells and other objects a flowed through the system.","",[Colorado School of Mines],"This application claims the benefit of U.S. Provisional Application No. 60/947,899, filed Jul. 3, 2007, the entire disclosure of which is hereby incorporated herein by reference.",20080702,The U.S. Government has a paid-up license in this invention and the right in limited circumstances to require the patent owner to license others on reasonable terms as provided for by the terms of DBI-0454686 awarded by the National Science Foundation.,"","","",""
08120147,20120221,Current-confined heterojunction bipolar transistor,12344481,"","","A process, machine, manufacture, composition of matter, and improvement thereof, and method of making and method of using the same, as well as necessary intermediates, generally relating to the field of semiconductor devices, the structure of transistors, and the structure of compound semiconductor heterojunction bipolar transistors.","","[Vega Wave Systems, Inc.]","The present patent application claims benefit from, and incorporates by reference, U.S. Patent Application Ser. No. 61/017,114, filed on Dec. 27, 2007, naming as inventor Alan Sugg, and titled &#x201C;Current-confined Heterojunction Bipolar Transistor.&#x201D;",20081227,"The U.S. Government has a paid-up license in this invention and the right in limited circumstances to require the patent owner to license others on reasonable terms as provided for by the terms of: National Science Foundation Grant entitled: &#x201C;SBIR/STTR Phase I: Native-Oxide-Defined AlGaAs Heterojunction Bipolar Transistors&#x201D; Grant number: 0320345; and Missile Defense Agency Contract: W9113M-05-P-0095 entitled: &#x201C;LOW-COST, HIGH-POWER TRANSMIT/RECEIVE MODULES FOR X-BAND RADARS&#x201D;.","","","",""
08120448,20120221,High frequency nanotube oscillator,12446231,20100214034,20100826,"A tunable nanostructure such as a nanotube is used to make an electromechanical oscillator. The mechanically oscillating nanotube can be provided with inertial clamps in the form of metal beads. The metal beads serve to clamp the nanotube so that the fundamental resonance frequency is in the microwave range, i.e., greater than at least 1 GHz, and up to 4 GHz and beyond. An electric current can be run through the nanotube to cause the metal beads to move along the nanotube and changing the length of the intervening nanotube segments. The oscillator can operate at ambient temperature and in air without significant loss of resonance quality. The nanotube is can be fabricated in a semiconductor style process and the device can be provided with source, drain, and gate electrodes, which may be connected to appropriate circuitry for driving and measuring the oscillation. Novel driving and measuring circuits are also disclosed.","",[The Regents of the University of California],"This application claims priority to U.S. Provisional Patent Application 60/852,903, filed Oct. 19, 2006, which is incorporated by reference herein.",20071019,"This invention was made with U.S. Government support under Contract Number DE-AC02-05CH11231 between the U.S. Department of Energy and The Regents of the University of California for the management and operation of the Lawrence Berkeley National Laboratory, and under NSF Grant No. EEC-0425914. The U.S. Government has certain rights in this invention.","","",20090710,PCT/US2007/082016
08120770,20120221,Three-dimensional (3D) hydrodynamic focusing using a microfluidic device,12207699,20090066936,20090312,"A microfluidic device comprises inlets for a sample flow and an out-of-plane focusing sheath flow, and a curved channel section configured to receive the sample flow and out-of-plane focusing sheath and to provide hydrodynamic focusing of the sample flow in an out-of-plane direction, the out-of-plane direction being normal to a plane including the curved channel.","",[The Penn State Research Foundation],"This application claims priority from U.S. Provisional Patent Application Ser. No. 60/971,054, filed Sep. 10, 2007, the entire content of which is incorporated herein by reference.",20080910,This invention was made with government support under awarded by Contract No. ECCS-0609128 awarded by the National Science Foundation. The government has certain rights in the invention.,"","","",""
08121162,20120221,Nanocrystal structures,12275800,20090253224,20091008,"A structure including a grating and a semiconductor nanocrystal layer on the grating, can be a laser. The semiconductor nanocrystal layer can include a plurality of semiconductor nanocrystals including a Group II-VI compound, the nanocrystals being distributed in a metal oxide matrix. The grating can have a periodicity from 200 nm to 500 nm.","",[Massachusetts Institute of Technology],"This application is a divisional of, and claims priority to, U.S. patent application Ser. No. 11/594,732, which is a divisional of U.S. patent application Ser. No. 10/294,742, filed Nov. 15, 2002, and claims priority to U.S. patent application Ser. No. 60/331,454, filed on Nov. 16, 2001, each of which is hereby incorporated by reference.",20081121,"This invention was made with Government support under Grant Nos. CHE9708265 and DMR9808941, awarded by the NSF and under Grant No. W-7405-ENG-36, awarded by DOE. The government has certain rights to this invention.",11594732,12275800,"",""
08121433,20120221,"Ortho-rectification, coregistration, and subpixel correlation of optical satellite and aerial images",12340693,20100232728,20100916,"Methods for mapping and resampling images such as satellite or aerial images are presented, including methods to measure relative displacements of images, methods to refine look directions of an aircraft or satellite for aerial or satellite imaging and methods to ortho-rectify and co-register raw satellite or aerial images.","",[California Institute of Technology],"The present application claims priority to U.S. Provisional Application No. 61/011,671 for &#x201C;Automatic and Precise Ortho-Rectification, Coregistration, and Subpixel Correlation of Optical Satellite and Aerial Images&#x201D; filed on Jan. 18, 2008, and to U.S. Provisional Application No. 61/066,407 for &#x201C;In-flight CCD Distortion Calibration for Orbiting Optical Sensors Based on Subpixel Correlation&#x201D; filed on Feb. 20, 2008, both of which are incorporated herein by reference in their entirety. The present application is also related to U.S. patent application Ser. No. 12/340,696 filed on even date herewith, for &#x201C;Distortion Calibration For Optical Sensors. &#x201D; Also this application is incorporated herein by reference in its entirety.",20081220,The U.S. Government has certain rights in this invention pursuant to Grant No. EAR0409652 and EAR0636097 awarded by the National Science Foundation.,"","","",""
08122366,20120221,Systems and methods for visualization of exception handling constructs,12560689,20110066959,20110317,"Disclosed are various embodiments for visualization of exception-handling constructs. In one embodiment, among others, a system includes at least one computing device; a program maintained in a memory accessible to the at least one computing device; and logic executable in the at least one computing device configured to analyze the program to determine exception-handling information; generate a graphical user interface based upon the exception-handling information; and provide the graphical user interface for display on a display device.","",[Georgia Tech Research Corporation],"",20090916,"This invention was made with U.S. Government support under agreement nos. CCR-0205422, CCF-0429117, CCF-0541049, and CCF-0725202, awarded by the National Science Foundation. The Government has certain rights in this invention.","","","",""
08122718,20120228,Systems and methods for combined thermal and compressed gas energy conversion systems,12966773,20110083438,20110414,"The invention relates to systems and methods including an energy conversion system for storage and recovery of energy using compressed gas, a source of recovered thermal energy, and a heat-exchange subsystem in fluid communication with the energy conversion system and the source of recovered thermal energy.","","[SustainX, Inc.]","This application is a continuation of U.S. patent application Ser. No. 12/690,513, filed on Jan. 20, 2010, which claims priority to U.S. Provisional Patent Application Ser. No. 61/145,860, filed on Jan. 20, 2009; U.S. Provisional Patent Application Ser. No. 61/145,864, filed on Jan. 20, 2009; U.S. Provisional Patent Application Ser. No. 61/146,432, filed on Jan. 22, 2009; U.S. Provisional Patent Application Ser. No. 61/148,481, filed on Jan. 30, 2009; U.S. Provisional Patent Application Ser. No. 61/151,332, filed on Feb. 10, 2009; U.S. Provisional Patent Application Ser. No. 61/227,222, filed on Jul. 21, 2009; U.S. Provisional Patent Application Ser. No. 61/256,576, filed on Oct. 30, 2009; U.S. Provisional Patent Application Ser. No. 61/264,317, filed on Nov. 25, 2009; and U.S. Provisional Patent Application Ser. No. 61/266,758, filed on Dec. 4, 2009; the disclosure of each of which is hereby incorporated herein by reference in its entirety.",20101213,"This invention was made with government support under IIP-0810590 and IIP-0923633, awarded by the NSF. The government has certain rights in the invention.",12690513,12966773,"",""
08123834,20120228,High gain selective metal organic framework preconcentrators,11539405,20100132547,20100603,"Novel metal organic framework (MOF) molecules and methods of synthesizing them are described. MOFs are organometallic crystalline structures that have high sorption capacity due to high surface area, tailorable selectivity, an inert nature, and thermal stability at high temperatures. MOFs may be used as sorbents in preconcentrators for analytical devices to provide orders of magnitude of improved sensitivity in analyte detection. MOFs are also useful as sorbents in new compact and portable micropreconcentrator designs such as a modified purge and trap system and a multi-valve microelectromechanical system (MEMS) to achieve high gain in analyte detection. Further, MOFs may be used as coatings for novel microstructure arrays in micropreconcentrators where the microstructures are designed to increase the surface area to volume ratio inside the micropreconcentrator while minimizing the pressure drop across the micropreconcentrator.","",[The Board of Trustees of the University of Illinois],"This application claims priority under 35 U.S.C. &#xA7;119(e) to U.S. Provisional Patent Application No. 60/724,313, filed on Oct. 6, 2005, U.S. Provisional Patent Application No. 60/791,988, filed on Apr. 14, 2006, and U.S. Provisional Patent Application No. 60/828,266, filed Oct. 5, 2006, the disclosures of which are expressly incorporated by reference herein in their entirety.",20061006,"This invention was made, at least in part, with U.S. government support under U.S. Air Force Grant No. FA8650-04-1-7121, awarded by the Defense Advanced Research Projects Agency (DARPA), and under NSF Grant No. DMI 03-28162 and NSF Grant No. CTS 01-20978, awarded by the National Science Foundation. The U.S. government may have certain rights in the invention.","","","",""
08123898,20120228,"Methods of bonding optical structures, bonding and silylation of optical structures, bonded optical structures, and silylated bonded optical structures",11936947,20110039094,20110217,"Methods of bonding optical structures, bonded optical structures, silylated bonded optical structures, and the like, are disclosed.","",[The Board of Trustees of the Leland Stanford Junior University],"This application claims priority to U.S. provisional application entitled, &#x201C;Optical Bonding Using Silica Nanoparticles Sol-Gel Chemistry,&#x201D; having Ser. No. 60/950,354, filed on Jul. 18, 2007, which is entirely incorporated herein by reference.",20071108,This invention was made with Government support under Grant #: NSF (PHY-9970017) awarded by the National Science Foundation. The Government has certain rights in this invention.,"","","",""
08123922,20120228,Nanopore based ion-selective electrodes,11852061,20100038243,20100218,"Nanopore based ion-selective electrodes and methods of their manufacture as well as methods for their use are disclosed and described. The nanopore based ion-selective electrode can include a pore being present in a solid material and having a nanosize opening in the solid material, a metal conductor disposed inside the pore opposite the opening in the solid material, a reference electrode material contacting said metal conductor and disposed inside the pore, a conductive composition in contact with the reference electrode and disposed in the pore, and an ion-selective membrane. The ion-selective membrane can be configured to isolate the metal conductor, reference electrode material, and conductive composition together within the pore.","",[University of Utah Research Foundation],"This application claims the benefit of U.S. Provisional Application No. 60/842,904, filed Sep. 7, 2006, which is incorporated herein by reference.",20070907,"The research underlying the present invention was supported in part by the Defense Advanced Research Project Agency, Grant #FA9550-06-C-0060 and the National Science Foundation, Grant #BES0529385. The U.S. government may have certain rights in this invention.","","","",""
