patentno,patpubdate,title,appno,priorpub,priorpubdate,abstract,invs,assignee,xref,filedate,govint,parentcase,childcase,date371,pctpubno
08637356,20140128,Method of integrating a single nanowire into a nanocircuit,13534105,20120267223,20121025,A non-volatile bistable nano-electromechanical switch is provided for use in memory devices and microprocessors. The switch employs carbon nanotubes as the actuation element. A method has been developed for fabricating nanoswitches having one single-walled carbon nanotube as the actuator. The actuation of two different states can be achieved using the same low voltage for each state.,[Sivasubramanian Somu][Ahmed Busnaina][Nicol McGruer][Peter Ryan][George G. Adams][Xugang Xiong][Taehoon Kim],[Northeastern University],"This application is a divisional of U.S. application Ser. No. 13/228,701, filed on Sep. 9, 2011 entitled, BISTABLE NANOSWITCH which is a divisional of U.S. application Ser. No. 12/594,954, now U.S. Pat. No. 8,031,514 issued on Oct. 4, 2011 entitled, BISTABLE NANOSWITCH which is a 371 of International Application No. PCT/US2008/004584, filed on Apr. 9, 2008 and claims the priority of U.S. Provisional Application No. 60/922,468 filed on Apr. 9, 2007 and entitled BISTABLE NANOSWITCH. All of the aforementioned applications are hereby incorporated by reference.",20120627,The invention was made with support from Grant NSF-0425826 from the National Science Foundation Nanoscale Science and Engineering Center. The United States Government has certain rights in the invention.,13228701,13534105,"",""
08637433,20140128,Method for making a composite high-temperature superconductor,13252749,20120083416,20120405,"A method for making a composite superconductor and a superconductor made using the method. Superconducting filaments are embedded in a matrix material. Oxygen-containing elements are also embedded in the matrix material, with the oxygen-containing elements preferably being dispersed evenly among the superconducting filaments. A surrounding reinforcement material contains the other elements and preferably seals the superconductor from the surrounding atmosphere.",[Thomas Painter][Ting Xu][Xiaotao Liu],[Florida State University Technology Transfer Office],"This is a non-provisional application claiming the benefit of an earlier-filed provisional application pursuant to the terms of 37 C.F.R. &#xA7;1.53 (c). The provisional application was assigned Ser. No. 61/389,413 filed on Oct. 4, 2010. It listed the same inventors.",20111004,"This invention was developed at the National High Magnetic Field Laboratory in Tallahassee, Fla. The research and development has been federally sponsored under contract number DMR-0654119 awarded by the National Science Foundation. The United States government has certain rights in the invention.","","","",""
08637696,20140128,Methods for preparing amides and amino acids,13621553,20130030210,20130131,"The invention provides novel compounds and methods to carry out organocatalytic Michael additions of aldehydes to nitroethylene catalyzed by a proline derivative to provide α-substituted-γ-nitroaldehydes. The reaction can be rendered enantioselective when a chiral pyrrolidine catalyst is used, allowing for Michael adducts in nearly optically pure form (e.g., 96-99% e.e.). The Michael adducts can bear a single substituent or dual substituents adjacent to the carbonyl. The Michael adducts can be efficiently converted to protected γ-amino acids, which are essential for systematic conformational studies of γ-peptide foldamers.",[Samuel Helmer Gellman][Yonggui Chi][Li Guo],[Wisconsin Alumni Research Foundation],"This application is a divisional of U.S. patent application Ser. No. 12/383,370, filed Mar. 23, 2009, issued as U.S. Pat. No. 8,269,039, and this application claims priority to U.S. Provisional Patent Application No. 61/070,298, filed Mar. 21, 2008, the specifications of which are incorporated herein by reference.",20120917,"This invention was made with government support under CHE-0140621 and CHE-055190 awarded by the National Science Foundation, and GM56414 awarded by the National Institutes of Health. The government has certain rights in the invention.",12383370,13621553,"",""
08638106,20140128,Microdischarge-based pressure sensor and method,12789601,20110128010,20110602,"A microdischarge-based pressure sensor that includes an anode, two cathodes, a drive circuit connected to the electrodes, and a measurement circuit that permits sensing of transient current pulses flowing through at least one of the electrodes. One of the cathodes is interposed between the anode and other cathode, and it includes a central opening which permits a microdischarge to occur between the anode and each cathode in response to applied voltage pulses from the drive circuit. Changes in relative current between the two cathodes are indicative of changes in ambient pressure in the microdischarge chamber. In other embodiments, a sealed chamber can be used with one of the electrodes acting as a diaphragm which deflects based on external pressure and changes its inter-electrode spacing, thereby altering the relative cathode currents.",[Yogesh B. Gianchandani][Scott Andrew Wright],[The Regents of the University of Michigan],"This application claims the benefit of U.S. Provisional Application No. 61/183,056, filed Jun. 1, 2009, the entire contents of which are hereby incorporated by reference.",20100528,"This invention was made with government support under grants EEC0233187, EC9986866, and ECS0734962 awarded by the National Science Foundation. The government has certain rights in the invention.","","","",""
08638269,20140128,Non-planar ultra-wide band quasi self-complementary feed antenna,12663226,20100207836,20100819,"A non-planar, ultra-wide band, quasi-self-complementary feed antenna is disclosed. The antenna provides an invariant phase center location over its entire frequency band, is compact and includes a low profile, and includes input matching better than is currently available over a decade of frequency bandwidth. The very compact feed couples dual polarization electromagnetic energy to a transmitter from free space or air with minimum losses and mismatches over a very wide frequency band.",[German Cortes-Medellin],[Cornell University],"This application is a U.S. National Stage filing under 35 U.S.C. &#xA7;371 of International Patent Application No. PCT/US08/65950 filed on Jun. 5, 2008, which claims priority under the Paris Convention to U.S. Provisional Patent Application No. 60/942,366 filed on Jun. 6, 2007.",20080605,This invention was made with government support under contract number 0431904 awarded by NSF. The government has certain rights in the invention.,"","",20100427,PCT/US2008/065950
08638872,20140128,Space-time-state block coded MIMO communication system using reconfigurable antennas,12748366,20100272204,20101028,"Space-Time-State Block Coded MIMO communication system using reconfigurable antennas. One or more antennas are operates in accordance with a Space-Time-State Block Code (STS-BC) to effectuate channel coding of a signal being transmitted wirelessly between communication devices. In accordance with such an STS-BC, one or more antennas (being reconfigurable in nature) of a communication device are reconfigured in different radiation states. From some perspectives, this may be viewed as performing three-dimensional channel coding, in that, in addition to achieving at least time diversity of signals being transmitted (and also potentially including spatial diversity), state diversity may be achieved by adapting one or more characteristics of one or more antennas within the communication device. Such an STS-BC may operate in an open loop configuration without requiring any feedback from another communication device to which signals are transmitted. If desired, feedback may be employed for adaptively modifying an STS-BC (or selecting another STS-BC).",[Fatemeh Fazel][Alfred Grau Besoli][Hamid Jafakhani][Franco De Flaviis],[The Regents of the University of California],"The present U.S. Utility Patent Application claims priority pursuant to 35 U.S.C. &#xA7;119(e) to the following U.S. Provisional Patent Application which is hereby incorporated herein by reference in its entirety and made part of the present U.S. Utility Patent Application for all purposes:1. U.S. Provisional Application Ser. No. 61/164,360, entitled &#x201C;Space-time-state block coded MIMO communication system using reconfigurable antennas,&#x201D; pending.",20100326,This invention was made with government support under grant 0424454 awarded by the National Science Foundation. The government has certain rights to this invention.,"","","",""
08639064,20140128,Optical isolation created by indirect interband photonic transitions,12496474,20110002573,20110106,"The refractive index of the at least one photonic structure having two separate photonic bands is modulated, so that light supplied to the at least one photonic structure and initially in one of the two photonic bands of the traveling along a forward direction in the at least one photonic structure is converted to light in a second one of the photonic bands, and light in the one photonic band traveling along a backward direction opposite to the forward direction in the at least one photonic structure is not converted and remains in the one photonic band, achieving non-reciprocity.",[Zongfu Yu][Shanhui Fan],[The Board of Trustees of the Leland Stanford Junior University],"",20090701,This invention was made with support from the United States Government under grant number NSF (Grant No. ECS-0622212). The United States Government has rights in this invention.,"","","",""
08639311,20140128,"Sensing probe comprising multiple, spatially separate, sensing sites",12967878,2011013893820130074617,2011061620130328,"A single sensing probe comprising multiple, spatially separate, sensing sites is utilized to sense neural activity. The sensing probe includes multiple conductors each with multiple sensing sites in a fixed geometric arrangement. The sensing probe is configured to comprise multiple combined sensing sites in polytrode configuration. By appropriately combining the wire groupings at each combined sensing site, activity sensed from a single wire with multiple sensing sites, can be coupled with other wires to unmix signals from the spatially separate sites and leverage the power of combinatorics to maximize total recording bandwidth and single neuron/unit yield per wire and per probe.",[Simon F. Giszter],[Philadelphia Health &amp; Education Corporation],"The present application claims priority to U.S. provisional patent application No. 61/286,531, entitled &#x201C;Sensing Probe Comprising Multiple, Spatially Separate, Sensing Sites,&#x201D; filed Dec. 15, 2009, which is hereby incorporated by reference in its entirety. The present application is a continuation-in-part of U.S. patent application Ser. No. 12/065,697, filed Oct. 9, 2008. U.S. patent application Ser. No. 12/065,697 is a national stage application of international application number PCT/US2006/035028, filed Sep. 8, 2006. PCT/US2006/035028 claims priority to U.S. provisional patent application No. 60/715,228, filed Sep. 8, 2005.",20101214,This invention was made with government support under grant number NS54894 awarded by the National Institutes of Health and grant number IIS 0827684 awarded by the National Science Foundation. The government has certain rights in the invention.,12065697,12967878,"",""
08639437,20140128,Computationally efficient intersection collision avoidance system,12796978,20110307139,20111215,"The present invention discloses a back-propagating intersection collision avoidance (ICA) system for preventing two or more vehicles from colliding at an intersection. The ICA system can calculate predicted positions of the two or more vehicles in the near future, and both the current and future positions can be broadcast to surrounding vehicles using vehicle-to-vehicle communication. For each vehicle, a set of states, for example position, speed, acceleration, and the like, where a collision is imminent can be identified using state information for a local vehicle, a remote vehicle, and a known collision zone for the intersection. If the current states of the vehicles are determined to be in danger of entering the collision zone, the ICA system can control the vehicles to perform evasive driving maneuvers and/or alert the drivers.",[Lorenzo Caminiti][Evan Quisenberry][Christopher Peplin][Domitilla Del Vecchio][Rajeev Verma],"[Toyota Motor Engineering &amp; Manufacturing North America, Inc.][The Regents of the University of Michigan]","",20100609,This invention was made with government support under CMMI0854907 awarded by the National Science Foundation. The government has certain rights in the invention.,"","","",""
08642013,20140204,Nano-scale contrast agents and methods of use,12679742,20100202974,20100812,"Compositions and methods are disclosed for evaluating a subject's vasculature integrity, for differentiating between a malignant lesion and a benign lesion, for evaluating the accessibility of a tumor to nano-sized therapeutics, for treating tumors, and for live or real time monitoring of a nano-probe's biodistribution.",[Ananth Annapragada][Ravi Bellamkonda][Efstathios Karathanasis][Russell M. Lebovitz],"","",20081205,"This invention was made with United States Government support under NSF Grant No. 0401627 and NSF ERC Grant No. EEC9731643, both or which were awarded by the National Science Foundation. The United States Government has certain rights in the invention.","","",20100324,PCT/US2008/013651
08642111,20140204,Functionalizing a sensing ribbon on a whispering gallery mode microresonator using light force to fabricate a whispering gallery mode sensor,12783367,20100297363,20101125,Methods using light force to fabricate WGM sensors including microresonators having target receptors selectively and substantially provided at only ribbon area of the microresonators.,[Stephen Arnold][Stephen Holler][Ta Kang Keng][Siyka Shopova],[Polytechnic Institute of New York University],"This application claims benefit to U.S. Provisional Application Ser. No. 61/179,567 (&#x201C;the '567 provisional&#x201D;), titled &#x201C;LIGHT FORCE FUNCTIONALIZATION OF WHISPERING GALLERY MODE BIOSENSORS&#x201D;, filed on May 19, 2009, and listing Stephen Arnold, David Keng, Stephen Holler and Siyka Shopova as the inventors. That application is expressly incorporated herein by reference. The scope of the present invention is not limited to any requirements of the specific embodiments in that application.",20100519,This invention was made with Government support and the Government may have certain rights in the invention as provided for by grant number 0522668 awarded by the National Science Foundation.,"","","",""
08642123,20140204,Integration of ZnO nanowires with nanocrystalline diamond fibers,12780566,"","","Provided herein is a method for the synthesis and the integration of ZnO nanowires and nanocrystalline diamond as a novel hybrid material useful in next generation MEMS/NEMS devices. As diamond can provide a highly stable surface for applications in the harsh environments, realization of such hybrid structures may prove to be very fruitful. The ZnO nanowires on NCD were synthesized by thermal evaporation technique.",[Ashok Kumar][Manoj Kumar Singh][Sathyaharish Jeedigunta],[University of South Florida],"This application is a continuation-in-part of U.S. application Ser. No. 11/689,690, entitled, &#x201C;Integration of ZnO Nanowires with Nanocrystalline Diamond Fibers&#x201D; filed Mar. 22, 2007; which claims priority to U.S. Provisional Patent Application 60/767,373, entitled, &#x201C;Integration of ZnO Nanowires with Nanocrystalline Diamond Fibers&#x201D;, filed Mar. 22, 2006; the contents of which are fully incorporated herein by reference.",20100514,This invention was made with Government support under Grant No. ECS-0404137 awarded by the National Science Foundation. The federal government has certain rights in this invention.,11689690,12780566,"",""
08642272,20140204,Isolated luciferase gene of ,12924684,20110171669,20110714,"The present invention relates to an isolated nucleic acid and polypeptide sequence that encodes for a luciferase of , as well as mutants thereof. The luciferase proteins of the present invention have been found to have extended bioluminescence emission that is red- or blue-shifted, and are useful as a bioluminescent marker or as an additive to selected materials.",[Bruce R. Branchini][Tara L. Southworth][Jennifer P. DeAngelis][Aldo Roda][Elisa Michelini],[Connecticut College],"This application is a Divisional of U.S. patent application Ser. No. 11/702,819 filed Feb. 6, 2007, now U.S. Pat. No. 7,807,429, and claims priority to U.S. Provisional Patent Application Ser. No. 60/772,804 filed Feb. 13, 2006, the entirety of which is incorporated by reference herein.",20101001,This invention was made in part with government support under grant number MCB-0444577 from the National Science Foundation and FA9550-04-1-0211 from the Air Force Office of Scientific Research. The government has certain rights in this invention.,11702819,12924684,"",""
08642337,20140204,Defined surfaces of self-assembled monolayers and stem cells,13291555,20120135518,20120531,"A method for the construction of arrays from self-assembling monolayers is described. The arrays have particular utility for the screening of peptides ligands that can foster the growth of cells in culture. This technique has been used to identify peptide ligands that foster the growth of human stem cells, which otherwise require an extracellular matrix in order to grow in an undifferentiated state. This also makes possible an assay to identify other such peptides.",[Laura L. Kiessling][Ratmir Derda][Brendan P. Orner][James A. Thomson],[Wisconsin Alumni Research Foundation],"This application is a continuation of U.S. Utility patent application Ser. No. 11/504,573, filed Aug. 15, 2006, now U.S. Pat. No. 8,062,890, which claims the benefit of U.S. Provisional Patent Application No. 60/708,167, filed Aug. 15, 2005, each of which is incorporated herein by reference as if set forth in its entirety.",20111108,This invention was made with government support under N66001-03-1-8932 awarded by the NAVY/ONR and 0079983 awarded by the National Science Foundation. The government has certain rights in the invention.,11504573,13291555,"",""
08642762,20140204,Methods for producing materials with photo- and electroluminescence properties and systems using such materials,13565923,20130029448,20130131,"The invention is directed to a method of preparing polymeric metallomacrocycles having measurable photo- and electroluminescence properties and devices using such materials. In an embodiment, an O-hexyl-3,5-bis(terpyridine)phenol ligand has been synthesized and transformed into a hexagonal Zn(II)-metallomacrocycle by a facile self-assembly procedure capitalizing on terpyridine-Zn(II)-terpyridine connectivity. The material is usable in an OLED device based on the photo- and electro-luminescence characteristics thereof.",[George R. Newkome][Charles N. Moorefield],[The University of Akron],"This application is a continuation application of application Ser. No. 12/438,873, filed on Feb. 25, 2009 now abandoned, which is a 371 national phase application of International (PCT) Application Serial No. PCT/US2007/-76719, filed on Aug. 24, 2007, which claims priority benefit of U.S. Provisional Application Ser. No. 60/823,574, filed on Aug. 25, 2006.",20120803,"The research carried out in connection with this invention was supported in part by a grant from the National Science Foundation (DMR-0401780, CHE-0420987, INT-0405242), the Air Force Office of Scientific Research (F49620-02-1-0428,02), and the Ohio Board of Regents for financial support. The Government has certain rights in the invention.",12438873,13565923,"",""
08642791,20140204,Lewis and bronsted-lowry acid-catalyzed production 5-hydroxymethylfurfural (HMF) from glucose,13313389,20130150595,20130613,"Described is a process to make hydroxymethylfurfural (HMF) from glucose. The process includes the steps of reacting a feedstock solution comprising glucose, in the presence of a homogeneous Brønsted acid catalyst and a homogeneous Lewis acid catalyst, in a reaction vessel containing a biphasic reaction medium. The reaction medium includes an aqueous reaction solution and a substantially immiscible organic extraction solution. HMF is produced in the aqueous reaction solution and extracted into the organic extraction solution.",[James A. Dumesic][Yomaira J. Pagán-Torres][Tianfu Wang][Brent Howard Shanks],[Wisconsin Alumni Research Foundation],"",20111207,This invention was made with government support under 0520527 and 0813570 awarded by the National Science Foundation. The government has certain rights in this invention.,"","","",""
08643058,20140204,Electro-optical device including nanocrystals,11831370,20100025595,20100204,An electro-optical device can include a plurality of nanocrystals positioned between a first electrode and a second electrode. The nanocrystal and at least one electrode can have a band gap offset sufficient to inject a charge carrier from the first electrode or second electrode into the nanocrystal. The device can be a secondary photoconductor.,[Moungi Bawendi][Venda J. Porter][Marc Kastner][Tamar Mentzel],[Massachusetts Institute of Technology],"This application claims priority to provisional U.S. Patent Application No. 60/820,847, filed Jul. 31, 2006, which is incorporated by reference in its entirety.",20070731,"This invention was made with government support under Contract Nos. DMR-0213282and PHY0117795 from the National Science Foundation, and DAAD19-02-D-0002 from the United States Army. The government has certain rights in the invention.","","","",""
08643368,20140204,Systems and methods for design and construction of NMR transceiver circuits,12919215,20110057654,20110310,"The Rabi frequency of oscillation of the nuclear magnetization vector of a sample in an NMR system may be controlled by modifying only the duty cycle of RF pulses delivered to the sample, without modifying the amplitude of the RF pulses, until the energy delivered at the Larmor frequency is adjusted to a desired amount. An impedance matching network between an NMR transceiver and an NMR coil may perform both power matching and noise matching simultaneously. During a transmission mode, the impedance matching network is connected to a transmitter portion of the transceiver, and the impedance of the coil is matched to the driver resistance. During a receiver mode, the impedance matching network is disconnected from the transmitter portion so that the impedance matching network remains connected only to the receiver portion, and signal-to-noise ratio in received NMR signals is maximized.",[Nan Sun][Donhee Ham],[President and Fellows of Harvard College],"This application is based upon, and claims the benefit of priority under 35 U.S.C. &#xA7;119(e) from U.S. Provisional Patent Application Ser. No. 61/031,180 (the &#x201C;'180 provisional application&#x201D;), filed Feb. 25, 2008, entitled &#x201C;NMR Transceiver Circuit Techniques.&#x201D; The content of the '180 provisional application is incorporated herein by reference in its entirety as though fully set forth.",20090225,"This invention was made with government support under grant NSF/PHY 06-46094, awarded by the National Science Foundation. The government has certain rights in the invention.","","",20101115,PCT/US2009/001206
08643475,20140204,Radio frequency identification secret handshakes,12759133,"","","An approach for defending radio frequency identification (RFID) tags and other contactless cards against ghost-and-leech (a.k.a. proxying, relay, or man-in-the-middle) attacks incorporates gesture recognition techniques directly implemented with the RFID tags or contactless cards. These tags or cards will only engage in wireless communications when they internally detect “secret handshakes.” A secret handshake recognition system is implemented on a passive WISP RFID tag having a built-in accelerometer. This approach is backward compatible with existing deployments of RFID tag and contactless card readers and is also designed to minimize the changes to the existing usage model of certain classes of RFID and contactless cards, such as access cards that are kept in a wallet or purse, by enabling execution of secret handshakes without removing the card. This novel approach can also improve the security and privacy properties in other uses of RFID tags, e.g., contactless payment cards.",[Tadayoshi Kohno][Alexei Czeskis][Karl Koscher][Joshua R Smith],[University of Washington through its Center for Commercialization],"This application claims priority to and the benefit of co-pending U.S. provisional patent application Ser. No. 61/168,842, filed Apr. 13, 2009, which application is hereby incorporated by reference herein in its entirety.",20100413,This invention was made with government support under Grant No. CNS-0326546 awarded by the National Science Foundation (NSF). The government has certain rights in the invention.,"","","",""
08644358,20140204,Highly power-efficient and broadband quantum cascade lasers,12795954,20110080930,20110407,"The present invention relates generally to highly power-efficient quantum cascade sources, such as highly power-efficient quantum cascade lasers having ultra-strong coupling between injector and active regions which may be configured to provide broadband quantum cascade lasers.",[Qiang Liu][Yu Yao][Anthony J. Hoffman][Matthew Escarra][Kale J. Franz][Jacob Khurgin][Yamac Dikmelik][William O. Charles][Jianxin Chen][Claire F. Gmachl],"","This application claims the benefit of priority of U.S. Provisional Application No. 61/185,182, filed on Jun. 8, 2009, the entire contents of which application are incorporated herein by reference.",20100608,This invention was made with government support under Grant No. EECO540832 awarded by the National Science Foundation and Grant No. FA8650-07-1-7708 awarded by the United States Air Force (USAF/AFMC). The government has certain rights in this invention.,"","","",""
08644648,20140204,Organic electro-optic modulators with transparent conducting electrodes and related device structures,12582518,20100098424,20100422,Electro-optic (EO) modulator and related device structures which can be used in conjunction with high EO materials to lower switching voltage and improve related performance parameters.,[Seng-Tiong Ho][Fei Yi][Tobin J. Marks],[Northwestern University],"This Application claims priority from application Ser. No. 61/106,838 filed Oct. 20, 2008, the entirety of which is incorporated herein by reference.",20091020,This invention was made with government support under Grant No. N00014-04-1-0093 awarded by the Office of Naval Research (and through DARPA); and under Grant No. DMR-0076097 awarded by the National Science Foundation (NRSEC). The government has certain rights in the invention.,"","","",""
08645412,20140204,Computing correlated aggregates over a data stream,13278469,20130103711,20130425,"Described herein are approaches for computing correlated aggregates. An aspect provides for receiving a stream of data elements at a device, each data element having at least one numerical attribute; maintaining in memory plurality of tree structures comprising a plurality of separate nodes for summarizing numerical attributes of the data elements with respect to a predicate value of a correlated aggregation query, said maintaining comprising: creating the plurality of tree structures in which each node implements one of: a probabilistic counter and a sketch, wherein said probabilistic counter and said sketch each act to estimate aggregated data element numerical attributes to form a summary of said numerical attributes; and responsive to a correlated aggregation query specifying said predicate value, using said plurality of tree structures as a summary of said data element numerical attributes to compute a response to said correlated aggregate query.",[David P. Woodruff][Srikanta N. Tirthapura],[International Business Machines Corporation],"",20111021,"This invention was made with government support under grant numbers CNS0834743 and CNS0831903, awarded by the National Science Foundation. The government has certain rights in the invention.","","","",""
08647451,20140211,Nanometric ink for detection of explosives,12825846,20120156795,20120621,A method of manufacturing an explosive testing agent is disclosed. The method includes synthesizing hydrogen bronze nanoparticles and placing the nanoparticles on a test platform.,[Allen Wallace Apblett][Nicholas Ferdinand Materer],[The Board of Regents for Oklahoma State University],"This application claims the priority of U.S. Provisional Patent Application No. 61/221,283 entitled &#x201C;NANOMETRIC INK FOR DETECTION OF EXPLOSIVES,&#x201D; filed Jun. 29, 2009, the contents of which are hereby incorporated by reference.",20100629,This invention was made with government support under grant number ECCS-0731208 awarded by the National Science Foundation. The government has certain rights in the invention.,"","","",""
08647644,20140211,Methods of using capped mesoporous silicates,11788147,"","","The invention provides an article having a mesoporous silicate matrix, such as a particle, having one or more pores; and one or more releasable caps obstructing one or more of the pores for delivery of one or more agents to plant cells or other chlorophyll containing cells, or fungi.",[Francois Jean George Torney][Kan Wang][Victor Shang-Yi Lin][Brian G. Trewyn][Supratim Giri],"[Iowa State University Research Foundation, Inc.]","This patent application claims priority to U.S. Provisional Patent Application Ser. No. 60/793,339, filed on Apr. 19, 2006, the content of which is incorporated herein by reference in its entirety.",20070419,"The invention was made with a grant from the Government of the United States of America (grants CHE0239570, DBI0077692 and DBI0110023 from the National Science Foundation). The Government has certain rights in the invention.","","","",""
08647814,20140211,Method of making nanopatterns and nanostructures and nanopatterned functional oxide materials,11805546,20080070010,20080320,"Method for nanopatterning of inorganic materials, such as ceramic (e.g. metal oxide) materials, and organic materials, such as polymer materials, on a variety of substrates to form nanopatterns and/or nanostructures with control of dimensions and location, all without the need for etching the materials and without the need for re-alignment between multiple patterning steps in forming nanostructures, such as heterostructures comprising multiple materials. The method involves patterning a resist-coated substrate using electron beam lithography, removing a portion of the resist to provide a patterned resist-coated substrate, and spin coating the patterned resist-coated substrate with a liquid precursor, such as a sol precursor, of the inorganic or organic material. The remaining resist is removed and the spin coated substrate is heated at an elevated temperature to crystallize the deposited precursor material.",[Vinayak P. Dravid][Suresh K. Donthu][Zixiao Pan],[Northwestern University],"This application claims benefits and priority of U.S. provisonal application Ser. No. 60/802,902 filed May 24, 2006.",20070523,"This invention was supported in part by funding from the Federal Government through the National Science Foundation under NSF award no. EEC-0 118025, NSF-MRSEC (DMR #0520513) and the U.S. Department of Energy (DOE-BES) under Contract No. W-31-109-ENG-38. The Government may have certain rights in the invention.","","","",""
08648009,20140211,Method for the synthesis of porous carbon materials,11740425,20070253887,20071101,"Nanoporous and mesoporous carbon materials are fabricated in a pyrolysis process in which a starting mixture including a carbonizing polymer and a pyrolyzing polymer are employed. In one instance, the carbonizing polymer and pyrolyzing polymer are joined together in the form of a block copolymer. In another instance, the carbonizing polymer is a polyfurfuryl alcohol and the pyrolyzing polymer is polyethylene glycol diacid. These two polymer materials are mixed together and not copolymerized. The pore structure of the material may be controlled by controlling the molecular weight of various of the polymer components.",[Henry C. Foley][Ramakrishnan Rajagopalan][Andrew P. Marencic][Christopher L. Burket],[The Penn State Research Foundation],"This application claims priority of U.S. Provisional Patent Application Ser. No. 60/795,309 filed Apr. 27, 2006, entitled &#x201C;A Method for the Synthesis of Porous Carbon Materials.&#x201D;",20070426,"This invention was made with government support under Grant No. DMR0103585, awarded by the National Science Foundation. The Government has certain rights in the invention.","","","",""
08648064,20140211,Metal complexes of N-heterocyclic carbenes,12902807,20110086830,20110414,"The present invention generally relates to metal complexes of N-heterocyclic carbenes that contain one or more additional active moieties and/or groups therein. In one embodiment, the present invention relates to metal complexes of N-heterocyclic carbenes that contain an anti-fungal and/or anti-microbial moiety and/or group in combination with one or more additional active moieties and/or groups selected from fluoroquinolone compounds or derivatives thereof; steroids or derivatives thereof; anti-inflammatory compounds or derivatives thereof; anti-fungal compounds or derivatives thereof; anti-bacterial compounds or derivatives thereof; antagonist compounds or derivatives thereof; Hreceptor compounds or derivatives thereof; chemotherapy compounds or derivatives thereof; tumor suppressor compounds or derivatives thereof; or Cto Calkyl heteroatom groups where the heterotatom is selected from S, O, or N. In still another embodiment, the present invention relates to metal complexes of N-heterocyclic carbenes that contain an anti-fungal and/or anti-microbial moiety and/or group in combination with two or more additional active moieties and/or groups selected from fluoroquinolone compounds or derivatives thereof; steroids or derivatives thereof; anti-inflammatory compounds or derivatives thereof; anti-fungal compounds or derivatives thereof; anti-bacterial compounds or derivatives thereof; antagonist compounds or derivatives thereof; Hreceptor compounds or derivatives thereof; chemotherapy compounds or derivatives thereof; tumor suppressor compounds or derivatives thereof; or Cto Calkyl heteroatom groups where the heterotatom is selected from S, O, or N.",[Wiley J. Youngs][Matthew J. Panzner][Carolyn L. Cannon],[The University of Akron],"This application is a continuation-in-part of U.S. patent application Ser. No. 11/482,410, filed on Jul. 7, 2006, which is a continuation-in-part application of U.S. patent application Ser. No. 10/569,563, filed on Nov. 13, 2006, which is a 35 U.S.C. &#xA7;371 application of International Application No. PCT/US2004/029285, filed on Sep. 7, 2004, which claims priority to U.S. Provisional Patent Application No. 60/500,737, filed on Sep. 5, 2003. Additionally, this application claims priority to U.S. Provisional Patent Application No. 61/250,795, filed on Oct. 12, 2009, and entitled &#x201C;Metal Complexes of N-Heterocyclic Carbenes.&#x201D; All of these patent applications are incorporated herein in their entireties by reference.",20101012,The present invention was made in the course of research that was supported by Award Number NIH R15 CA 96739-01; and Award Number NSF CHE-0116041. The United States government may have certain rights to the invention or inventions herein.,11482410,12902807,"",""
08648205,20140211,Metal complexes of N-heterocyclic carbenes,13021337,20110306585,20111215,"The present invention generally relates to metal complexes of N-heterocyclic carbenes that contain one or more additional active moieties and/or groups therein. In one embodiment, the present invention relates to metal complexes of N-heterocyclic carbenes that contain an anti-fungal and/or anti-microbial moiety and/or group in combination with one or more additional active moieties and/or groups selected from fluoroquinolone compounds or derivatives thereof; steroids or derivatives thereof; anti-inflammatory compounds or derivatives thereof; anti-fungal compounds or derivatives thereof; anti-bacterial compounds or derivatives thereof; antagonist compounds or derivatives thereof; Hreceptor compounds or derivatives thereof; chemotherapy compounds or derivatives thereof; tumor suppressor compounds or derivatives thereof; or Cto Calkyl heteroatom groups where the heterotatom is selected from S, O, or N. In still another embodiment, the present invention relates to metal complexes of N-heterocyclic carbenes that contain an anti-fungal and/or anti-microbial moiety and/or group in combination with two or more additional active moieties and/or groups selected from fluoroquinolone compounds or derivatives thereof; steroids or derivatives thereof; anti-inflammatory compounds or derivatives thereof; anti-fungal compounds or derivatives thereof; anti-bacterial compounds or derivatives thereof; antagonist compounds or derivatives thereof; Hreceptor compounds or derivatives thereof; chemotherapy compounds or derivatives thereof; tumor suppressor compounds or derivatives thereof; or Cto Calkyl heteroatom groups where the heterotatom is selected from S, O, or N.",[Wiley J. Youngs][Matthew J. Panzner][Carolyn L. Cannon],[The University of Akron],"This application is a continuation-in-part of U.S. patent application Ser. No. 12/902,807, filed Oct. 12, 2010, which is a continuation-in-part of U.S. patent application Ser. No. 11/482,410, filed on Jul. 7, 2006, which is a continuation-in-part application of U.S. patent application Ser. No. 10/569,563, filed on Nov. 13, 2006, which is a 35 U.S.C. &#xA7;371 application of International Application No. PCT/US2004/029285, filed on Sep. 7, 2004, which claims priority to U.S. Provisional Patent Application No. 60/500,737, filed on Sep. 5, 2003. Additionally, this application claims priority to U.S. Provisional Patent Application No. 61/250,795, filed on Oct. 12, 2009, and entitled &#x201C;Metal Complexes of N-Heterocyclic Carbenes,&#x201D; via previously filed U.S. patent application Ser. No. 12/902,807, filed Oct. 12, 2010. All of these patent applications are incorporated herein in their entireties by reference.",20110204,The present invention was made in the course of research that was supported by Award Number NIH R15 CA 96739-01; and Award Number NSF CHE-0116041. The United States government may have certain rights to the invention or inventions herein.,12902807,13021337,"",""
